@relation 'vehicle_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N18-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute hidden_unit_15output numeric
@attribute hidden_unit_16output numeric
@attribute hidden_unit_17output numeric
@attribute Class {opel,saab,bus,van}

@data
0.27193,0.000123,0.597991,0.191321,0.004423,0.671411,0.921002,0.775242,0.625703,0.797431,0.539208,1,0.986743,0.000295,0.136756,0.473541,0.000015,0.346142,opel
0.516526,0.000018,0.968958,0.011226,0.000744,0.072946,0.989456,0.920291,0.07613,0.076576,0.082009,1,0.999663,0.021713,0.017488,0.573005,0.000003,0.107375,saab
0.000005,0.044742,0.269877,0.479886,0.99888,0.173564,0.039676,0.090251,0.196866,0.938318,0.638873,1,0.96757,0.000003,0.476154,0.203312,0.666753,0.568307,van
0.371259,0.002363,0.054812,0.889339,0.000747,0.7003,0.453923,0.111908,0.358402,0.002417,0.799911,1,0.999989,0.432677,0.724025,0.211466,0.000004,0.429042,opel
0.698854,0.057738,0.930804,0.121531,0.000275,0.556996,0.046198,0.938516,0.864921,0.006477,0.094676,1,0.999963,0.204853,0.553249,0.193544,0.000001,0.426371,saab
0.000015,0.942611,0.132756,0.522625,0.996037,0.373263,0.000199,0.400534,0.479159,0.904457,0.693445,1,0.97638,0.000005,0.834778,0.075699,0.33382,0.836487,bus
0.014517,0.000796,0.374029,0.624278,0.21987,0.81605,0.595693,0.473964,0.545373,0.994621,0.710575,1,0.672644,0.000003,0.210128,0.454485,0.000693,0.257095,saab
0.000123,0.000983,0.297016,0.811176,0.981846,0.580522,0.52852,0.441493,0.309904,0.997292,0.680301,1,0.557915,0,0.552065,0.651066,0.102812,0.511904,bus
0.122961,0.043832,0.257166,0.772758,0.011742,0.301644,0.038132,0.178441,0.099349,0.162698,0.59866,1,0.999237,0.005363,0.891248,0.496078,0.000039,0.18086,opel
0.000776,0.000574,0.082427,0.435649,0.926744,0.9106,0.646911,0.420161,0.944199,0.999738,0.927877,1,0.108874,0,0.919195,0.600197,0.027867,0.836288,saab
0.000014,0.958966,0.251728,0.543699,0.996227,0.499784,0.000152,0.656295,0.630403,0.90896,0.332463,1,0.973066,0.000005,0.926475,0.067267,0.34945,0.761258,bus
0.236667,0.000201,0.091547,0.612552,0.003399,0.112882,0.880457,0.476743,0.110519,0.158985,0.918103,1,0.999386,0.008105,0.810272,0.571404,0.000015,0.434104,opel
0.009037,0.013693,0.104607,0.707649,0.073109,0.241497,0.120667,0.098629,0.141169,0.004074,0.184207,1,0.999986,0.124716,0.92783,0.608684,0.000262,0.335598,opel
0.000038,0.44175,0.389626,0.608864,0.992136,0.276542,0.002853,0.384901,0.355825,0.974423,0.632473,1,0.913717,0.000002,0.465346,0.142617,0.200499,0.518683,bus
0.000023,0.004352,0.123768,0.178044,0.997457,0.283363,0.241456,0.268001,0.261159,0.998884,0.928385,1,0.375687,0,0.337396,0.406863,0.441382,0.727071,van
0.004633,0.001199,0.092809,0.912261,0.578297,0.437195,0.4008,0.107453,0.08127,0.989388,0.905592,1,0.832809,0.000004,0.07602,0.922996,0.002558,0.532613,bus
0.17424,0.009781,0.208143,0.736748,0.008965,0.788264,0.124148,0.150217,0.457509,0.30743,0.766079,1,0.998482,0.002512,0.854071,0.720198,0.000027,0.382425,saab
0.96419,0.972154,0.097447,0.582758,0.000035,0.111147,0.000086,0.565112,0.78494,0.001558,0.290458,1,0.99999,0.708598,0.154169,0.2426,0,0.968229,bus
0.786464,0.001646,0.420583,0.120504,0.000216,0.31348,0.555761,0.520257,0.130878,0.031372,0.556495,1,0.999854,0.070676,0.186865,0.32062,0.000001,0.52131,saab
0.000014,0.878235,0.482821,0.058677,0.997917,0.645324,0.000483,0.638459,0.892585,0.997793,0.789113,1,0.461491,0,0.145533,0.027728,0.517416,0.894866,van
0.386946,0.002034,0.159373,0.347531,0.001748,0.634035,0.446921,0.125184,0.257651,0.100753,0.668739,1,0.999565,0.013611,0.263008,0.463406,0.000007,0.638191,saab
0.000004,0.000018,0.156899,0.326701,0.999487,0.104612,0.976825,0.726311,0.160356,0.994297,0.365391,1,0.780587,0,0.552797,0.96946,0.8042,0.860455,van
0.065647,0.010877,0.102778,0.936849,0.027186,0.817771,0.119796,0.178848,0.485086,0.5798,0.873248,1,0.995455,0.000611,0.962592,0.474801,0.000093,0.106144,opel
0.428248,0.00585,0.086046,0.400102,0.000443,0.821197,0.314912,0.531228,0.588213,0.00092,0.566421,1,0.999996,0.64626,0.660801,0.164312,0.000003,0.814047,saab
0.000001,0.274595,0.700807,0.171309,0.999911,0.806362,0.006122,0.672956,0.90035,0.999945,0.217009,1,0.020999,0,0.336523,0.087758,0.960842,0.659749,van
0.000009,0.978773,0.537407,0.647009,0.997687,0.386092,0.000083,0.315979,0.487231,0.931514,0.485026,1,0.960909,0.000003,0.536369,0.032046,0.468173,0.670324,bus
0.581904,0.002426,0.5469,0.417386,0.000223,0.279474,0.529222,0.371171,0.12845,0.000426,0.265392,1,0.999998,0.83001,0.348324,0.11163,0.000001,0.177543,saab
0.000012,0.052835,0.105705,0.079315,0.99885,0.246888,0.032813,0.560373,0.70955,0.999534,0.949305,1,0.194891,0,0.322745,0.207178,0.647229,0.874725,van
0.763822,0.006113,0.782225,0.087366,0.000156,0.242603,0.293509,0.361669,0.086879,0.002404,0.153344,1,0.999987,0.504236,0.043923,0.195744,0.000001,0.273091,saab
0.003431,0.087816,0.372445,0.475048,0.643916,0.400234,0.017509,0.308495,0.32466,0.994666,0.643544,1,0.653464,0.000001,0.709939,0.296948,0.003659,0.390701,saab
0.000007,0.991576,0.698128,0.565161,0.998334,0.109279,0.000034,0.266837,0.187644,0.916708,0.340625,1,0.967391,0.000003,0.334425,0.041638,0.531536,0.619684,bus
0.000006,0.001937,0.380547,0.373134,0.998815,0.17077,0.413013,0.472988,0.065283,0.969029,0.299097,1,0.941731,0.000002,0.699263,0.664147,0.63608,0.475314,van
0.377929,0.036646,0.23533,0.188567,0.001468,0.275163,0.061962,0.88243,0.79697,0.039755,0.632936,1,0.999837,0.028652,0.819046,0.219868,0.000005,0.883143,opel
0.118475,0.005008,0.103771,0.897023,0.014679,0.765626,0.195828,0.377995,0.894972,0.510489,0.750143,1,0.996622,0.000909,0.457146,0.75291,0.000043,0.777757,bus
0.000096,0.009939,0.546915,0.776048,0.98048,0.511151,0.132714,0.282075,0.435206,0.987151,0.646902,1,0.840015,0.000001,0.665614,0.274425,0.101462,0.256187,bus
0,0.988889,0.736112,0.482689,0.999921,0.407294,0.000055,0.395544,0.250699,0.994314,0.377678,1,0.652046,0,0.40457,0.010619,0.969051,0.728083,van
0.000007,0.001644,0.959984,0.062292,0.99958,0.119639,0.468698,0.951192,0.44386,0.999951,0.042115,1,0.020717,0,0.273126,0.531443,0.821644,0.164436,opel
0.712981,0.000089,0.965452,0.023746,0.000227,0.059287,0.954312,0.82917,0.119483,0.007662,0.037339,1,0.999964,0.244123,0.086276,0.648472,0.000001,0.067973,saab
0.348912,0.068266,0.865746,0.213921,0.000679,0.221977,0.04779,0.852556,0.35929,0.000814,0.111697,1,0.999995,0.608604,0.303148,0.094459,0.000003,0.207246,opel
0.000474,0.000634,0.446987,0.879876,0.938777,0.688853,0.577432,0.159447,0.404408,0.995528,0.770373,1,0.670947,0.000001,0.2913,0.827111,0.029487,0.284254,bus
0.000096,0.012898,0.399707,0.510764,0.980574,0.547168,0.107994,0.458108,0.577202,0.980283,0.739678,1,0.897638,0.000002,0.850826,0.334391,0.09565,0.688834,van
0.000004,0.415037,0.472884,0.483385,0.999598,0.133089,0.003326,0.372517,0.194141,0.999542,0.389363,1,0.155794,0,0.369433,0.103013,0.819586,0.552192,opel
0.002171,0.00079,0.694579,0.699747,0.592348,0.241221,0.605352,0.511706,0.439195,0.948004,0.088865,1,0.950745,0.000017,0.529301,0.690229,0.0033,0.084871,opel
0.005991,0.000243,0.351992,0.893663,0.209625,0.683806,0.816793,0.36708,0.752072,0.301906,0.216932,1,0.998708,0.001034,0.577147,0.895644,0.000687,0.224022,bus
0.1537,0.000125,0.092045,0.25187,0.003869,0.115374,0.925306,0.340172,0.133231,0.014611,0.510005,1,0.999949,0.082911,0.675078,0.745736,0.000016,0.778231,opel
0.000007,0.686458,0.128615,0.878317,0.99818,0.191818,0.001134,0.100591,0.105581,0.871491,0.68022,1,0.983569,0.000007,0.793923,0.113798,0.527453,0.420919,bus
0.000113,0.036166,0.151865,0.26372,0.962802,0.030973,0.051825,0.365753,0.128722,0.880179,0.579908,1,0.983406,0.000017,0.81876,0.296565,0.054949,0.681496,saab
0.433659,0.063371,0.458278,0.116304,0.001029,0.21776,0.037564,0.659467,0.185808,0.005233,0.330075,1,0.999976,0.223489,0.624051,0.347881,0.000004,0.641892,saab
0.000016,0.239292,0.283399,0.656157,0.995383,0.095929,0.007192,0.381405,0.171632,0.883892,0.188899,1,0.981084,0.000008,0.792097,0.191528,0.301698,0.640949,bus
0.000003,0.963564,0.196045,0.811778,0.999694,0.15974,0.00012,0.290725,0.0751,0.998891,0.528442,1,0.28969,0,0.538189,0.047475,0.859397,0.681046,saab
0.282958,0.051204,0.321489,0.721926,0.000882,0.726188,0.054103,0.652063,0.813361,0.000775,0.519948,1,0.999996,0.617862,0.89985,0.12995,0.000005,0.474562,opel
0.000028,0.194772,0.865002,0.172895,0.99754,0.06842,0.008793,0.722527,0.35843,0.999619,0.052184,1,0.122178,0,0.518092,0.174501,0.390665,0.192994,opel
0.002276,0.000136,0.060185,0.907739,0.735316,0.275276,0.83591,0.088831,0.065563,0.991444,0.852994,1,0.806575,0.000003,0.064305,0.950122,0.005159,0.658065,bus
0.000016,0.425188,0.241744,0.258131,0.989077,0.137252,0.004829,0.474137,0.153514,0.151773,0.686424,1,0.999522,0.000338,0.813103,0.056433,0.201607,0.903512,van
0.000014,0.964918,0.302676,0.618514,0.996076,0.525724,0.000127,0.432328,0.633531,0.924864,0.561042,1,0.967175,0.000004,0.672527,0.043683,0.337234,0.766499,bus
0.000002,0.881178,0.073391,0.4807,0.99862,0.978211,0.000504,0.555469,0.038153,0.152568,0.96462,0.908234,0.999646,0.00023,0.916465,0.111649,0.687054,0.033642,bus
0.000086,0.025294,0.401864,0.473653,0.931235,0.569949,0.090136,0.548159,0.64791,0.123538,0.754831,1,0.999621,0.000755,0.911757,0.096306,0.040314,0.632574,van
0.890992,0.001506,0.91092,0.522029,0.000054,0.864369,0.594545,0.927996,0.903756,0.003241,0.360645,1,0.999981,0.482624,0.580333,0.221419,0,0.277067,saab
0.196031,0.004945,0.280759,0.775337,0.008582,0.897041,0.221746,0.512661,0.785771,0.773341,0.859038,1,0.988893,0.00032,0.750472,0.528238,0.000029,0.227695,opel
0.153714,0.00907,0.604214,0.606274,0.016073,0.727915,0.143873,0.538871,0.556202,0.913775,0.611279,1,0.963131,0.000085,0.773793,0.517015,0.000048,0.146381,saab
0.000015,0.740144,0.087303,0.216869,0.99844,0.362165,0.000956,0.181957,0.236045,0.999047,0.87208,1,0.292738,0,0.81518,0.070622,0.556277,0.864178,saab
0.396902,0.002939,0.246981,0.871707,0.000346,0.784161,0.477697,0.194518,0.372983,0.000191,0.397279,1,0.999999,0.904068,0.509404,0.089327,0.000002,0.137333,opel
0.000159,0.000023,0.327358,0.318619,0.969038,0.22877,0.976063,0.524405,0.285302,0.987773,0.858375,1,0.866782,0.000002,0.470722,0.848883,0.070974,0.692126,van
0.378843,0.000916,0.621118,0.318392,0.000841,0.645657,0.692759,0.347151,0.767275,0.006441,0.251559,1,0.99997,0.181644,0.622625,0.29535,0.000004,0.195623,opel
0.548665,0.018789,0.368076,0.301346,0.00025,0.43167,0.149334,0.785564,0.279901,0.000635,0.277841,1,0.999997,0.743842,0.358622,0.082658,0.000001,0.484229,opel
0.000884,0.3631,0.106558,0.628879,0.869423,0.776483,0.00349,0.313397,0.732891,0.993459,0.907759,1,0.715395,0.000001,0.947582,0.190816,0.014737,0.784287,opel
0.006446,0.000067,0.099021,0.42812,0.19566,0.041531,0.943475,0.559857,0.066219,0.306207,0.722518,1,0.998992,0.001296,0.690658,0.895982,0.000779,0.681099,opel
0.198197,0.040872,0.19229,0.314483,0.000855,0.073233,0.085322,0.943978,0.151164,0.000097,0.547529,1,1,0.932537,0.809426,0.072331,0.000005,0.865865,opel
0.000012,0.163686,0.643226,0.135594,0.998059,0.369907,0.011355,0.773671,0.864741,0.995186,0.258358,1,0.666515,0,0.448302,0.15901,0.515669,0.685051,van
0.000111,0.238172,0.586778,0.088406,0.917453,0.304223,0.012125,0.645425,0.411335,0.22787,0.503672,1,0.999117,0.000305,0.689356,0.029646,0.032261,0.711545,van
0.000535,0.000017,0.069586,0.756537,0.943266,0.714202,0.974542,0.407159,0.398299,0.999351,0.931367,1,0.269882,0,0.216889,0.931499,0.033772,0.891638,bus
0.000465,0.000034,0.489762,0.653977,0.818131,0.292563,0.966849,0.460481,0.251949,0.616284,0.210746,1,0.996147,0.000142,0.061188,0.839004,0.010958,0.426783,bus
0.872389,0.004961,0.890813,0.095281,0.000118,0.38388,0.294821,0.646206,0.214778,0.014673,0.185042,1,0.999923,0.164732,0.222622,0.487283,0,0.117553,saab
0.000775,0.115705,0.620063,0.227405,0.7735,0.064139,0.017867,0.404107,0.300282,0.838095,0.158765,1,0.984293,0.000033,0.565641,0.16534,0.007432,0.474915,saab
0.000003,0.988617,0.903702,0.598164,0.999803,0.225719,0.000039,0.551864,0.159375,0.999735,0.163118,1,0.081627,0,0.078199,0.05209,0.892282,0.278666,saab
0.997895,0.986675,0.079707,0.628388,0.000001,0.08445,0.000057,0.289244,0.24213,0.000006,0.18379,1,1,0.999463,0.122113,0.126484,0,0.917578,bus
0.000008,0.039663,0.230073,0.420334,0.99769,0.411677,0.04411,0.564608,0.509048,0.935416,0.414826,1,0.970531,0.000004,0.778095,0.32678,0.491931,0.850835,van
0.000539,0.001928,0.637527,0.195405,0.830247,0.083744,0.459948,0.639565,0.141698,0.859083,0.103495,1,0.983697,0.000032,0.308773,0.529605,0.011875,0.296919,saab
0.000186,0.010447,0.260507,0.238919,0.940761,0.852575,0.152574,0.723579,0.76388,0.950111,0.827938,1,0.959048,0.000006,0.776093,0.203278,0.040507,0.943795,van
0.000019,0.000223,0.567565,0.23738,0.996183,0.145853,0.839865,0.561752,0.230711,0.979867,0.186632,1,0.909185,0.000002,0.530439,0.756111,0.353921,0.4112,van
0.000166,0.000075,0.206458,0.25256,0.992838,0.86348,0.90763,0.887724,0.935962,0.999992,0.795697,1,0.004637,0,0.391162,0.907769,0.213217,0.927444,opel
0.013774,0.014112,0.440434,0.717872,0.246131,0.883915,0.088522,0.345278,0.770373,0.990833,0.846916,1,0.76768,0.000004,0.638123,0.390085,0.000816,0.268958,saab
0.000125,0.008225,0.241145,0.634732,0.926743,0.784965,0.201559,0.481988,0.69446,0.4207,0.851999,1,0.99815,0.000166,0.944083,0.148588,0.037687,0.656914,van
0.503078,0.000978,0.150994,0.612772,0.000274,0.264535,0.710645,0.323116,0.040388,0.000395,0.737674,1,0.999998,0.859003,0.512423,0.171164,0.000002,0.523781,saab
0.000093,0.010446,0.078664,0.375338,0.993144,0.780082,0.11102,0.297229,0.888848,0.999842,0.834806,1,0.067912,0,0.947488,0.506182,0.222368,0.830781,saab
0.000002,0.178827,0.199722,0.378505,0.99985,0.496688,0.008646,0.235868,0.834266,0.999905,0.850113,1,0.041711,0,0.779885,0.153438,0.931597,0.909173,van
