@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.999561,0.029813,0.954957,0.99426,0.054331,0.002807,6
0.933195,0.99576,0.810868,0.998818,0.001184,0.291582,4
0.01303,0.999578,0.000315,0.999004,0.974413,0.996198,1
0.03497,0.008926,0.982114,0.7924,0.014956,0.975712,7
0.052903,0.999787,0.011127,0.999719,0.976507,0.999423,1
0.764257,0.601645,0.004166,0.000005,0.044239,0.000723,0
0.588665,0.042675,0.000378,0.999962,0.810688,0.381751,9
0.037069,0.976682,0.997133,0.000004,0.031097,0.153228,5
0.154102,0.980417,0.000102,0.949783,0.231907,0.004687,4
0.560282,0.997421,0.175827,0.999252,0.998796,0.996441,8
0.647168,0.26468,0.999589,0.99435,0.03304,0.954116,2
0.059873,0.889939,0.000516,0,0.482762,0.005683,0
0.125069,0.9881,0.000184,0.96394,0.047406,0.061362,4
0.997709,0.014067,0.789704,0.464868,0.452127,0.002965,6
0.02251,0.005423,0.981875,0.998917,0.391411,0.997782,2
0.040134,0.998444,0.000481,0.073018,0.096502,0.01028,4
0.025819,0.254532,0.000821,0.999655,0.392276,0.984481,7
0.02192,0.965577,0.000074,0.999906,0.379372,0.979217,7
0.981674,0.996234,0.405191,0.965204,0.000623,0.040909,4
0.994407,0.136458,0.41319,0.494134,0.028396,0.003267,6
0.49097,0.999931,0.029285,0.999892,0.985462,0.010051,9
0.636458,0.039089,0.587496,0.977133,0.076212,0.99844,7
0.931651,0.779297,0.004835,0.999945,0.99694,0.870988,9
0.900643,0.020011,0.001803,0.999813,0.726767,0.989881,3
0.048785,0.938714,0.018719,0.999767,0.914962,0.999804,1
0.008254,0.000199,0.995414,0.782474,0.65273,0.989947,7
0.000528,0.048672,0.815327,0.999705,0.668215,0.999722,2
0.000709,0.017155,0.078575,0.987329,0.022781,0.999256,7
0.02484,0.22412,0.272333,0.999903,0.085989,0.998899,2
0.995768,0.981028,0.993668,0.998624,0.005389,0.073897,4
0.028041,0.125713,0.998951,0.00025,0.024709,0.309542,5
0.665974,0.728495,0.998299,0.999856,0.003846,0.974517,2
0.009927,0.556535,0.997331,0.000007,0.010966,0.621639,5
0.48814,0.55401,0.998056,0.999696,0.008294,0.993033,2
0.997565,0.910731,0.826675,0.997117,0.597574,0.486084,4
0.090069,0.946795,0.00327,0.999573,0.919027,0.999529,1
0.020162,0.893348,0.000408,0.000204,0.218455,0.000895,0
0.000308,0.999326,0.00041,0,0.999827,0.546329,0
0.944138,0.021034,0.029265,0.999491,0.678482,0.994009,3
0.329236,0.998324,0.00107,0.893387,0.040299,0.01167,4
0.654215,0.23604,0.993932,0.998001,0.93107,0.977303,8
0.023775,0.550316,0.998956,0.000006,0.057283,0.26044,5
0.568695,0.998181,0.000723,0.975616,0.011448,0.05925,4
0.99686,0.665005,0.602712,0.000922,0.001463,0.003773,0
0.944985,0.839314,0.035871,0.000017,0.023929,0.000499,0
0.997927,0.001922,0.999089,0.996152,0.930771,0.361022,6
0.99973,0.870778,0.995782,0.00001,0.791965,0.103305,8
0.317085,0.510579,0.96606,0.99992,0.013234,0.997753,2
0.984779,0.098401,0.531457,0.999978,0.890095,0.004313,5
0.99235,0.969425,0.439311,0.994621,0.03317,0.009818,4
0.917903,0.028573,0.004651,0.999588,0.910256,0.983488,3
0.012608,0.000284,0.832854,0.963742,0.142889,0.998252,7
0.02348,0.000188,0.99049,0.96207,0.134593,0.998579,7
0.983192,0.991556,0.201924,0.989498,0.007167,0.011737,4
0.064173,0.001006,0.99494,0.999585,0.896422,0.991612,2
0.006215,0.045025,0.991132,0.357565,0.017016,0.201824,8
0.999226,0.241579,0.931802,0.922201,0.034187,0.002205,6
0.000924,0.1438,0.000895,0.997254,0.991873,0.986194,1
0.992191,0.923156,0.040041,0.999141,0.998959,0.919592,9
0.14899,0.987043,0.000749,0,0.109403,0.015169,0
0.610847,0.857647,0.00163,0.000002,0.02635,0.00371,0
0.825286,0.035393,0.001205,0.999767,0.296811,0.995998,3
0.954059,0.991512,0.846505,0.000006,0.010886,0.394681,8
0.070107,0.028094,0.52791,0.914957,0.007946,0.996017,7
0.126049,0.922063,0.00025,0.94756,0.386068,0.002335,4
0.004318,0.997471,0.048693,0.999834,0.806014,0.99565,1
0.056628,0.994256,0.994709,0.000009,0.008177,0.134207,5
0.958656,0.0617,0.002432,0.999595,0.108484,0.942306,3
0.994211,0.032336,0.346998,0.771962,0.230802,0.004345,6
0.000213,0.999404,0.000182,0.962019,0.999606,0.996438,1
0.539357,0.327743,0.967835,0.99647,0.82992,0.992974,8
0.864561,0.960691,0.228453,0,0.897087,0.919404,8
0.091903,0.050597,0.721821,0.692751,0.005168,0.992093,7
0.621626,0.003204,0.023417,0.999953,0.995823,0.49076,9
0.009293,0.006677,0.344859,0.999409,0.273444,0.999446,7
0.129927,0.029216,0.876736,0.962098,0.00553,0.9949,7
0.998549,0.128043,0.281482,0.99999,0.976699,0.743609,5
0.000731,0.996135,0.001344,0.995152,0.996472,0.998454,1
0.000459,0.10889,0.00093,0.995829,0.984475,0.999156,1
0.959138,0.995015,0.04007,0.996192,0.001953,0.041398,4
0.619965,0.970369,0.001433,0.000001,0.02793,0.00287,0
0.982491,0.816569,0.063905,0.999975,0.98912,0.007531,9
0.000829,0.002504,0.165919,0.442257,0.008958,0.138908,8
0.059406,0.098271,0.997672,0.998895,0.052299,0.991259,2
0.756364,0.602066,0.970719,0.95618,0.860751,0.996019,8
0.985629,0.849613,0.179765,0.997069,0.253335,0.002636,4
0.225892,0.018891,0.781174,0.981546,0.004201,0.997003,7
0.999651,0.01211,0.999639,0.999095,0.830085,0.422477,6
0.936533,0.8889,0.043466,0.944674,0.03811,0.002025,4
0.999555,0.01979,0.978986,0.945571,0.176051,0.003112,6
0.894557,0.906267,0.01289,0.000017,0.011414,0.001048,0
0.202056,0.038266,0.832143,0.874698,0.001951,0.980066,7
0.126132,0.998666,0.996646,0.000001,0.07717,0.237083,5
0.027358,0.99639,0.000821,0.999837,0.922238,0.998912,1
0.072368,0.82876,0.961375,0.999978,0.028073,0.997584,2
0.619227,0.99841,0.021393,0.999975,0.938846,0.007049,9
0.007792,0.000242,0.903629,0.999485,0.984436,0.988314,2
0.222499,0.0004,0.318166,0.998764,0.996819,0.456265,1
0.04735,0.020477,0.979701,0.997131,0.627622,0.99423,2
0.81492,0.282897,0.000891,0.999965,0.357286,0.189732,9
0.999832,0.663891,0.975597,0.97143,0.006141,0.03612,6
0.975289,0.301192,0.019698,0.999401,0.439643,0.982595,3
0.999487,0.030971,0.948348,0.928896,0.354749,0.003583,6
0.070502,0.016601,0.991263,0.999913,0.02239,0.987894,2
0.978889,0.922518,0.049829,0.961737,0.166687,0.004845,4
0.927884,0.189324,0.002918,0.999781,0.723028,0.955137,3
0.024619,0.001243,0.841601,0.989016,0.07538,0.998871,7
0.016362,0.240247,0.984698,0.999893,0.353518,0.999024,1
0.004261,0.010292,0.133345,0.995832,0.008611,0.999347,7
0.992299,0.024657,0.667798,0.998527,0.658628,0.008077,6
0.999118,0.031495,0.987988,0.952118,0.179888,0.002161,6
0.980212,0.917605,0.0062,0.99994,0.958583,0.880766,9
0.563618,0.956837,0.005309,0.775753,0.028733,0.005994,4
0.000985,0.995592,0.000093,0.995247,0.988242,0.989945,1
0.994629,0.966656,0.938559,0.000031,0.040558,0.027896,8
0.991002,0.655693,0.959072,0.999974,0.999602,0.289645,9
0.153966,0.860011,0.000104,0.913878,0.346022,0.002222,4
0.056655,0.914039,0.000127,0.936175,0.198281,0.020256,4
0.071883,0.046771,0.99323,0.999872,0.056144,0.99651,1
0.015215,0.326961,0.916866,0.999924,0.03677,0.998538,2
0.995042,0.834609,0.433587,0.889172,0.708861,0.000176,4
0.997703,0.990107,0.929473,0.993809,0.085007,0.006358,4
0.290134,0.995444,0.000416,0.903137,0.021218,0.034916,4
0.999326,0.724751,0.980399,0.041055,0.002669,0.002742,0
0.999705,0.315436,0.998317,0.659125,0.019432,0.010297,0
0.908367,0.049128,0.01372,0.999714,0.501098,0.993943,3
0.997567,0.945337,0.790636,0.000001,0.976108,0.140744,8
0.090375,0.004998,0.58493,0.992305,0.036393,0.998949,7
0.034125,0.966326,0.998793,0.000008,0.02941,0.051486,5
0.999244,0.071379,0.914465,0.988194,0.066381,0.0027,6
0.789543,0.108235,0.160487,0.999918,0.994436,0.997198,5
0.705169,0.999138,0.000847,0.942698,0.006512,0.021351,4
0.387509,0.968891,0.00041,0.997712,0.011013,0.129528,4
0.085653,0.70164,0.003681,0.999858,0.994313,0.001734,9
0.925081,0.009596,0.072088,0.999952,0.995239,0.984744,5
0.972211,0.172493,0.047916,0.997618,0.534605,0.995028,3
0.928772,0.011971,0.025333,0.999795,0.991993,0.961485,3
0.977577,0.810324,0.219205,0.823731,0.881899,0.00012,4
0.825376,0.927321,0.000741,0.999794,0.145679,0.491284,9
0.934463,0.655793,0.987617,0.000064,0.043002,0.19342,8
0.96669,0.993905,0.088391,0.969358,0.988019,0.883837,9
0.898718,0.922018,0.014505,0.54282,0.003471,0.007698,4
0.986792,0.994179,0.834276,0.999921,0.998175,0.869019,9
0.717003,0.991141,0.994393,0.999758,0.999898,0.996849,9
0.99797,0.015499,0.99859,0.999218,0.471068,0.017441,6
0.818751,0.989172,0.027329,0.999964,0.674472,0.01919,9
0.009125,0.987316,0.00012,0.000001,0.938407,0.021504,0
0.960399,0.810513,0.997066,0.000002,0.812972,0.891272,8
0.602542,0.27717,0.99928,0.999531,0.014936,0.975944,2
0.005127,0.999205,0.00015,0.994829,0.995255,0.996946,1
0.803383,0.003449,0.016582,0.998965,0.955202,0.984868,3
0.977314,0.96218,0.181475,0.998901,0.99479,0.990883,9
0.999125,0.996357,0.991407,0.000001,0.972892,0.787399,8
0.109119,0.999757,0.998813,0.000001,0.249153,0.186336,5
0.997847,0.938325,0.930372,0.001351,0.001784,0.003816,0
0.963596,0.839978,0.028838,0.000046,0.00492,0.001617,0
0.126039,0.095591,0.997804,0.999152,0.110683,0.995533,2
0.02808,0.009018,0.980063,0.999898,0.458109,0.995311,2
0.668791,0.056662,0.005112,0.999733,0.960384,0.983393,3
0.522201,0.775595,0.995397,0.998376,0.036697,0.98569,2
0.221973,0.068914,0.979815,0.850567,0.011549,0.032227,8
0.684226,0.944246,0.005848,0.000009,0.159753,0.000338,0
0.002182,0.990136,0.000405,0.994819,0.996903,0.997366,1
0.0536,0.994396,0.000643,0,0.39747,0.007953,0
0.009731,0.998221,0.000467,0.999017,0.966944,0.997549,1
0.003557,0.999437,0.000116,0.997075,0.986364,0.976112,1
0.023891,0.003022,0.947219,0.989893,0.122236,0.998997,7
0.007615,0.983031,0.000263,0,0.870509,0.010494,0
0.600932,0.998041,0.144028,0.999504,0.999702,0.998954,8
0.252736,0.073844,0.947375,0.981922,0.006761,0.058495,8
0.007204,0.077012,0.940212,0.999971,0.051895,0.997226,1
0.2483,0.640928,0.965412,0.431872,0.003804,0.990039,7
0.357502,0.994418,0.001106,0.961092,0.008596,0.023653,4
0.988563,0.027405,0.070476,0.368712,0.045637,0.9968,7
0.007878,0.001355,0.373119,0.99253,0.537667,0.999175,7
0.984418,0.625815,0.099612,0.00013,0.001709,0.003681,0
0.0876,0.20892,0.961182,0.999898,0.023794,0.996793,2
0.996215,0.165413,0.118857,0.999966,0.991131,0.855628,5
0.003167,0.097807,0.011847,0.997957,0.999649,0.997704,1
0.985648,0.000525,0.894874,0.981787,0.741124,0.035136,6
0.989817,0.999318,0.997066,0.999859,0.999356,0.994157,9
0.933998,0.011527,0.65287,0.952866,0.049331,0.998602,7
0.846272,0.230321,0.275716,0.996607,0.054688,0.99956,7
0.647474,0.945602,0.001179,0.000003,0.009456,0.009278,0
0.997146,0.017938,0.99953,0.958426,0.326954,0.012752,6
0.527988,0.568149,0.992396,0.99992,0.00618,0.992661,2
0.902535,0.995232,0.004756,0.977163,0.006215,0.014353,4
0.033931,0.996516,0.000801,0.999659,0.903994,0.998125,1
0.609939,0.988916,0.002213,0.987108,0.011293,0.012205,4
0.665984,0.025415,0.002902,0.99886,0.758069,0.991623,3
0.996354,0.068123,0.813169,0.957261,0.067695,0.001883,6
0.947209,0.039678,0.003831,0.999568,0.694665,0.922801,3
0.099165,0.050825,0.998484,0.999557,0.132289,0.997219,2
0.023992,0.898294,0.988512,0.00001,0.004651,0.26709,5
0.064651,0.132209,0.888473,0.999902,0.024795,0.998339,2
0.015655,0.892093,0.995118,0.000008,0.004709,0.551595,5
0.999711,0.090119,0.992124,0.998554,0.107627,0.006777,6
0.997373,0.842569,0.862481,0.006473,0.002294,0.01617,0
0.012709,0.986531,0.000132,0,0.761444,0.016314,0
0.055829,0.07384,0.999496,0.990627,0.638578,0.968328,8
0.96799,0.485127,0.013394,0.999791,0.485529,0.967764,3
0.019233,0.298634,0.998679,0.000064,0.011191,0.698769,5
0.833427,0.935017,0.007372,0.000017,0.012362,0.00078,0
0.717882,0.89215,0.001485,0.000002,0.010664,0.002427,0
0.060721,0.02826,0.995924,0.999099,0.240694,0.996198,2
0.948773,0.069523,0.006324,0.999746,0.776458,0.970445,3
0.000324,0.120152,0.982623,0.000056,0.023066,0.677207,5
0.1133,0.015472,0.064197,0.999145,0.016689,0.999256,7
0.030345,0.989033,0.99762,0.000004,0.02541,0.176534,5
0.052525,0.999932,0.000738,0.999317,0.946788,0.998801,1
0.967753,0.00455,0.474387,0.999717,0.947169,0.028592,5
0.164478,0.070484,0.013795,0.999723,0.989825,0.997501,3
0.962565,0.052665,0.022409,0.999007,0.84083,0.995851,3
0.017664,0.013227,0.889382,0.641005,0.010176,0.007759,8
0.076939,0.003705,0.997219,0.614502,0.165889,0.863625,7
0.883698,0.016786,0.013834,0.999616,0.925365,0.990775,3
0.953165,0.993231,0.051508,0.000002,0.002763,0.002932,0
0.001132,0.999996,0.00009,0.976352,0.996826,0.997312,1
0.995418,0.275634,0.35229,0.062578,0.011003,0.002272,6
0.830559,0.017863,0.001499,0.999877,0.803308,0.089786,9
0.885574,0.697792,0.006001,0.000019,0.016576,0.000428,0
0.939128,0.002699,0.009611,0.99946,0.92167,0.955075,3
0.977923,0.996161,0.036078,0.861092,0.000585,0.044923,4
0.997499,0.001719,0.998463,0.987566,0.927582,0.170054,6
0.986108,0.000836,0.996359,0.994384,0.874586,0.081772,6
0.012453,0.970024,0.000073,0.000001,0.431833,0.010871,0
0.000568,0.987334,0.00009,0.000012,0.914399,0.009615,0
0.996099,0.006326,0.997295,0.997878,0.668391,0.022135,6
0.007578,0.99944,0.00025,0,0.72826,0.038948,0
0.003743,0.959904,0.000239,0.000033,0.908058,0.004079,0
0.01907,0.800765,0.980069,0.000026,0.001862,0.081546,5
0.028073,0.466427,0.991512,0.999979,0.112945,0.995749,1
0.206464,0.967311,0.198768,0.999994,0.032985,0.991725,2
0.004502,0.850688,0.991678,0.000003,0.131284,0.365554,5
0.122066,0.10223,0.952084,0.534535,0.004127,0.987641,7
0.25031,0.997236,0.000282,0.933149,0.025823,0.032638,4
0.87195,0.022828,0.125473,0.938279,0.301823,0.999411,8
0.092311,0.104769,0.003329,0.999878,0.99923,0.062573,9
0.830919,0.868908,0.002518,0.926048,0.025015,0.008504,4
0.984637,0.869782,0.036383,0.996074,0.211311,0.003427,4
0.051509,0.123025,0.831906,0.999955,0.029353,0.998889,1
0.031789,0.000065,0.782566,0.944944,0.578449,0.989444,7
0.99498,0.999706,0.962104,0,0.728864,0.151261,8
0.026173,0.32051,0.997025,0.000042,0.006231,0.547009,5
0.699365,0.063239,0.00076,0.999749,0.597782,0.999039,3
0.032346,0.998525,0.000754,0.999793,0.897079,0.998667,1
0.551898,0.998289,0.028154,0.978022,0.921875,0.664342,9
0.019556,0.922422,0.99737,0.000008,0.003797,0.348773,5
0.004152,0.484682,0.913743,0.999921,0.354876,0.999038,1
0.035855,0.012392,0.995657,0.999957,0.741939,0.994883,1
0.111752,0.000639,0.250765,0.99695,0.990923,0.957637,1
0.002346,0.995478,0.000354,0.996272,0.981169,0.99358,1
0.865413,0.999973,0.478902,0.998825,0.978506,0.998352,9
0.999059,0.136314,0.6384,0.999956,0.957502,0.675911,5
0.993596,0.145853,0.204669,0.947926,0.011606,0.997817,7
0.071863,0.375947,0.000784,0.999799,0.343111,0.996482,7
0.060678,0.038227,0.985702,0.998486,0.999436,0.992642,8
0.093396,0.457223,0.977904,0.998273,0.010249,0.997331,2
0.199924,0.016735,0.732515,0.9855,0.004902,0.997014,7
0.4753,0.997998,0.003406,0,0.067213,0.011245,0
0.164658,0.055412,0.004417,0.999485,0.942267,0.997752,3
0.98763,0.018642,0.375165,0.999881,0.927071,0.008329,5
0.011003,0.097148,0.51117,0.999856,0.199404,0.999364,2
0.392889,0.61646,0.001342,0.000018,0.023488,0.000898,0
0.723718,0.018152,0.000726,0.999714,0.775198,0.996309,3
0.999747,0.118408,0.995304,0.998457,0.148189,0.006651,6
0.061918,0.005587,0.999333,0.986063,0.49728,0.408689,8
0.997398,0.945095,0.997097,0.000016,0.705246,0.180833,8
0.002527,0.642097,0.00073,0.999862,0.347611,0.974782,7
0.464144,0.91391,0.008565,0.87197,0.193511,0.002241,4
0.093436,0.092002,0.960056,0.518101,0.008642,0.993716,7
0.999428,0.664442,0.998333,0.190733,0.016135,0.004406,0
0.860943,0.130736,0.002959,0.999467,0.586279,0.997108,3
0.016912,0.005812,0.936287,0.984996,0.027342,0.999229,7
0.753638,0.663882,0.001073,0.9999,0.258716,0.996604,3
0.770693,0.620976,0.938955,0.000019,0.010255,0.144165,8
0.938546,0.993556,0.01284,0.945702,0.00768,0.020226,4
0.000509,0.007062,0.323903,0.982657,0.388237,0.999338,7
0.000613,0.99899,0.000174,0,0.987538,0.236309,0
0.059739,0.000895,0.893213,0.987764,0.032686,0.998746,7
0.009362,0.985249,0.002395,0.059589,0.964822,0.02111,0
0.509116,0.264636,0.001428,0.999789,0.999388,0.657122,9
0.168,0.040028,0.997711,0.999878,0.221812,0.997125,2
0.062735,0.02758,0.992834,0.818457,0.024134,0.988681,7
0.163217,0.920474,0.999658,0.000005,0.212364,0.046965,5
0.270992,0.097739,0.011235,0.99975,0.974404,0.997677,3
0.895094,0.932449,0.030663,0.999948,0.867629,0.008491,9
0.983709,0.907911,0.068694,0.000068,0.004178,0.00157,0
0.883056,0.990349,0.998067,0.99979,0.9998,0.993281,9
0.979805,0.947849,0.076211,0.000025,0.017876,0.000909,0
0.032493,0.980739,0.025547,0.99983,0.953739,0.999873,1
0.079033,0.925053,0.000355,0.000001,0.123618,0.000471,0
0.140564,0.570569,0.000528,0.999525,0.867953,0.998401,3
0.99272,0.932805,0.953319,0.996609,0.023292,0.011212,4
0.792669,0.151926,0.01166,0.99936,0.817986,0.998641,3
0.84968,0.972194,0.991453,0.999794,0.999864,0.997098,9
0.06071,0.470923,0.999298,0.000023,0.059363,0.350541,5
0.029034,0.915193,0.9757,0.000004,0.005809,0.09995,5
0.024156,0.997346,0.000606,0.998969,0.92101,0.997194,1
0.000302,0.975345,0.000839,0.967412,0.999823,0.997244,1
0.001597,0.002411,0.040389,0.999554,0.658619,0.998488,2
0.004739,0.89512,0.000073,0.981799,0.78819,0.904606,4
0.480403,0.999384,0.000576,0.975625,0.006272,0.052466,4
0.053077,0.894833,0.001415,0.999594,0.856709,0.999237,1
0.903196,0.301024,0.010944,0.000124,0.061802,0.000428,0
0.175089,0.027557,0.252316,0.994155,0.006036,0.996899,7
0.988336,0.99389,0.383518,0.996972,0.009062,0.076799,4
0.929478,0.728948,0.004738,0.975962,0.450114,0.00098,4
0.000557,0.999404,0.000286,0.968154,0.999805,0.998376,1
0.023599,0.998637,0.000425,0.999221,0.940473,0.9975,1
0.005128,0.985716,0.998676,0.000002,0.087731,0.521841,5
0.013063,0.02067,0.922368,0.995519,0.006096,0.999112,7
0.31976,0.981386,0.000561,0.944922,0.04087,0.007555,4
0.978453,0.030867,0.808435,0.999956,0.950219,0.00885,5
0.104768,0.953165,0.99896,0.000049,0.011656,0.047704,5
0.610169,0.983215,0.001582,0.000002,0.010014,0.008279,0
0.990598,0.96888,0.651615,0.999984,0.996395,0.405688,9
0.003344,0.688283,0.992512,0.000005,0.014196,0.958454,5
0.92653,0.026563,0.003134,0.999737,0.891597,0.963321,3
0.150232,0.530539,0.871959,0.999934,0.0102,0.997845,2
0.155046,0.053408,0.454665,0.997439,0.004878,0.997281,7
0.306926,0.485129,0.002475,0.999795,0.99793,0.00127,9
0.989161,0.999133,0.994031,0.000018,0.328751,0.027517,8
0.169304,0.004501,0.999485,0.973159,0.498203,0.987696,2
0.031774,0.042982,0.953644,0.999889,0.107296,0.998669,2
0.361562,0.873457,0.000674,0.93266,0.061539,0.00469,4
0.264583,0.888769,0.000392,0.925127,0.060185,0.006924,4
0.99516,0.004569,0.791622,0.114645,0.805679,0.990894,8
0.769373,0.104653,0.005242,0.999972,0.99448,0.093201,9
0.997782,0.931639,0.905427,0.994723,0.03265,0.021869,4
0.737445,0.998518,0.01775,0.995435,0.514168,0.993592,9
0.812728,0.80527,0.999129,0.998857,0.001381,0.968912,2
0.998009,0.161534,0.732484,0.912211,0.01441,0.003666,6
0.088714,0.970733,0.999716,0.000001,0.455354,0.404646,5
0.999862,0.013474,0.994362,0.79664,0.409919,0.014297,6
0.855316,0.039888,0.076391,0.999977,0.999599,0.630984,9
0.99979,0.746859,0.988126,0.991692,0.014347,0.017702,6
0.99488,0.007759,0.970716,0.97414,0.431129,0.002262,6
0.979362,0.05095,0.920371,0.999934,0.989797,0.027404,5
0.764962,0.954396,0.014556,0.726693,0.394066,0.001037,4
0.886168,0.920855,0.005824,0.813898,0.008271,0.011074,4
0.441256,0.900785,0.004568,0.783435,0.092616,0.004402,4
0.706053,0.692752,0.996791,0.988436,0.007363,0.989212,2
0.147971,0.103446,0.997216,0.660428,0.008988,0.981476,7
0.19314,0.038662,0.762949,0.945213,0.003552,0.994075,7
0.001809,0.908475,0.831251,0.000001,0.022689,0.442774,5
0.984151,0.017223,0.211846,0.999945,0.993474,0.950916,5
0.00253,0.996113,0.000087,0.000001,0.699337,0.025357,0
0.991082,0.861107,0.994701,0.967052,0.750986,0.978122,8
0.988464,0.942704,0.231547,0.000036,0.006545,0.001227,0
0.007347,0.000185,0.995529,0.951034,0.727781,0.997934,7
0.177026,0.192472,0.987029,0.000359,0.003953,0.286457,8
0.004766,0.284199,0.985537,0.000004,0.062451,0.902465,5
0.086856,0.999905,0.995635,0.000001,0.300239,0.138207,5
0.831441,0.003007,0.008232,0.999022,0.855795,0.9194,3
0.112133,0.850843,0.256084,0.000105,0.02938,0.429045,8
0.548288,0.994947,0.08637,0.999924,0.875199,0.999922,1
0.860783,0.327517,0.002678,0.999654,0.412645,0.991025,3
0.999039,0.011151,0.904741,0.714205,0.521244,0.005279,6
0.995557,0.014922,0.464598,0.791477,0.204651,0.001719,6
0.9096,0.005543,0.003185,0.999373,0.710948,0.989966,3
0.836275,0.9954,0.001587,0.990428,0.00755,0.047144,4
0.031501,0.00524,0.997665,0.99621,0.141516,0.180011,8
0.03894,0.383663,0.9657,0.999314,0.015083,0.998971,2
0.997948,0.01033,0.997763,0.989284,0.329214,0.006997,6
0.780824,0.000972,0.022677,0.999203,0.976504,0.944471,3
0.99871,0.6418,0.939893,0.076397,0.001268,0.012369,0
0.657009,0.018215,0.000587,0.999871,0.983948,0.160421,9
0.999292,0.041155,0.926736,0.829371,0.287589,0.001254,6
0.892189,0.999234,0.036148,0.999765,0.997969,0.00428,9
0.932385,0.017036,0.006246,0.99972,0.888803,0.935022,3
0.990835,0.110311,0.024303,0.99971,0.534598,0.973098,3
0.994608,0.910802,0.742164,0.000226,0.012607,0.002926,0
0.051605,0.391952,0.000172,0.999864,0.25549,0.978745,7
0.962192,0.97476,0.975642,0.000026,0.009778,0.164752,8
0.206559,0.982329,0.002353,0,0.097678,0.021548,0
0.998933,0.046876,0.822906,0.528485,0.0686,0.01289,6
0.11735,0.874947,0.000832,0.852627,0.6536,0.001422,4
0.811175,0.953052,0.479753,0.000019,0.059976,0.018368,8
0.629762,0.999684,0.174317,0.999882,0.994149,0.004369,9
0.998861,0.036271,0.893894,0.859171,0.075879,0.003798,6
0.994108,0.597613,0.474522,0.000408,0.034475,0.000371,0
0.56833,0.984404,0.001416,0.780267,0.015071,0.005895,4
0.999071,0.254976,0.876055,0.934152,0.019697,0.008652,6
0.909598,0.984765,0.005024,0.96035,0.327838,0.002221,4
