@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N3-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.000207,0.000278,0.994571,7
0.000011,0.18283,0.001861,3
0.999985,0.78817,0.997892,8
0.735903,0.997005,0.095135,4
0.000178,0.000022,0.536387,7
1,0.005915,0.000012,0
0.000058,0.001374,0.996056,7
0.990518,0.496658,0.000302,0
0.000005,0.833042,0.0001,9
0.000003,0.006359,0.99837,2
0.012952,0.004043,0.999308,7
0.999998,0.356769,0.999744,5
0.000002,0.026861,0.003713,3
0.000245,0.998871,0.011707,9
0.999995,0.999514,0.877583,0
0.000011,0.196035,0.392367,9
0.999998,0.999603,0.766902,0
0.00002,0.000385,0.00064,1
1,0.974062,0.005897,0
0.000019,0.011557,0.000231,3
0.034826,0.999462,0.991884,4
0.000006,0.093107,0.012466,3
0.000004,0.115278,0.149093,9
0.999969,0.04097,0.999876,5
1,0.074755,0.997853,5
0.001077,0.003524,0.00002,1
0.002802,0.000095,0.000002,1
0.000003,0.000213,0.087436,2
0.015372,0.01421,0.000023,4
0.846244,0.960532,0.001629,4
0.000044,0.002791,0.000201,1
0.999952,0.999468,0.453336,0
0.000312,0.008581,0.923125,7
0.077419,0.997613,0.716797,4
0.1058,0.999776,0.020984,4
0.014306,0.000109,0,1
0.001027,0.003335,0.00001,1
1,0.00271,0.998269,5
0.000229,0.000259,0.994688,7
0.720629,0.984693,0.002618,4
0.000005,0.999571,0.860148,5
0.999997,0.292738,0.999765,5
1,0.973612,0.050494,0
0.000005,0.995365,0.047178,9
0.999994,0.000269,0.998711,5
0.000002,0.808512,0.008534,3
0.000025,0.005643,0.957716,2
0.000215,0.006536,0.952467,7
0.000183,0.997915,0.000342,9
0.999998,0.993786,0.990173,8
0.000205,0.011489,0.999807,2
0.000004,0.001097,0.977898,2
0.520746,0.990736,0.005742,4
0.561424,0.983498,0.00299,4
0.005601,0.749818,0.974432,8
0.000002,0.990627,0.001995,9
0.029011,0.999683,0.983787,4
0.00688,0.144436,0.001914,9
0.001865,0.181323,0.999889,2
0.100044,0.999916,0.995639,6
0.999999,0.040123,0.999363,5
0.00882,0.999965,0.999797,6
0,0.948472,0.008114,9
0.017658,0.999945,0.99942,6
0.002828,0.999883,0.998736,6
0.000004,0.998953,0.842754,5
0.852882,0.998932,0.031851,4
0.779847,0.996745,0.123306,4
0.790173,0.991056,0.027227,4
0.005713,0.063817,0.999283,2
0.074508,0.009952,0.999746,7
0.004715,0.009943,0.991753,7
1,0.00214,0.965979,5
0,0.941361,0.117341,5
1,0.123478,0.000064,0
0.002375,0.736404,0.98419,8
0.999997,0.999633,0.948603,0
0.000048,0.000277,0.998882,7
0.999615,0.183094,0.999703,8
0.999985,0.000889,0.997343,5
1,0.119268,0.960421,5
0.000004,0.753457,0.055321,3
0.999942,0.126719,0.777315,8
0.000012,0.004202,0.003164,1
0.000016,0.405397,0.006574,3
0.020631,0.99994,0.996394,6
0.048437,0.999927,0.980455,6
0.000002,0.551421,0.025574,3
0.360035,0.990518,0.009481,4
0.000656,0.185625,0.999735,8
0.00015,0.000739,0.986761,2
0.000936,0.99984,0.999882,6
0.000001,0.637732,0.07404,3
0.978454,0.999704,0.99952,0
0.000004,0.979235,0.000897,9
0.045966,0.999983,0.997435,6
0.003231,0.999209,0.000396,9
0.000002,0.8691,0.020353,3
0.000005,0.931006,0.093695,3
0.999966,0.999593,0.991365,0
0.000033,0.039883,0.000371,7
0.999994,0.935022,0.997793,8
1,0.78187,0.02171,0
0.135582,0.999854,0.996719,6
0.653824,0.988856,0.001212,4
0.999996,0.968206,0.891589,8
0.005314,0.996691,0.0016,9
0.040343,0.999942,0.998127,6
0.999898,0.999928,0.981098,0
0.939336,0.992665,0.012481,4
0.060227,0.999907,0.997248,6
0.467032,0.999414,0.008822,4
0.002747,0.000052,0.000009,1
0.000001,0.87255,0.029457,3
0.000457,0.006687,0.999783,2
0.000007,0.987927,0.999815,6
0.999923,0.998571,0.993639,0
1,0.410006,0.000222,0
0.99828,0.999813,0.992024,0
0.038125,0.999729,0.949299,6
0.00003,0.004455,0.9828,2
0,0.636272,0.594555,5
0.99997,0.00001,0.985363,5
0.000564,0.005222,0.99985,2
0.219359,0.999882,0.984913,6
0.020048,0.005443,0.997537,7
0.999921,0.035474,0.999858,5
0,0.455324,0.116043,5
0.000192,0.0019,0.970878,2
0.000234,0.000578,0.996396,7
0.000003,0.886717,0.075448,3
0.999999,0.99773,0.354151,0
0.000001,0.042775,0.003214,3
0.000418,0.999833,0.109393,9
0.000968,0.027685,0.068504,1
0.00006,0.001924,0.000023,1
0.99999,0.0738,0.922595,8
0.002221,0.754445,0.999524,8
0.000026,0.999904,0.742718,5
0.815677,0.998176,0.271486,4
0.114694,0.167594,0.99982,8
0.129116,0.0288,0.997967,7
0.000179,0.964631,0.001066,9
0.000013,0.003606,0.998847,2
0.000005,0.995052,0.00498,9
0.000029,0.000043,0.523878,7
0.000118,0.999928,0.999921,6
0.997079,0.850253,0.999355,8
0.000003,0.001075,0.800788,2
0.001309,0.000471,0.000015,1
0.999999,0.076268,0.99981,5
0.000036,0.01051,0.000723,8
0.00399,0.000646,0.000285,9
1,0.235472,0.000244,0
0.000001,0.240925,0.002665,3
0.000062,0.864894,0.000067,9
0.011586,0.999938,0.996162,6
0.00082,0.999952,0.999581,6
0.00102,0.999971,0.99981,6
0.000049,0.015628,0.000298,8
0.999998,0.005636,0.986591,5
0.000009,0.968277,0.000391,9
0.000778,0.001662,0.999476,7
0.016851,0.967368,0.00128,4
0.757157,0.999926,0.387713,4
0.000132,0.062009,0.000418,7
0.019657,0.977739,0.291908,4
0.000008,0.000147,0.010939,1
0.000001,0.158001,0.008998,3
0.999949,0.009389,0.999405,5
0.000055,0.005552,0.996456,1
0.000347,0.922069,0.00107,9
0.787219,0.999905,0.992094,6
0.009604,0.999858,0.999102,6
0.000417,0.99942,0.046596,9
0.014781,0.058771,0.000213,4
0.05043,0.99998,0.998249,6
0.000002,0.999899,0.405787,5
0.500332,0.951979,0.00211,4
0.000188,0.000342,0.996045,7
0.000013,0.993519,0.001459,9
0.035614,0.01092,0.999629,7
0.356751,0.99614,0.036731,4
0.314176,0.06924,0.006044,9
0.40413,0.999842,0.403006,4
0,0.984192,0.003645,9
0.027484,0.999726,0.374186,4
0.001511,0.000488,0.000008,1
0,0.000125,0.503506,1
0.00025,0.068849,0.999772,8
0.206704,0.999824,0.365647,4
0.666483,0.978272,0.000338,4
0.999979,0.00274,0.999688,5
0.004356,0.003334,0.000004,1
0.000024,0.001175,0.000155,1
0.000033,0.999792,0.01472,9
0.000023,0.006223,0.996755,2
0.00007,0.169547,0.999639,2
0.251822,0.999799,0.998823,6
0.00002,0.07003,0.223705,9
0.000454,0.998698,0.995624,4
0,0.068638,0.04902,3
0.000004,0.656842,0.013793,3
0.403064,0.999949,0.996339,6
0.1605,0.99991,0.991305,6
0.000007,0.999854,0.818002,5
0.000028,0.005262,0.000313,1
1,0.967668,0.076378,0
0.997319,0.050847,0.99572,8
0.559901,0.999011,0.80637,4
0.209909,0.001919,0,1
0.028767,0.000116,0,1
0.003827,0.997809,0.084685,4
0.000034,0.000995,0.949189,7
0.00016,0.997863,0.999903,6
0.000079,0.000111,0.98438,7
0.000019,0.970903,0.022395,3
0.019834,0.85881,0.886642,7
0.787164,0.897354,0.999947,8
0.000002,0.001445,0.971818,2
0.008931,0.682408,0.950689,8
1,0.98504,0.005478,0
0.000068,0.933918,0.003824,9
0.999998,0.0021,0.000003,0
0.000008,0.41117,0.026338,3
0.006902,0.999145,0.000255,9
0.000001,0.285618,0.020317,3
0.000008,0.000163,0.919143,2
0.007303,0.999877,0.992308,6
0.271971,0.999307,0.633936,6
0.999989,0.073016,0.974554,8
0.000858,0.003927,0.636556,8
0,0.233684,0.12178,3
0.999995,0.011175,0.999242,5
0,0.000216,0.860438,1
0.000005,0.00229,0.993294,2
0.999993,0.000783,0.999278,5
1,0.973382,0.130488,0
0.999994,0.12867,0.000066,0
0.102766,0.997933,0.06983,4
0.463261,0.970814,0.139882,4
0.000012,0.000005,0.047737,1
0.000001,0.001872,0.985329,1
0.002389,0.999941,0.999551,6
0,0.98918,0.0802,5
0.000147,0.000281,0.981765,7
0.000009,0.001085,0.00062,1
1,0.995525,0.073963,0
0.999998,0.197635,0.985005,8
0.999121,0.989825,0.999827,8
0.002094,0.817883,0.00001,9
0.000017,0.99944,0.010495,9
0.95989,0.912185,0.000783,4
0.012318,0.000291,0.000003,1
0.0019,0.000118,0.987309,7
0.014816,0.007996,0.000001,1
0.999986,0.996267,0.998382,8
0.068688,0.999975,0.998557,6
0.975181,0.996447,0.050562,4
0.309282,0.972315,0.106504,4
0.000001,0.97024,0.007716,9
0.000055,0.007126,0.999554,1
0.000126,0.99886,0.999682,6
0.262222,0.99913,0.005526,4
0.000023,0.003893,0.956155,2
0.000001,0.944365,0.001419,9
1,0.396982,0.998666,5
0.22993,0.99988,0.993531,6
0,0.061394,0.014588,1
0.000002,0.00121,0.962942,1
0.000002,0.867857,0.004406,9
0.001975,0.999958,0.999396,6
0.213119,0.990037,0.06056,4
0.0035,0.608752,0.93107,8
0.990808,0.653079,0.002736,0
0.999991,0.999317,0.986962,8
0.001056,0.000269,0.000005,1
0.083388,0.997688,0.977291,4
0.99997,0.000001,0.000001,9
0.217672,0.66372,0.999716,8
0.310501,0.999698,0.22554,4
0.000552,0.737604,0.948504,8
0.999987,0.001246,0.992069,5
0.00005,0.001016,0.915565,7
0.000011,0.561542,0.046129,3
0,0.378759,0.105417,5
0.665547,0.995401,0.002986,4
0.999955,0.972452,0.999875,8
0.000749,0.999891,0.180004,4
0.491275,0.014469,0.000001,1
0.000006,0.033798,0.010893,3
0.000004,0.62871,0.087248,3
1,0.051237,0.000031,0
0.918286,0.983252,0.003584,4
0.000075,0.002737,0.000025,1
1,0.053312,0.000154,0
0.000592,0.002173,0.999436,2
0.037411,0.000142,0,1
0.000001,0.948265,0.130385,3
0.000382,0.033045,0.059266,9
0.000003,0.981018,0.00061,9
0.999994,0.999182,0.991677,0
0.000002,0.088322,0.003146,3
0.000002,0.624759,0.008982,3
0.000564,0.007796,0.999595,7
0.000065,0.001774,0.998481,7
0.000715,0.999595,0.000341,9
0.000017,0.000159,0.570543,7
0.999785,0.757261,0.995873,8
0.999998,0.529481,0.999869,5
0.000552,0.007608,0.999647,2
0.999998,0.998602,0.560482,0
0.011836,0.000821,0.991749,7
0.00086,0.999918,0.998553,6
0.999994,0.999363,0.480552,0
0.999999,0.009824,0.999741,5
0.999996,0.999333,0.503276,0
0.000003,0.963628,0.081484,3
0.156717,0.999966,0.999207,6
0.000013,0.98053,0.00087,9
0,0.559795,0.206717,3
0.003634,0.00627,0.999746,2
0.268039,0.999748,0.856956,4
0.999799,0.997931,0.999811,8
0.00259,0.037229,0.999941,2
0,0.980602,0.12461,5
0.999999,0.997808,0.996072,8
0.000003,0.959091,0.002129,9
0.000005,0.297717,0.020676,3
0.999999,0.999245,0.297171,0
0.999998,0.004534,0.997908,5
1,0.953943,0.02743,0
0.000032,0.002491,0.00141,1
0.000005,0.000165,0.027669,2
0.999999,0.046224,0.000031,0
0.000203,0.00146,0.99208,2
0.000004,0.667338,0.017857,3
0.000001,0.000905,0.106945,1
0.000008,0.001996,0.997573,2
0.994569,0.997785,0.034043,4
0,0.991987,0.198032,5
0.000007,0.00005,0.599245,2
0.009741,0.98941,0.859938,4
0.727691,0.259434,0.99997,8
0.000004,0.067374,0.007551,3
0.003954,0.99999,0.999777,6
0.01563,0.999844,0.999759,6
0.000002,0.416837,0.036354,3
0.019682,0.999969,0.999879,6
0.000002,0.684956,0.028832,3
0.003078,0.00437,0.000004,1
0.00005,0.007488,0.999499,2
0.000125,0.000684,0.997934,7
0.189703,0.829575,0.002556,4
0.999994,0.999524,0.902806,0
0.000001,0.000718,0.981557,1
0.03235,0.999945,0.992808,6
1,0.573431,0.000775,0
0.000035,0.004823,0.003603,8
0.019189,0.999539,0.976611,6
0.001278,0.009408,0.998488,2
0.000048,0.001488,0.985802,2
0.003356,0.007795,0.999459,7
0.000024,0.0052,0.999671,2
0.002175,0.142124,0.999821,8
0.000022,0.00373,0.997523,2
0.021267,0.999932,0.995315,6
0.000007,0.0036,0.001331,1
1,0.996338,0.227608,0
0.15235,0.999866,0.992721,6
0.000003,0.999412,0.032344,9
0.00002,0.005617,0.000663,3
0.000004,0.00005,0.32397,2
1,0.985239,0.0281,0
0.001834,0.999899,0.999549,6
0.000029,0.00006,0.003153,1
0.908808,0.996783,0.031344,4
0.000029,0.016973,0.997476,2
0.343686,0.321439,0.999401,8
0.000003,0.656416,0.051769,3
0.931223,0.999207,0.056871,4
0.999886,0.242589,0.991731,8
0.000019,0.975848,0.002198,9
0.000014,0.994877,0.999853,6
0.018866,0.999804,0.342781,4
0.000574,0.986428,0.000202,9
0.000164,0.000711,0.962011,2
0.000508,0.009753,0.999308,7
0.000071,0.004221,0.998065,2
0.081354,0.999879,0.980021,6
0.001827,0.994087,0.000577,9
1,0.853859,0.014734,0
0.054743,0.78946,0.859795,7
0.000191,0.0003,0.000216,3
0.024911,0.002005,0,1
0.000003,0.435521,0.009626,3
1,0.999244,0.189766,8
0.001019,0.132588,0.897919,1
0.000006,0.000775,0.542539,2
0.000142,0.003464,0.968892,2
0.993156,0.972977,0.979466,0
0.000007,0.735294,0.067282,3
0.999998,0.000604,0.999062,5
0.515271,0.998759,0.006919,4
0.052266,0.999974,0.999681,6
0.177071,0.01148,0.996006,7
0.000012,0.999876,0.032358,9
0.000014,0.964214,0.00108,9
0.00001,0.807155,0.677687,1
0.000182,0.009214,0.000116,7
0.000001,0.79009,0.03929,3
0.000053,0.017644,0.99396,2
0.002932,0.000359,0.982884,7
0.999998,0.998408,0.914602,0
0.000131,0.136785,0.999668,2
0.000675,0.88959,0.000038,9
0.000026,0.000303,0.941174,7
0.005915,0.00081,0.999371,7
0.999999,0.998947,0.704651,0
0.000062,0.000896,0.998608,2
0.000001,0.961225,0.013312,9
0.000002,0.567801,0.049104,3
0.000001,0.390344,0.26834,3
0.076642,0.000999,0,1
0.003344,0.999841,0.999898,6
0.944666,0.442197,0.99999,8
0.000049,0.000674,0.000012,1
0.999998,0.999529,0.996946,8
0.000003,0.773437,0.013952,3
0.946143,0.173068,0.002543,4
0.999997,0.996635,0.936377,0
0.000004,0.999893,0.999098,6
0.027535,0.999983,0.999119,6
0.000027,0.000119,0.02743,2
0.004669,0.999983,0.999585,6
0.000006,0.705447,0.04057,3
0.003636,0.629116,0.913143,8
0.900534,0.996741,0.00395,4
0.000006,0.954649,0.001866,9
0.839344,0.883439,0.000132,4
0.150525,0.999798,0.987732,4
0.23671,0.00286,0.999323,7
0.000037,0.000192,0.000121,1
0.685302,0.999224,0.876605,4
0.000001,0.995865,0.6759,5
1,0.999371,0.730472,8
0.011308,0.999982,0.999754,6
0.000002,0.999613,0.538956,5
0.000082,0.001066,0.999746,7
0.001502,0.000607,0.871797,7
0.999999,0.848457,0.170531,8
0.000024,0.000317,0.000034,1
0.000022,0.002709,0.997783,2
0.000162,0.022126,0.000023,7
0.999988,0.998616,0.985191,0
0.999999,0.001774,0.999258,5
0.000331,0.932839,0.000277,9
0.999982,0.005339,0.999824,5
0.982854,0.999736,0.843251,6
0.000026,0.734814,0.079349,3
0.12213,0.999932,0.996702,6
0.000001,0.180722,0.017143,3
0.000395,0.001042,0.998971,2
0.795078,0.999727,0.999958,0
0.14841,0.975195,0.368145,4
0.000005,0.024294,0.998977,2
0.189578,0.915829,0.999984,8
0.000004,0.73972,0.04678,3
0.000002,0.650026,0.011763,3
1,0.998453,0.368386,0
1,0.065595,0.99832,5
0.999987,0.947854,0.997557,8
0.001246,0.226545,0.999975,2
1,0.941122,0.078668,0
0.001621,0.005958,0.917555,1
0.007898,0.098554,0.990997,8
0.794354,0.9805,0.002578,4
0.020952,0.999986,0.99972,6
0.000236,0.00136,0.000014,1
0.135149,0.998906,0.97769,4
0,0.986404,0.433442,5
0.000104,0.001201,0.997268,2
0.212853,0.99929,0.914363,4
0.002335,0.001641,0.000006,1
0.999998,0.998879,0.866595,0
0.001446,0.000572,0.000007,1
0.001438,0.000281,0.988135,7
0,0.972624,0.048198,5
0.000242,0.999631,0.205745,9
0.000002,0.929116,0.004443,9
0.024054,0.99996,0.999609,6
0.000201,0.003155,0.988762,2
0.000012,0.021044,0.001355,7
0.999896,0.000122,0.998323,5
0.096572,0.003051,0.999386,7
0.000703,0.999813,0.997102,4
0.000826,0.058665,0.999233,2
0,0.997612,0.665083,5
0.00001,0.491621,0.040862,3
0.999999,0.163027,0.999838,5
0.711064,0.916298,0.003279,4
0.002714,0.999953,0.996432,6
1,0.854128,0.003783,0
0.999965,0.952363,0.999674,8
0.000018,0.783073,0.061009,3
0.999715,0,0.000001,9
0.000074,0.543219,0.045862,3
0.000186,0.001777,0.000021,1
0.023592,0.999959,0.9975,6
0.000078,0.020138,0.014815,1
0.014691,0.99987,0.942106,4
0.132896,0.377978,0.995792,8
0.703247,0.81248,0.997257,8
1,0.96835,0.010127,0
0.003126,0.730651,0.932319,8
0.000015,0.898475,0.02783,3
0.913491,0.999166,0.578637,4
0.999989,0.000132,0.998036,5
0.002907,0.057698,0.999536,8
0.00015,0.012097,0.999913,2
0.999999,0.000683,0.993695,5
0.000416,0.014359,0.998488,7
0.021723,0.999677,0.987944,6
0.000153,0.000933,0.000059,1
0.092522,0.005091,0.996477,7
0.000042,0.90747,0.187895,3
0,0.954193,0.001111,9
0.000005,0.006105,0.000057,1
0.000014,0.000417,0.017488,2
0.000025,0.018243,0.000562,7
0.021717,0.999742,0.065251,4
0.132943,0.999912,0.985745,6
0.999997,0.995082,0.983913,8
0.000536,0.006041,0.999308,2
0.000281,0.000668,0.999393,7
0.000004,0.98329,0.009688,9
0.000062,0.001008,0.000036,1
0.000026,0.000223,0.97234,7
0.000024,0.998597,0.60973,5
0.000011,0.000212,0.745075,7
0.000005,0.99932,0.999894,6
0.000001,0.594968,0.010121,3
0.000105,0.977133,0.000423,9
0.001728,0.027638,0.035837,9
0.999991,0.999472,0.839561,0
1,0.023046,0.998639,5
0.999998,0.998615,0.787726,0
0.000027,0.000697,0.995684,7
0.999998,0.995765,0.329399,0
0.000113,0.000456,0.998878,7
0.000002,0.619739,0.04312,3
0.00184,0.999909,0.99322,6
0.000015,0.002095,0.99532,2
0.000015,0.991196,0.000314,9
0.000544,0.000488,0.999279,7
1,0.908008,0.011057,0
0.000007,0.24672,0.009957,3
0.000047,0.000163,0.000029,1
0.001041,0.000237,0.000006,1
0.216048,0.999309,0.285264,4
0.000001,0.991618,0.040394,9
0.000004,0.000335,0.896323,2
0.000017,0.975031,0.002144,9
0.000064,0.014311,0.986986,2
1,0.99567,0.121235,0
0.999993,0.050038,0.999791,5
0.000006,0.815466,0.950002,1
0.000124,0.002521,0.998802,2
0.000128,0.90756,0.000491,9
0.999987,0.006606,0.997265,5
0.621119,0.938774,0.000335,4
0.000016,0.688506,0.109458,3
0.000001,0.95332,0.000723,9
0.999995,0.038587,0.999919,5
0.999949,0.589189,0.999291,8
0.000702,0.515667,0.999679,2
0.000016,0.274849,0.029241,3
0.00533,0.000842,0.000002,1
0.000008,0.081106,0.000503,3
0.000713,0.000073,0.000007,1
0.290245,0.99724,0.093832,4
0.999941,0.999596,0.975427,0
0.053546,0.99996,0.999363,6
0.000176,0.014427,0.057462,9
0.000049,0.894567,0.003023,9
1,0.996315,0.132,0
0.413981,0.997572,0.00544,4
0.002348,0.988882,0.000804,9
0.023419,0.999969,0.99893,6
0.001513,0.133599,0.999902,2
0.149787,0.989404,0.075103,4
0.000384,0.004969,0.99903,7
0.005852,0.999973,0.998192,6
0.007705,0.001583,0.000001,1
0.000001,0.58765,0.135588,3
0.999992,0.999051,0.989332,0
0.000001,0.951176,0.129175,5
0.000004,0.850872,0.001285,9
0.049817,0.999959,0.998101,6
0.173462,0.998253,0.977212,4
0.000015,0.000086,0.000079,1
0.772854,0.992875,0.01779,4
0.00001,0.973606,0.00597,9
0.000032,0.99899,0.999717,6
0.967464,0.999605,0.998611,0
0.000253,0.003365,0.000029,1
0.078094,0.99759,0.648762,4
0.668341,0.964641,0.035071,4
0.000281,0.001178,0.999514,2
0.000045,0.75756,0.000059,9
0.171137,0.028041,0.999304,7
1,0.03242,0.000007,0
0.004333,0.009523,0.998253,7
1,0.992621,0.509853,0
0.000006,0.998948,0.056808,5
0.999978,0.742121,0.998052,8
0.000002,0.999945,0.533803,5
0.571169,0.998767,0.021446,4
0.001076,0.029295,0.002016,7
0.000042,0.009462,0.000369,7
0.000238,0.000984,0.936818,7
0.99892,0.999637,0.995662,0
0.000209,0.219089,0.997502,8
0.002561,0.999358,0.102943,9
0.004817,0.002127,0.000005,1
0.000001,0.000143,0.951397,1
1,0.984619,0.018237,0
0.024156,0.983839,0.00013,9
0.009302,0.999935,0.999682,6
0.081315,0.490203,0.532661,7
0.106864,0.015201,0.996725,7
0.000015,0.004309,0.000281,1
0.999982,0.001749,0.999699,5
0.100413,0.010577,0.99957,7
0.000005,0.973145,0.164947,5
0.000021,0.072304,0.000142,3
0.000016,0.003901,0.953585,2
0.000003,0.820962,0.028053,3
0.009628,0.999952,0.999452,6
0.809989,0.998948,0.575578,4
0.000237,0.99898,0.999966,6
0.000008,0.000754,0.805001,2
0.000003,0.327023,0.005474,3
0.999981,0.984849,0.778765,8
0.038126,0.000153,0.996694,7
0.000367,0.000069,0.999218,7
0.691676,0.999265,0.175571,4
0.000002,0.407232,0.025522,3
0.000001,0.509672,0.158492,3
0.000016,0.996169,0.002039,9
0.008489,0.743897,0.63584,7
0.006257,0.157188,0.999533,1
0.999999,0.997359,0.982461,8
0.000006,0.402506,0.007155,3
1,0.786731,0.000887,0
0.000002,0.570973,0.006512,3
0.000676,0.848945,0.945371,7
0.999899,0.83447,0.996284,8
0.008415,0.984677,0.933699,4
0.000033,0.00006,0.837232,2
0.000008,0.000831,0.889002,2
0.000301,0.000049,0.000007,1
0.999999,0.004724,0.99904,5
0.280991,0.999612,0.718111,4
0.000008,0.996996,0.003241,9
0.001936,0.00009,0.990985,7
0.610731,0.995207,0.002533,4
0.000295,0.001368,0.816741,7
0.000155,0.004513,0.990793,7
0.000118,0.023599,0.999219,2
0.000268,0.00754,0.999336,2
0.000899,0.003879,0.994937,7
0.000094,0.003114,0.682822,7
0.003816,0.999641,0.985047,6
0.999996,0.999588,0.996793,8
0.000002,0.440395,0.035813,3
0.001651,0.000233,0.000006,1
0.022885,0.853109,0.000931,4
0.003167,0.00079,0.000002,1
0.000116,0.999953,0.999757,6
0.73551,0.998754,0.801251,4
0.038668,0.00204,0.999666,7
0.000644,0.999928,0.998738,6
0.000033,0.999755,0.04777,5
0.850824,0.997895,0.019872,4
0.999998,0.000757,0.996347,5
0.999987,0.400397,0.175693,8
0.239901,0.798609,0.000184,4
0.000361,0.000687,0.994941,2
0.000092,0.0026,0.999364,1
0.089051,0.999943,0.945482,6
0.000007,0.963219,0.004167,9
0.682912,0.879881,0.002529,4
0.019332,0.999943,0.995592,6
0.003333,0.093161,0.999588,8
1,0.777546,0.003465,0
0,0.395905,0.049467,3
0.001493,0.914411,0.000361,9
0.004895,0.000793,0.999183,7
0.048459,0.009304,0.99883,7
0.000036,0.002252,0.983613,2
0.386586,0.999725,0.604227,4
0.002912,0.004038,0.996152,7
0.999988,0.995527,0.999406,8
0.000113,0.00088,0.999137,2
0.044639,0.004062,0.998968,7
0.000077,0.002117,0.999189,2
0.000014,0.99975,0.81308,5
0.000003,0.833393,0.033135,3
0.000002,0.999535,0.366939,5
0.800607,0.992,0.00864,4
0.00001,0.73688,0.000166,9
0.000389,0.999985,0.999645,6
1,0.558134,0.00037,0
0.000099,0.024539,0.99881,2
0.000004,0.808338,0.041709,3
0,0.869216,0.060847,3
0.999999,0.402052,0.000033,0
0.001222,0.981763,0.000256,9
0.000001,0.875383,0.096591,3
0.021709,0.000865,0.996508,7
0.000035,0.909504,0.110613,3
1,0.89383,0.072332,0
1,0.616391,0.002326,0
0,0.753238,0.103915,3
0.003891,0.000489,0.000007,1
0.000001,0.960659,0.008529,9
0.00001,0.002881,0.265998,2
0,0.000238,0.768834,1
0.000003,0.000349,0.954104,2
0,0.767936,0.00539,5
0.089779,0.999873,0.994385,6
0.000001,0.850613,0.211791,3
0.999996,0.174223,0.999781,5
0.000041,0.996524,0.99592,6
0.00176,0.000561,0.000004,1
0.000004,0.741216,0.041969,3
0.050969,0.99997,0.998433,6
0.000008,0.999,0.008755,9
0.000047,0.001043,0.918656,7
0.001801,0.000274,0.000005,1
0.999998,0.940099,0.019255,0
0.185861,0.999979,0.999279,6
0.000043,0.695181,0.000984,9
0.066161,0.994463,0.559935,4
0.051974,0.999951,0.964844,4
0.000001,0.984679,0.050186,5
0.001068,0.111973,0.999485,2
0.000363,0.127765,0.999957,2
0.000408,0.000069,0.000007,1
0.000016,0.000053,0.011463,1
0.000002,0.132217,0.00087,3
0.000763,0.282223,0.999646,2
0.000014,0.044025,0.00091,7
0.008693,0.003036,0.993197,7
0.049097,0.015185,0.999041,7
0.001142,0.005937,0.00001,1
0.999999,0.939388,0.00122,0
0.000083,0.995006,0.998032,6
0.040387,0.999824,0.972616,6
0.999986,0.00078,0.999582,5
0.079602,0.999798,0.961829,6
0.000001,0.505757,0.008651,3
0.99998,0.000338,0.994425,5
0.000001,0.259568,0.355806,1
0.993622,0.999473,0.999931,0
0.000462,0.999668,0.998695,6
0.013769,0.999949,0.996459,6
0.000052,0.897063,0.465026,3
0.999967,0.999044,0.998685,8
0.729821,0.961902,0.006593,4
0.000039,0.022192,0.999646,8
0.999921,0.247383,0.999149,8
0.00014,0.138161,0.000137,7
0.000001,0.982126,0.066323,5
0.996069,0.999875,0.999777,0
0.1226,0.999736,0.996235,6
0,0.960334,0.004067,9
0.999999,0.596642,0.124978,8
0.000297,0.993252,0.00078,9
