@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N9-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.016737,0.280022,0.003696,0.998913,0.948968,0.089126,0.061356,0.394018,0.011293,9
0.011184,0.182965,0.015697,0.99956,0.732295,0.011725,0.479483,0.032921,0.011062,9
0.007027,0.018014,0.888218,0.998905,0.941777,0.021339,0.982183,0.033477,0.874833,3
0.100679,0.788984,0.919867,0.996148,0.083256,0.990419,0.99588,0.735717,0.863938,2
0.942934,0.042344,0.689281,0.728564,0.510634,0.034671,0.030181,0.970641,0.013138,4
0.005852,0.048466,0.569392,0.997943,0.965587,0.071823,0.985938,0.804632,0.684155,3
0.190557,0.468449,0.585509,0.998626,0.636669,0.023962,0.000661,0.00806,0.004432,9
0.999377,0.073133,0.003655,0.000038,0.994996,0.159912,0.000248,0.992186,0.915515,0
0.303718,0.876093,0.954576,0.98454,0.012572,0.880447,0.986519,0.279423,0.807134,2
0.782793,0.941291,0.995329,0.995124,0.010579,0.722807,0.995684,0.975802,0.456889,2
0.006428,0.974227,0.997188,0.996287,0.99886,0.937125,0.927972,0.342699,0.935368,8
0.000386,0.580521,0.051821,0.991231,0.08702,0.07052,0.968137,0.982861,0.929503,7
0.997127,0.062374,0.305048,0.000018,0.964301,0.037617,0.026756,0.920805,0.063478,0
0.999545,0.94243,0.61797,0.000081,0.023497,0.031896,0.597352,0.054264,0.599664,8
0.999387,0.591757,0.912358,0.000466,0.003633,0.091209,0.634048,0.035076,0.210531,8
0.001619,0.249038,0.21044,0.99909,0.998434,0.907724,0.977807,0.63255,0.990306,1
0.999854,0.446607,0.98413,0.000131,0.20462,0.006172,0.297368,0.000674,0.959755,8
0.002935,0.008264,0.01764,0.998239,0.425457,0.28984,0.701404,0.896528,0.934051,7
0.426756,0.991294,0.984835,0.9923,0.096686,0.96177,0.99686,0.834129,0.776046,2
0.003585,0.372448,0.01253,0.998133,0.980836,0.809881,0.422627,0.834588,0.998979,1
0.014801,0.099928,0.845732,0.999026,0.898881,0.008313,0.960386,0.39932,0.874842,3
0.009926,0.055821,0.887244,0.999921,0.910082,0.632201,0.803685,0.001929,0.928354,5
0.002187,0.851481,0.003147,0.995871,0.360013,0.016686,0.03281,0.968992,0.976253,1
0.820734,0.093275,0.125783,0.931231,0.043179,0.011977,0.032215,0.983914,0.006809,4
0.005009,0.015659,0.653435,0.991694,0.99442,0.403119,0.978413,0.474341,0.602737,3
0.999877,0.978639,0.971354,0.000117,0.155353,0.95071,0.03028,0.646813,0.658419,5
0.017261,0.081057,0.136123,0.999618,0.431923,0.005771,0.935315,0.525823,0.669189,3
0.034888,0.010829,0.002198,0.996873,0.793742,0.191143,0.325387,0.079103,0.314948,9
0.692326,0.063341,0.063997,0.887873,0.032308,0.071997,0.020458,0.979546,0.024697,4
0.996495,0.241868,0.012556,0.000226,0.998664,0.494723,0.00062,0.999224,0.580599,0
0.201838,0.993999,0.945389,0.994781,0.034472,0.922947,0.997872,0.992067,0.867546,2
0.983674,0.61009,0.998152,0.961757,0.625151,0.599399,0.997304,0.004404,0.02358,6
0.079935,0.312777,0.85162,0.919692,0.05839,0.895629,0.997977,0.992629,0.811694,7
0.984138,0.128717,0.993601,0.937154,0.969497,0.07688,0.973195,0.100065,0.00406,6
0.009807,0.416647,0.95471,0.997634,0.337929,0.995433,0.995142,0.066388,0.902532,2
0.999437,0.435104,0.81813,0.000053,0.040991,0.991956,0.007786,0.50265,0.957594,5
0.007501,0.109218,0.719835,0.997756,0.247085,0.996145,0.967629,0.253565,0.977349,2
0.273523,0.907752,0.971613,0.999455,0.038771,0.989834,0.989295,0.799253,0.864938,2
0.999083,0.017945,0.01295,0.00075,0.978347,0.223326,0.000236,0.996755,0.691853,0
0.999602,0.564001,0.754161,0.000055,0.066846,0.991079,0.146132,0.979203,0.932319,5
0.002425,0.141575,0.10831,0.998721,0.385757,0.994924,0.97287,0.970063,0.991425,2
0.106679,0.912224,0.907467,0.994565,0.037111,0.95978,0.988714,0.962126,0.971369,2
0.002014,0.363873,0.129936,0.999195,0.99064,0.177966,0.917984,0.604953,0.995743,1
0.960012,0.894367,0.147869,0.001488,0.003734,0.220437,0.995998,0.438067,0.312755,8
0.99169,0.009294,0.171673,0.002968,0.988636,0.390334,0.003967,0.968988,0.024552,0
0.00279,0.879346,0.000707,0.989097,0.948922,0.034542,0.002853,0.969378,0.993462,1
0.992393,0.144388,0.994706,0.961646,0.965735,0.075456,0.967837,0.106898,0.013544,6
0.801659,0.200164,0.988632,0.994008,0.823062,0.064748,0.193319,0.026309,0.007276,4
0.006277,0.926612,0.971537,0.99791,0.23355,0.008558,0.01549,0.089447,0.003289,9
0.080781,0.065354,0.953817,0.989523,0.056571,0.005053,0.013417,0.926744,0.067126,4
0.979105,0.626232,0.998865,0.931836,0.332574,0.022608,0.993621,0.005701,0.008896,6
0.897195,0.276105,0.028039,0.999682,0.095244,0.00203,0.06158,0.113986,0.998079,9
0.439628,0.895278,0.98865,0.997872,0.035482,0.965127,0.991615,0.787301,0.897842,2
0.001403,0.072637,0.305342,0.928264,0.206822,0.654743,0.996017,0.981409,0.949429,7
0.023731,0.936528,0.925536,0.024824,0.700259,0.996332,0.987399,0.876305,0.019075,8
0.032471,0.769536,0.795958,0.05393,0.659018,0.991505,0.993275,0.961275,0.002409,8
0.002263,0.240733,0.912093,0.999664,0.98476,0.036173,0.961765,0.008288,0.047906,5
0.644177,0.91279,0.996157,0.997684,0.025667,0.885079,0.995684,0.848127,0.744444,2
0.875762,0.58149,0.002699,0.994295,0.24313,0.005821,0.037793,0.129277,0.991723,9
0.978694,0.561676,0.989148,0.969809,0.136722,0.01964,0.066001,0.159212,0.002596,4
0.997486,0.17827,0.951002,0.000093,0.202872,0.999262,0.619964,0.143697,0.975791,5
0.051584,0.964192,0.888728,0.997735,0.027064,0.770893,0.995379,0.989187,0.788945,2
0.880429,0.081146,0.222291,0.909015,0.059176,0.011675,0.011396,0.989949,0.017064,4
0.10382,0.081633,0.982369,0.308486,0.20815,0.958308,0.978398,0.935095,0.923212,7
0.003423,0.989849,0.992116,0.223182,0.862968,0.989785,0.975742,0.977711,0.402037,8
0.992202,0.075639,0.977352,0.00014,0.082836,0.004487,0.759955,0.949955,0.00542,0
0.027964,0.822709,0.001232,0.997995,0.977626,0.034005,0.039348,0.84919,0.100473,9
0.001388,0.978663,0.990578,0.224361,0.960105,0.99337,0.991192,0.260195,0.020761,8
0.246849,0.928012,0.99446,0.998667,0.034389,0.874903,0.994427,0.284337,0.876592,2
0.403343,0.849536,0.015276,0.98132,0.1634,0.85617,0.871589,0.176569,0.955366,8
0.97878,0.266619,0.988939,0.982063,0.959974,0.842562,0.996993,0.01417,0.063965,6
0.178598,0.281627,0.991075,0.78486,0.113422,0.987817,0.992945,0.926263,0.860296,7
0.525302,0.82273,0.988098,0.997607,0.010285,0.871903,0.994751,0.936895,0.742361,2
0.02097,0.073755,0.733581,0.997929,0.901036,0.008888,0.971476,0.615578,0.870522,3
0.013684,0.141122,0.475421,0.999655,0.908382,0.003779,0.082031,0.003233,0.885293,9
0.014283,0.099636,0.005841,0.997679,0.991551,0.415332,0.02844,0.094614,0.044704,9
0.998072,0.281589,0.910161,0.00007,0.186802,0.004893,0.374077,0.926304,0.006522,0
0.688721,0.275421,0.989663,0.097017,0.013348,0.986112,0.984471,0.782747,0.910148,7
0.423879,0.915106,0.963911,0.997397,0.032155,0.983905,0.984497,0.961029,0.898046,2
0.488916,0.636936,0.983809,0.998801,0.022755,0.987801,0.995476,0.926354,0.851287,2
0.003008,0.04861,0.607577,0.998831,0.967678,0.01955,0.974763,0.291337,0.876479,3
0.006965,0.998492,0.459088,0.995116,0.904839,0.970275,0.983961,0.998019,0.99261,1
0.028377,0.212105,0.584815,0.999271,0.717877,0.06298,0.982173,0.165061,0.987404,3
0.998929,0.331064,0.013638,0.000021,0.993205,0.047427,0.000869,0.99668,0.584407,0
0.171228,0.113114,0.838085,0.998911,0.77108,0.004628,0.473213,0.917202,0.194317,3
0.002429,0.09548,0.470402,0.998053,0.977594,0.149127,0.991837,0.245469,0.937932,3
0.000286,0.82995,0.056434,0.997849,0.053966,0.006948,0.072243,0.880109,0.988757,1
0.183269,0.768073,0.971117,0.999541,0.018946,0.985328,0.990084,0.52687,0.950651,2
0.271637,0.853531,0.958103,0.003794,0.236153,0.997497,0.979783,0.162077,0.003789,8
0.004375,0.397199,0.069504,0.998509,0.783252,0.976668,0.54365,0.9116,0.997663,1
0.024147,0.045125,0.726088,0.999213,0.736412,0.01153,0.981377,0.515072,0.966097,3
0.066383,0.975623,0.982504,0.998738,0.873456,0.06542,0.059021,0.004526,0.997501,9
0.008635,0.035537,0.056666,0.999454,0.841959,0.016646,0.949326,0.258253,0.041923,9
0.021202,0.082804,0.015216,0.995956,0.482079,0.398629,0.009699,0.115569,0.001631,9
0.963068,0.354782,0.974991,0.916342,0.009107,0.005489,0.096167,0.980617,0.010088,4
0.004814,0.030362,0.776369,0.998874,0.978799,0.042784,0.927045,0.285878,0.550455,3
0.420915,0.082202,0.319238,0.999737,0.892037,0.692823,0.027482,0.030783,0.997484,9
0.003245,0.954691,0.728202,0.997123,0.564784,0.95607,0.993796,0.996135,0.94053,1
0.010081,0.062152,0.228183,0.999441,0.619265,0.004358,0.932694,0.84968,0.898704,3
0.012658,0.999533,0.270388,0.999455,0.960231,0.000496,0.205927,0.607549,0.999687,8
0.143718,0.985304,0.574723,0.999335,0.605282,0.99167,0.946767,0.997449,0.894237,1
0.999137,0.156312,0.597132,0.000122,0.010739,0.00495,0.863684,0.106991,0.949824,8
0.992727,0.306031,0.348882,0.000108,0.031044,0.991272,0.873148,0.94281,0.749847,5
0.998936,0.361314,0.4173,0.00003,0.075291,0.997696,0.837144,0.923297,0.834684,5
0.047405,0.036981,0.977851,0.733436,0.190476,0.998005,0.996477,0.723646,0.988691,7
0.157379,0.686589,0.955398,0.999094,0.030558,0.982293,0.992982,0.927228,0.85591,2
0.98828,0.572487,0.996864,0.974022,0.662789,0.520323,0.997294,0.01691,0.006482,6
0.06162,0.108335,0.364266,0.999633,0.392745,0.004734,0.871959,0.55247,0.522526,3
0.932806,0.852626,0.287015,0.99695,0.007161,0.081931,0.919255,0.045965,0.953872,8
0.317548,0.481124,0.962829,0.137142,0.805319,0.295412,0.999261,0.682161,0.996191,8
0.998838,0.092919,0.63243,0.000044,0.30393,0.003103,0.067747,0.989053,0.031272,0
0.002696,0.999931,0.00276,0.964739,0.985115,0.006815,0.000199,0.927567,0.999957,1
0.482969,0.440585,0.005384,0.984916,0.013901,0.715845,0.905274,0.07859,0.928323,8
0.75727,0.084075,0.096908,0.873209,0.012106,0.010215,0.006203,0.990018,0.016389,4
0.980698,0.959963,0.00006,0.008206,0.999921,0.557619,0.000019,0.990438,0.999227,0
0.851277,0.21841,0.90557,0.990087,0.065369,0.007725,0.105119,0.897639,0.005513,4
0.997323,0.784856,0.496296,0.000039,0.542758,0.999409,0.407619,0.96793,0.986923,5
0.369746,0.410009,0.078281,0.000934,0.011459,0.124402,0.988592,0.934126,0.006805,8
0.003493,0.024863,0.691709,0.998617,0.977872,0.309098,0.991431,0.01781,0.886312,3
0.998816,0.671741,0.873877,0.000077,0.036862,0.990751,0.848611,0.446105,0.623035,5
0.999125,0.3283,0.902482,0.000169,0.217587,0.003929,0.048157,0.695257,0.007027,0
0.813761,0.225331,0.110317,0.000423,0.050432,0.930492,0.994051,0.923886,0.171064,8
0.015903,0.999171,0.948912,0.999437,0.402812,0.12022,0.036055,0.002518,0.990477,9
0.970485,0.384354,0.998262,0.971605,0.004472,0.007494,0.41362,0.967943,0.038564,4
0.998635,0.256539,0.965226,0.000156,0.099678,0.005086,0.336765,0.769151,0.005278,0
0.05861,0.956944,0.835918,0.999379,0.044398,0.981161,0.985593,0.92431,0.939619,2
0.004876,0.070408,0.3924,0.995797,0.976746,0.070413,0.965289,0.807048,0.685444,3
0.997788,0.225816,0.806497,0.000144,0.064315,0.996918,0.911242,0.450278,0.8914,5
0.999781,0.499887,0.936348,0.0001,0.021776,0.989799,0.008334,0.830552,0.912289,5
0.005762,0.991273,0.258068,0.9995,0.177088,0.159129,0.24,0.966634,0.982287,1
0.007905,0.187128,0.173186,0.998969,0.933435,0.009197,0.135374,0.049161,0.004903,9
0.997628,0.085087,0.091268,0.001029,0.033058,0.326896,0.970511,0.861443,0.725235,8
0.007936,0.369239,0.148501,0.99393,0.085713,0.016964,0.008565,0.137599,0.000887,9
0.990504,0.663431,0.998862,0.373434,0.210704,0.008026,0.984825,0.011784,0.007626,6
0.90813,0.614895,0.999341,0.964803,0.035315,0.027928,0.324211,0.008444,0.050532,4
0.983761,0.619075,0.997947,0.604273,0.262105,0.011476,0.984435,0.036684,0.001556,6
0.070467,0.50318,0.966202,0.790459,0.559397,0.998167,0.998033,0.564966,0.989879,7
0.992133,0.686707,0.233775,0.000277,0.125644,0.999442,0.888605,0.923608,0.975296,5
0.999848,0.693181,0.9911,0.000117,0.018157,0.022742,0.032176,0.107327,0.563505,8
0.107217,0.279146,0.993069,0.448114,0.268161,0.998539,0.996378,0.057687,0.96062,7
0.002846,0.078598,0.347597,0.99949,0.847247,0.007189,0.978202,0.759178,0.972472,3
0.003766,0.673142,0.001849,0.997872,0.069872,0.01198,0.070732,0.884755,0.041431,9
0.047479,0.961203,0.018724,0.99802,0.798175,0.004401,0.002153,0.336824,0.01145,9
0.002112,0.87145,0.002785,0.996091,0.776063,0.031342,0.050446,0.943819,0.994644,1
0.996843,0.36032,0.996563,0.788051,0.666098,0.017652,0.968991,0.362448,0.003329,6
0.014253,0.026453,0.829491,0.999467,0.786824,0.003994,0.930357,0.647703,0.896707,3
0.335255,0.891899,0.996136,0.987721,0.226478,0.992414,0.996477,0.680456,0.546177,1
0.918841,0.153159,0.693118,0.999039,0.981128,0.999267,0.852105,0.026534,0.041973,1
0.000848,0.088153,0.257324,0.981128,0.023646,0.018259,0.977144,0.980859,0.580857,7
0.014069,0.942141,0.972149,0.993856,0.26417,0.985278,0.997359,0.776881,0.891836,1
0.000418,0.957676,0.008842,0.995495,0.079199,0.000986,0.021932,0.95548,0.987957,1
0.000255,0.339002,0.290551,0.999025,0.990511,0.984536,0.948821,0.822342,0.987552,1
0.912443,0.053129,0.625423,0.935946,0.40166,0.014734,0.121965,0.960172,0.0045,4
0.998985,0.264848,0.924526,0.000133,0.023152,0.995525,0.456768,0.80594,0.916768,5
0.009204,0.059637,0.000901,0.998362,0.304601,0.655049,0.140371,0.938637,0.698625,7
0.35665,0.762917,0.98772,0.998914,0.040584,0.990565,0.995041,0.839509,0.873421,2
0.201942,0.060421,0.948966,0.145227,0.028509,0.880823,0.977542,0.949564,0.797211,7
0.053384,0.038605,0.834603,0.999358,0.733489,0.011774,0.982689,0.807109,0.889257,3
0.243144,0.926808,0.925343,0.999435,0.026724,0.988875,0.993654,0.788687,0.847337,2
0.984928,0.469859,0.998519,0.002774,0.621257,0.019238,0.939247,0.17449,0.005008,0
0.185434,0.983871,0.075716,0.998934,0.987306,0.046212,0.001449,0.053919,0.026866,9
0.066158,0.164462,0.791528,0.59573,0.143459,0.989643,0.995544,0.986924,0.943309,7
0.061314,0.087326,0.935251,0.515106,0.0301,0.66164,0.995167,0.962477,0.835402,7
0.999766,0.913362,0.996258,0.000081,0.253092,0.004872,0.049824,0.039467,0.885339,8
0.007596,0.924501,0.811087,0.999332,0.750463,0.001698,0.196121,0.049251,0.003172,9
0.046722,0.24148,0.898767,0.880811,0.015164,0.001388,0.99867,0.897766,0.861951,7
0.938149,0.064377,0.45342,0.777954,0.53848,0.044427,0.01699,0.907021,0.006416,4
0.001789,0.160403,0.104318,0.99798,0.93305,0.012319,0.987667,0.373859,0.804516,3
0.838586,0.038753,0.002577,0.71786,0.198334,0.116397,0.000782,0.962224,0.041197,4
0.538184,0.985026,0.994688,0.984661,0.187591,0.963807,0.995069,0.574986,0.766455,2
0.683046,0.200912,0.996053,0.562548,0.028902,0.990012,0.971938,0.835961,0.724783,7
0.005783,0.031809,0.181032,0.999707,0.956075,0.008097,0.261335,0.007925,0.894732,9
0.022399,0.923029,0.716169,0.99831,0.089042,0.98639,0.986813,0.836091,0.955124,2
0.078904,0.97674,0.979841,0.998432,0.567517,0.017843,0.043337,0.003704,0.946581,9
0.999489,0.648042,0.973922,0.000233,0.139444,0.009779,0.322819,0.013392,0.993689,8
0.016885,0.98868,0.914366,0.999102,0.261864,0.966537,0.982057,0.954523,0.911937,1
0.005169,0.028614,0.85949,0.998725,0.946634,0.012183,0.907201,0.101533,0.933891,3
0.997305,0.128931,0.946051,0.000112,0.19311,0.005847,0.547697,0.883037,0.00352,0
0.155051,0.78598,0.972555,0.998914,0.03332,0.988023,0.995077,0.647255,0.956818,2
0.010807,0.073796,0.780767,0.942209,0.360863,0.970882,0.995866,0.908096,0.985372,7
0.00592,0.681857,0.001407,0.995364,0.817898,0.044529,0.026189,0.97573,0.975843,1
0.315105,0.037468,0.002037,0.941937,0.014888,0.004225,0.001706,0.962084,0.381157,4
0.001628,0.031297,0.008914,0.998375,0.126505,0.033637,0.386726,0.955648,0.809658,7
0.791273,0.487308,0.840045,0.001585,0.058605,0.998375,0.979832,0.241985,0.003359,8
0.99945,0.004308,0.026026,0.000878,0.992466,0.496722,0.000951,0.98429,0.078192,0
0.982155,0.575522,0.452232,0.000687,0.005425,0.995409,0.991664,0.103594,0.058408,8
0.094317,0.055005,0.868533,0.868355,0.010378,0.003146,0.999043,0.560063,0.962481,7
0.007989,0.906635,0.778646,0.999734,0.880536,0.005372,0.067446,0.13017,0.015147,9
0.999865,0.821073,0.984073,0.000295,0.00315,0.070842,0.17453,0.156578,0.105264,8
0.039146,0.097927,0.660111,0.999619,0.800452,0.002163,0.088334,0.006936,0.951166,9
0.991382,0.133017,0.996484,0.92184,0.874317,0.107767,0.957347,0.700157,0.008082,6
0.999635,0.710824,0.635091,0.000097,0.060185,0.882988,0.001848,0.841975,0.88816,5
0.018341,0.975481,0.984466,0.992504,0.46025,0.989921,0.998348,0.473051,0.783013,1
0.857833,0.068587,0.07345,0.870212,0.092743,0.036023,0.012365,0.985091,0.016698,4
0.999708,0.933925,0.991487,0.000126,0.234959,0.877613,0.023096,0.403585,0.573772,5
0.630072,0.853129,0.290056,0.976136,0.017136,0.420316,0.98597,0.003845,0.980071,8
0.999697,0.714687,0.806379,0.000044,0.051015,0.991506,0.024,0.883674,0.937025,5
0.005763,0.088507,0.661027,0.968273,0.002294,0.008304,0.994901,0.702277,0.953679,7
0.005075,0.979931,0.911707,0.998181,0.315083,0.978959,0.993524,0.813332,0.840017,1
0.038459,0.022312,0.018393,0.999729,0.602785,0.008096,0.623161,0.681981,0.090005,9
0.995984,0.405349,0.955262,0.000146,0.286385,0.003228,0.63786,0.972895,0.010503,0
0.999911,0.563427,0.96462,0.000145,0.03028,0.993724,0.08783,0.617924,0.571845,5
0.001071,0.465444,0.82271,0.998063,0.910321,0.998123,0.995648,0.993356,0.962355,1
0.999566,0.329559,0.765587,0.00002,0.324866,0.004257,0.045307,0.943197,0.018613,0
0.786952,0.385213,0.995713,0.997875,0.013819,0.947431,0.990158,0.473287,0.715431,2
0.998443,0.990346,0.991947,0.000238,0.998919,0.026736,0.001023,0.150049,0.998669,8
0.999707,0.512398,0.130716,0.000088,0.009579,0.016476,0.417843,0.456451,0.90453,8
0.993653,0.429035,0.99739,0.924335,0.574057,0.020364,0.980177,0.285259,0.002869,6
0.152464,0.071896,0.895834,0.999498,0.926106,0.107003,0.904544,0.033502,0.003788,5
0.125198,0.281017,0.934486,0.798899,0.025974,0.948637,0.997206,0.965498,0.875055,7
0.996574,0.009414,0.288574,0.000131,0.965803,0.184687,0.028674,0.951388,0.024384,0
0.920488,0.015077,0.005561,0.683672,0.9052,0.37626,0.000717,0.870058,0.01694,4
0.26899,0.14043,0.989415,0.642381,0.161912,0.994787,0.985617,0.911313,0.896642,7
0.019701,0.022579,0.661114,0.998919,0.728863,0.004773,0.915454,0.915191,0.698517,3
0.14088,0.727731,0.927524,0.999477,0.008869,0.744398,0.980797,0.934304,0.797286,2
0.074823,0.032727,0.936537,0.489776,0.137152,0.969165,0.994431,0.957255,0.924777,7
0.260881,0.219554,0.987425,0.225683,0.120866,0.996524,0.98276,0.355746,0.899668,7
0.998668,0.237887,0.006954,0.000021,0.992631,0.038446,0.000504,0.986105,0.811298,0
0.416532,0.188829,0.385227,0.999831,0.119351,0.000587,0.018463,0.112221,0.969848,9
0.003553,0.032811,0.024799,0.998666,0.903478,0.050146,0.957122,0.225199,0.118185,9
0.999356,0.021812,0.057652,0.000085,0.978365,0.165421,0.001442,0.998104,0.440808,0
0.933017,0.782266,0.997653,0.001251,0.058496,0.004348,0.926715,0.214791,0.001153,0
0.997347,0.475236,0.690439,0.000047,0.218975,0.998376,0.628684,0.767884,0.992134,5
0.03055,0.063874,0.241818,0.999681,0.936996,0.009558,0.085676,0.005852,0.932131,9
0.005468,0.945307,0.17759,0.999694,0.015762,0.515252,0.901633,0.986642,0.772448,2
0.068804,0.233528,0.991278,0.999921,0.319089,0.004087,0.365428,0.074396,0.907464,5
0.984573,0.051362,0.989684,0.892895,0.960582,0.119601,0.784868,0.63963,0.001093,6
0.997414,0.057655,0.817632,0.000035,0.574062,0.007405,0.194849,0.952217,0.009103,0
0.002212,0.738836,0.452079,0.998928,0.607538,0.997874,0.994815,0.542776,0.960641,2
0.003416,0.012985,0.049517,0.999134,0.878072,0.093771,0.992998,0.270003,0.124105,9
0.008434,0.053705,0.976194,0.913449,0.712363,0.993179,0.997476,0.909717,0.985633,7
0.682006,0.321838,0.959517,0.996238,0.004128,0.023082,0.119446,0.973023,0.050042,4
0.997825,0.29748,0.948008,0.000257,0.362517,0.005111,0.11887,0.401605,0.002914,0
0.999643,0.673673,0.775592,0.000195,0.004814,0.017473,0.905446,0.245719,0.471219,8
0.997056,0.24654,0.973026,0.000103,0.949154,0.009189,0.026056,0.014748,0.993916,8
0.01483,0.999796,0.179532,0.99924,0.977267,0.000591,0.180884,0.736293,0.999728,8
0.006626,0.098258,0.733398,0.998733,0.944075,0.009912,0.977617,0.357886,0.841821,3
0.406806,0.35544,0.960611,0.990279,0.023028,0.003974,0.049201,0.96024,0.012714,4
0.040541,0.06318,0.496656,0.999813,0.880725,0.01497,0.678355,0.101946,0.610947,9
0.998091,0.455679,0.588502,0.000052,0.105227,0.993945,0.796043,0.972541,0.765855,5
0.745805,0.962252,0.99278,0.053267,0.103179,0.996288,0.96685,0.307429,0.013556,8
0.988651,0.380392,0.994423,0.946107,0.8738,0.405862,0.994299,0.016034,0.018119,6
0.999623,0.636012,0.69997,0.000052,0.15056,0.99843,0.593946,0.815348,0.948663,5
0.004983,0.313243,0.202487,0.999423,0.974333,0.231865,0.771145,0.035012,0.024912,9
0.123031,0.189434,0.969254,0.811021,0.041516,0.969526,0.99818,0.917762,0.93719,7
0.19981,0.671878,0.985212,0.996269,0.060137,0.993128,0.976502,0.201029,0.933892,2
0.997268,0.094562,0.576029,0.000365,0.005522,0.003471,0.298041,0.390787,0.467565,8
0.372851,0.139653,0.598961,0.66591,0.129758,0.022627,0.001545,0.148927,0.001348,4
0.00799,0.0123,0.019473,0.997628,0.949137,0.200247,0.900439,0.025213,0.129051,9
0.573628,0.065915,0.064615,0.745247,0.190594,0.088885,0.001572,0.429032,0.002356,4
0.004445,0.047434,0.30167,0.999158,0.85594,0.010965,0.965056,0.120181,0.759424,3
0.889991,0.680873,0.929308,0.002862,0.032862,0.998112,0.980983,0.347789,0.038331,8
0.927932,0.577037,0.984486,0.997005,0.005913,0.044716,0.212731,0.892869,0.011989,4
0.938437,0.53885,0.996379,0.993507,0.585706,0.79451,0.99798,0.004955,0.021569,6
0.929392,0.807492,0.998549,0.934649,0.058449,0.08459,0.994815,0.010275,0.004633,6
0.001717,0.123848,0.045041,0.998346,0.893431,0.030791,0.992255,0.302385,0.901016,3
0.99877,0.301047,0.960952,0.000303,0.065419,0.003103,0.434226,0.911108,0.006221,0
