@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.55-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.500942,-1.236405,-0.957871,4
-1.347405,-1.590518,-0.61469,4
0.282895,2.169337,0.401118,2
-0.097961,2.664001,1.035828,7
0.625623,1.757092,0.991916,7
-3.628638,0.924987,2.972735,5
2.574829,-0.506317,-1.510411,5
-3.686927,-3.044479,2.488186,0
0.358365,0.959619,-0.60205,8
-4.187865,-0.287527,-1.020417,0
1.940312,2.765836,1.519725,7
-2.481615,2.112183,0.898133,8
-2.573504,1.981185,2.701742,5
-4.431523,0.438271,2.001782,5
2.005925,-0.666797,-0.749719,3
-2.630768,0.10678,1.490733,8
2.323241,-1.181909,1.260519,1
1.837418,-1.23158,-0.136321,3
-0.858823,0.718216,-2.831371,6
-1.00439,0.247171,-2.613462,6
2.267747,-0.777842,-0.537749,3
-0.953204,-1.882041,-0.677525,4
0.635474,2.398129,-0.077867,8
1.524993,1.804784,1.516885,2
-0.286151,1.780081,-2.91129,6
2.378644,-0.499053,-0.732132,3
-2.486789,1.181222,-1.920735,0
1.910104,-2.099055,-1.296921,9
-1.193068,0.657384,-3.101353,6
0.098003,-3.014833,-1.596199,9
2.092342,-1.0283,-0.954701,3
1.748867,-0.676822,-1.153209,3
-3.693781,0.248186,-1.25488,0
1.992895,-1.797922,0.828832,7
-3.642184,1.053172,0.146188,8
-4.314787,-1.712235,1.386765,0
-1.242447,0.764197,-2.439601,6
-1.0248,-2.392046,-0.488508,4
-3.666651,-0.149397,0.166269,8
0.037653,-2.509586,-1.222148,9
-1.092637,0.848847,-2.780098,6
-3.557243,-0.027725,-1.777301,0
-1.661208,-1.881449,-0.526672,4
-1.182665,0.727614,-2.585804,6
-1.227571,-2.150485,-1.415665,4
1.752192,-2.630676,3.129045,1
2.402739,-0.850098,-1.106332,3
0.994036,2.794015,0.793839,2
1.160713,2.154185,-2.090192,6
-3.447659,0.456032,-0.97337,0
-3.826352,-2.828838,1.970818,0
-2.888923,0.375077,-1.761156,0
-0.844744,0.067884,-2.209463,6
1.702314,1.589418,0.937141,2
2.47709,0.240097,-0.975067,5
-1.993748,1.825887,3.95182,5
0.970906,2.893908,0.854666,2
-1.409859,0.267667,-2.329933,6
0.315138,2.098345,1.212125,7
-2.737273,2.365046,1.513111,5
2.825646,-0.302621,-0.723196,5
1.431399,1.524731,1.302584,2
1.532628,2.339734,1.491904,7
1.904704,-0.713066,-1.024001,3
-4.07258,-1.11759,-0.308233,0
2.872352,-1.062275,0.365824,3
0.224363,-1.385377,-2.437987,9
0.969731,-0.552991,1.051568,1
2.236771,-2.441347,1.820267,1
-2.851923,0.550578,1.614092,8
0.241492,2.063269,-0.693485,8
0.702338,-0.383286,-2.926308,5
-1.649947,-1.050377,-1.142725,4
-0.496167,2.379177,0.302043,8
-0.248331,1.970248,0.887277,7
1.00456,-2.229729,-0.844487,9
1.859651,2.41868,0.79017,2
1.684227,-1.785185,-1.745042,9
2.387278,1.038481,2.313788,7
0.097504,1.85572,-3.339301,6
-2.226087,1.626963,-0.111791,8
2.505702,1.131889,1.233194,2
1.69091,-2.532825,2.469523,1
-3.678489,2.133565,1.595608,5
2.094496,-1.816313,1.164622,8
1.381071,-1.756372,2.265802,9
-3.919765,-2.704675,2.253917,0
2.501198,-1.322785,-0.07492,3
1.562976,-2.744374,-0.442636,9
-0.79186,0.714455,-2.817083,6
-0.329957,1.300873,-3.186917,6
-0.447119,1.487265,-3.342701,6
2.027598,-2.048201,1.128338,8
-3.124686,1.204398,2.444795,5
1.79663,-2.347572,-1.111654,9
1.13081,2.787706,1.209185,7
0.034753,-2.181076,-0.507347,4
-1.806464,-1.16565,-2.076849,4
1.637355,-1.850054,0.811898,7
-0.230302,-0.720503,-0.886999,4
2.612049,-0.534333,2.141308,1
2.619731,-0.942211,-0.027633,3
-2.651653,2.14062,1.966047,5
1.487157,1.971815,0.880131,1
0.965298,-2.132521,-0.575337,9
-1.982035,0.359162,-2.25285,6
-0.678571,1.185895,-2.710244,6
0.351379,-1.564408,-2.058419,9
0.718976,-2.111925,1.17729,4
-1.220298,0.761281,-3.066282,6
1.323201,-0.779409,-3.045297,5
-0.824613,-2.084193,-0.13467,4
1.61837,2.341726,1.629061,7
1.508862,-2.14749,-1.526979,9
0.105613,2.580363,0.955492,7
-1.064465,-1.566525,-0.989515,4
-0.196913,-1.480404,1.195984,9
-1.44595,-1.059538,-1.973699,4
2.294375,-1.777103,-1.57136,9
-0.729666,-0.966897,-2.044349,4
1.69058,-2.707152,2.497974,1
3.396647,1.046962,1.671921,1
0.974528,2.539259,0.121612,8
-1.237186,-1.077049,-2.013908,4
-0.968885,-2.719223,-0.220622,4
-2.737582,2.398984,2.321672,5
1.278088,-3.226013,2.102861,1
2.474207,-1.748795,1.770987,1
0.875866,-1.894782,-2.467387,9
1.709871,2.087665,0.733057,2
1.080797,2.359974,-0.221531,2
-1.359987,1.109907,-2.362755,6
1.843029,-0.236392,0.285827,9
0.090458,0.879257,-2.221653,4
2.844898,-0.350792,0.075356,3
2.04977,-1.068284,-0.542675,3
-1.6999,0.564381,-2.576369,6
-1.284273,0.436029,-2.515508,6
1.007813,-0.194179,-2.942172,5
2.227559,-1.77502,1.350047,1
-4.440533,-1.621386,0.740375,0
-1.839985,1.549022,1.271713,8
-1.530079,-0.399621,-1.501526,4
0.592684,-4.267126,2.705899,1
1.336504,-3.993306,3.283247,1
-0.011868,-1.244509,-1.574728,4
1.979427,1.569607,1.333685,7
0.330457,2.125001,-2.358461,6
1.980802,2.077523,1.924734,7
1.413337,-1.252739,-1.215003,3
-0.039209,0.478374,-0.572459,7
-1.52856,2.405737,-0.551428,8
2.497143,1.722813,1.020361,2
0.11083,0.584498,-0.362491,8
-4.605139,-2.32898,0.693958,0
1.32813,-1.69649,-0.828553,9
-2.578831,-3.55194,3.55231,0
1.924899,-0.858263,-0.250042,3
-0.049848,-3.129338,-1.500244,9
2.494363,-0.762679,-0.267391,3
2.336803,1.494511,1.814277,2
-0.570171,0.592123,-2.662829,6
-1.127142,-0.531888,-1.693856,6
-2.918851,0.896031,1.567004,8
1.335379,0.599435,1.246805,8
2.763645,-0.163502,-0.374798,3
-3.140894,2.033977,2.084181,5
3.307132,1.392499,1.442514,1
2.19289,2.059137,0.894293,2
-2.795402,2.279049,2.755182,5
-4.436488,-1.371988,0.625684,0
-2.755517,-2.921742,2.185269,0
-0.799486,-1.381821,-1.298695,4
-1.085501,-1.037981,-0.439033,4
2.797706,0.180504,3.014328,1
2.576006,1.824687,0.898739,1
-0.538501,1.304919,-3.04749,6
2.398787,-0.798658,-1.930894,5
1.759842,1.959365,1.732808,7
2.6746,-1.327199,1.64829,1
-4.682354,-1.73437,0.214327,0
-3.443855,0.86639,1.382795,8
-2.779998,1.754574,-0.866675,8
0.863881,-3.413593,0.005481,9
1.104684,-1.897014,-2.229391,9
-1.402137,-2.428737,0.303901,4
1.267077,-3.082992,2.847551,1
1.294118,2.100967,2.128252,7
0.993446,-3.676897,2.001759,1
-3.651678,0.94506,-0.763955,8
-1.313693,0.810054,-2.976271,6
-2.005876,-1.60617,-0.714589,4
-0.857456,-1.01927,-0.5091,4
2.094292,-1.496727,-1.362275,9
1.471086,2.613959,0.663585,1
0.434987,1.785059,-2.544895,6
-0.953363,-2.178885,-1.374895,4
1.820608,1.380109,0.986341,2
2.451668,-1.822461,-1.226794,9
-4.007591,1.418552,1.187584,5
-1.421059,0.523926,-2.38107,6
3.180903,-0.670657,0.066082,1
2.401012,1.512306,1.147268,1
2.185573,-1.480101,-0.918609,9
-0.568395,1.143624,-3.128126,6
-0.878117,-1.330537,-0.800771,4
0.348008,0.506451,-0.320091,8
-1.547053,-2.004981,0.791925,0
-3.788393,0.20746,-1.105953,8
1.863685,-2.813297,2.626618,1
-0.998235,0.337074,-1.569547,4
-1.150992,-3.397858,5.602948,9
-0.818558,2.06315,-0.247655,8
-1.283275,-1.22093,-1.796246,4
0.699889,0.619762,-0.639251,8
-2.667501,1.563001,2.721468,5
1.92208,1.42915,1.379151,7
1.754358,-0.75639,-0.398769,3
3.055401,-0.245461,-0.695798,5
-1.165506,-2.255497,-0.758529,4
-3.396013,1.840399,-0.338378,8
0.040221,-1.209774,-2.525932,4
0.070139,-3.95361,2.145523,1
2.356539,-0.769657,0.536471,3
2.025345,-0.468827,-0.593843,3
-3.630304,-3.173619,2.781567,0
-1.449647,-2.162802,-0.281938,4
2.181201,-2.402667,1.725847,1
-3.756229,-2.785905,2.719136,0
1.113986,2.608007,1.141556,2
1.216973,-3.705927,3.214015,1
2.149526,-0.490773,-1.406307,3
1.350766,-0.532801,0.761011,9
1.989958,-2.258158,-1.311514,9
-4.039464,0.238605,-0.930436,0
2.489488,-1.232408,0.274388,3
2.292665,-1.131675,-0.552009,3
1.078093,2.741297,0.756871,7
1.740192,2.578168,1.035058,7
0.393496,-2.95575,-1.880442,9
2.390483,0.975278,1.908853,7
-2.62633,1.142918,0.269868,8
-3.787209,2.064955,0.829333,5
0.940726,2.537113,0.813339,2
-4.076412,-0.895431,-0.499331,0
0.644249,1.927534,1.747357,7
-0.222103,1.047566,-2.995369,6
-3.841617,-1.060015,-0.797505,0
-3.571446,2.220305,2.206842,5
-3.912392,-0.990402,-0.761943,0
1.907546,-0.72669,-1.396955,3
-1.530074,0.939792,-2.844526,6
1.567208,-2.261885,-1.183144,9
2.740823,-0.080885,-0.838919,3
0.560092,2.643343,0.972256,2
-1.359933,-0.387228,-1.990547,4
-3.207068,1.56015,-1.205285,8
0.466607,3.011886,0.361363,2
2.262268,-0.618051,-1.73201,5
-4.380946,0.507284,-0.593421,8
1.972348,-1.783312,-1.155181,9
2.070975,-0.883388,-0.131605,3
-4.208318,-1.271222,-0.58008,0
-3.304302,1.732387,2.47606,5
-4.589768,-1.802666,0.941273,0
2.129274,-1.460062,1.553261,1
2.724197,-0.084632,2.001875,2
-3.023697,-3.09917,2.635464,0
1.3751,1.872589,1.335402,2
2.068391,-0.977256,-0.574344,3
2.96765,0.237316,1.308627,1
2.06396,2.264142,0.941582,2
-2.284925,-1.757378,-0.732905,4
2.146051,-0.581281,-2.01123,5
2.547845,1.026032,2.218647,2
-0.360007,-0.037474,-1.205929,4
-1.236898,2.750408,0.260213,8
2.374336,-0.98946,0.350207,3
-0.831358,1.26967,-3.543084,6
-0.825453,1.550281,-2.704206,6
2.293271,-0.644883,-0.409591,3
-1.058112,1.546773,-3.160168,6
2.243775,-0.779705,-0.701263,3
1.355409,-3.154817,1.980741,1
1.456141,2.553207,0.668911,2
1.625114,2.510693,1.381007,7
-0.408578,-1.944283,0.138665,4
-3.935336,-0.410804,-0.985499,0
2.673408,1.842161,1.17765,1
-1.028325,0.4845,-2.735348,6
-4.214174,-2.529228,1.836729,0
2.137804,-1.225368,1.300201,8
-0.579115,0.403176,-2.211852,6
0.801047,2.133333,0.864723,2
1.802883,1.820957,1.192169,2
0.611431,2.54439,0.927419,7
1.658487,2.725126,0.67349,2
0.445439,2.521932,0.029839,8
1.761148,2.236943,0.8552,2
-0.879294,0.631511,-2.762716,6
2.594372,-1.21113,1.273388,1
-4.434057,-1.276904,-0.011188,0
-1.352513,0.467582,-2.354282,6
1.514667,-1.504151,-2.420567,9
2.302643,-1.48933,1.264469,3
2.794256,0.834761,2.177433,2
-4.658406,-1.924103,0.624254,0
-0.41074,1.360992,-2.934085,6
2.575224,-0.680443,2.465889,1
-1.654166,-1.670942,-0.82977,4
1.540398,2.049221,0.47094,2
-0.772761,1.97636,0.203765,8
2.148733,-0.648067,-0.670531,3
-1.856067,-1.636943,-1.219789,4
-2.546092,1.149958,0.954127,8
1.454215,-1.937298,-1.119842,9
0.914824,2.120931,-2.271917,6
-0.666521,-1.025149,-2.161863,4
0.807819,-2.679151,-0.95718,9
1.513966,1.477408,1.606602,2
0.994383,2.491242,0.746571,7
1.513556,2.250561,0.882819,2
-1.027451,0.293149,-2.466737,6
0.347162,-2.718696,-1.091382,9
-4.159329,-1.850199,1.223187,0
-0.179012,0.451615,-0.369919,7
2.007057,-1.677889,2.362167,3
1.046826,-3.869789,2.445986,1
2.247603,-1.041864,-0.332607,3
-4.653868,-1.641573,-0.402532,8
0.641926,0.611699,0.383687,1
2.386867,0.818484,1.433998,2
1.436231,1.438436,1.125205,2
-2.143163,0.536802,-0.499336,0
1.861244,-0.663727,-0.686351,3
-3.042546,2.198522,2.932042,5
-1.167522,-2.12218,-1.2042,4
-1.252272,1.247193,-3.0857,6
-0.222774,1.83241,1.191107,7
1.06487,-1.679723,-2.748354,9
1.573933,-2.093157,-1.00807,9
1.570487,0.200057,-0.893984,1
1.778284,-2.038443,1.423625,7
2.252801,-0.766253,-0.895205,3
1.417459,1.76132,0.556286,2
1.058854,1.877784,1.894165,7
-4.151388,-0.343708,-0.556057,0
0.936356,2.344764,-0.093165,2
0.959828,-3.10989,-0.230481,9
2.164521,1.666505,1.643553,7
0.708697,2.700773,1.575652,7
-4.144752,-0.751224,-0.597897,0
1.664092,2.452542,1.284662,2
2.155069,-1.256596,-1.324743,9
2.248657,-0.599846,-0.56962,3
2.547446,0.072134,-0.588931,3
0.888957,-4.091297,2.776685,1
-0.556765,1.782795,-2.836247,6
-1.757304,2.980094,0.137067,8
2.443682,-2.510334,2.104207,1
-4.273208,0.516152,-1.105283,8
2.141308,-1.061207,-0.755711,3
-1.027252,-1.706513,1.288171,4
-4.016759,-0.192169,-0.396876,0
0.957119,1.320516,-3.374136,6
-1.152577,0.918549,-3.17846,6
2.313046,-0.240507,2.255118,2
-0.80927,1.151044,-3.341213,6
1.939069,-0.761974,-0.647037,3
0.324791,0.482045,-0.329472,8
-1.524776,-2.245915,-0.762135,4
1.874034,-1.819721,-1.080655,9
-0.967214,-2.838101,0.353885,4
-1.329081,0.303132,-2.223223,4
-0.213799,2.511063,1.521597,7
2.53858,-1.709182,2.308607,1
-1.692838,-0.316707,-1.550812,4
1.806187,-0.115801,-2.165296,5
-4.674163,-0.938727,-0.60892,8
-0.97443,1.303198,-3.301787,6
1.360524,-0.454839,-2.691197,5
1.654585,3.075825,1.118694,7
1.236747,1.183291,1.792643,7
-3.567887,-1.105643,0.83657,8
2.659766,-2.105711,2.194358,1
1.73427,2.229449,0.962788,2
1.76058,-2.666263,1.253779,7
-3.840608,0.158824,-0.799962,0
-3.339231,2.113446,2.706519,5
1.090521,-2.497315,-0.616927,9
-2.866622,2.485403,2.133239,5
-2.322876,-0.432497,-1.652492,6
1.473417,-0.706678,-0.574052,3
-1.287926,0.682241,-2.647858,6
2.491538,-0.776256,-0.066537,3
1.224922,2.482856,1.371197,2
-2.100535,1.868827,-2.202923,0
-0.81904,-0.668702,-0.648916,4
1.903756,2.365027,0.189016,2
-0.990646,2.759779,-0.866379,8
1.986729,-0.70705,-0.706077,3
2.187874,-1.086437,-0.571597,3
-4.297137,-1.149927,-0.348504,0
-4.191738,1.451857,1.940231,5
-3.47587,1.060926,0.015014,8
0.465938,3.134044,-0.302214,2
-4.605358,-1.498231,0.961379,0
0.804785,0.929629,1.288452,1
0.51159,1.592506,0.280781,8
-1.178871,-2.186387,-0.310638,4
-1.183202,1.184462,-3.289898,6
1.975951,-2.657857,2.037616,1
-1.146303,0.286104,-1.74608,4
2.098366,-0.185642,-1.881706,5
1.49694,2.209553,1.300952,2
-1.273296,-0.168574,-1.749293,4
1.470347,-3.026483,2.210558,1
-4.064836,-0.466958,-0.667713,0
1.694694,-2.80359,2.448079,1
1.196993,1.997439,1.908043,7
2.603633,-0.877088,-1.711259,5
0.37899,-1.136871,-2.2995,9
2.07915,-1.554856,-1.044061,9
-1.014594,1.276114,-3.028648,6
1.320548,1.719212,1.141976,2
2.21484,-1.349747,0.880736,7
-2.108625,2.215229,3.164544,5
-0.037857,2.45432,1.429061,7
-0.175434,0.842154,-2.738661,4
0.703465,2.170964,0.292065,2
2.111955,-0.08461,-2.469237,5
1.833522,-0.74439,-0.336329,3
-3.720474,2.104464,1.349418,5
-1.04981,-2.032742,0.094612,4
-0.496774,0.710261,-3.00738,6
-4.255288,-2.215564,1.33349,0
-3.381917,1.591462,-0.142413,8
1.636342,-0.697565,-0.698251,3
-0.571658,-3.190037,5.739845,9
1.418216,-0.776034,-0.258329,3
1.98267,-2.546557,1.938643,1
-1.014417,0.725865,-2.892574,6
1.67231,-0.902752,0.942099,1
-0.740754,-0.090716,-2.47162,4
-0.521779,1.40354,0.176566,8
-1.266098,1.326827,-0.19714,8
-3.946689,-1.98404,0.683485,0
0.317088,0.507056,-0.476479,8
1.611292,-1.015827,-0.897444,3
-1.955356,-0.796242,-1.34067,4
-2.494456,2.197621,3.245726,5
0.440418,2.277487,0.412575,8
1.138486,3.005106,0.519352,2
-3.313035,1.574364,3.108001,5
1.054996,2.267907,0.657254,7
-0.754945,0.509538,-2.279821,6
2.033029,-2.168841,2.056161,1
-0.001671,1.932117,1.356512,7
1.282107,-0.494572,-0.940128,3
2.45347,-1.932618,-1.267102,9
2.698209,-2.220086,1.247034,1
2.408503,-0.343002,1.860795,2
2.150487,-1.572322,0.988596,7
-0.545566,-1.496443,-1.993256,4
-1.263927,0.301042,-2.482965,6
-3.967473,0.231986,-0.420801,8
0.976381,2.370804,0.906861,2
1.424762,2.820623,1.384736,7
1.816314,-1.435202,-1.455897,9
2.290458,-2.221442,1.970366,1
2.171939,1.904591,1.685454,7
0.996176,-0.306076,-2.182325,5
2.406197,1.207483,1.764394,7
0.986107,2.039781,-2.945372,6
2.459655,-1.073227,-0.590864,3
1.187729,-2.510689,-1.010103,9
1.052449,-0.721207,0.950034,9
-3.840969,-0.556962,-0.949491,0
-3.838509,1.638235,2.139058,5
-4.135779,-0.609635,-0.540933,0
2.007417,2.336575,1.289835,7
-3.909399,-1.110397,-0.167104,0
1.661623,2.714017,1.462084,7
2.288601,-0.671961,-0.644314,3
-0.405143,0.572841,-2.795834,6
1.948892,2.083376,1.001226,2
1.553034,-2.533844,-1.369491,9
1.270712,2.765502,1.561959,7
-4.167814,-2.054595,1.094734,0
2.079776,-1.040333,-0.024367,3
2.51989,-2.158432,2.44355,1
1.876072,-2.731346,2.658614,1
-1.160644,-1.06474,-1.613507,4
1.926551,-1.136706,-1.774852,9
2.460123,1.374152,1.561121,2
1.506839,-2.001673,-1.134152,9
1.416289,1.55764,0.672443,2
-4.482356,-1.542966,0.105596,0
-3.235379,2.236278,1.579508,5
1.639521,0.868119,-1.037656,1
1.36286,2.353274,1.075718,2
1.283405,-2.317129,-0.624362,9
-2.873932,1.651175,2.238576,5
-0.853248,-2.634867,0.054051,4
1.587654,-0.566663,-0.560135,3
2.337112,-2.081421,-1.202198,9
-3.371868,2.438663,1.669188,5
-3.038953,1.63957,0.566576,8
0.392309,2.188389,-0.479955,2
1.832056,-0.802528,-0.045189,3
1.413629,-3.324715,2.511666,1
2.278467,-1.777833,0.489279,3
2.069226,-2.626943,2.93516,1
-1.056172,-1.302542,-1.152698,4
-3.510108,0.037557,-1.260394,0
-1.293561,1.021233,-2.893606,6
1.585612,-0.516439,0.940654,9
1.449423,-1.75916,-0.723814,9
-4.412005,-1.444753,0.018979,0
-1.011993,-2.109365,-1.035688,4
0.321695,-2.59317,-0.904411,9
-1.125047,0.896388,-2.979913,6
0.436527,2.661878,0.008072,2
-0.806165,-1.289878,-0.816097,4
1.161801,2.501249,0.913981,7
-0.787523,0.800165,-3.103037,6
1.28556,-3.54232,2.400594,1
2.442475,-0.267029,-0.741433,3
-3.960181,0.265022,-0.90039,0
2.163892,-0.568685,-1.449726,5
2.100034,-1.806234,-0.745123,9
-1.151755,0.800547,-2.873435,6
-1.202158,0.312847,-1.583871,4
2.84283,-1.726459,2.470715,1
-1.3124,-1.710181,-0.667503,4
1.653042,-1.558661,-1.234409,9
0.640314,1.798237,-2.63195,6
-2.306586,0.914871,-1.835587,0
1.81799,-2.561017,1.780616,1
-0.890469,-0.532355,-1.397145,4
-1.111583,-1.374378,-0.284448,4
1.24405,2.660199,1.292145,2
1.639686,-2.815731,-0.211843,9
-0.3901,2.229064,0.893978,7
-3.26069,-3.52091,2.903586,0
0.590426,2.173364,0.923855,7
-4.23254,-0.852653,0.056312,0
1.371743,-1.219395,-2.228829,5
-3.245462,1.27364,0.486753,8
1.199174,-0.694093,-3.219446,5
-1.301908,-1.840895,-1.21741,4
1.224262,-1.364223,1.100469,7
2.091479,-1.668527,1.236367,7
1.607688,1.511309,1.475892,7
-2.992434,0.537752,-1.564732,0
0.946973,1.750797,-0.124872,8
-0.052186,-1.318127,-1.932523,9
1.279911,-3.122977,2.230654,1
2.983269,1.758795,1.608771,1
-4.63475,-2.00598,0.648913,0
-0.03444,-2.929774,-0.57803,9
-0.829307,1.350744,-2.94504,6
-0.076403,0.071747,0.081568,7
-0.145721,1.872616,1.077219,7
2.375495,-1.783587,1.376014,1
-2.713964,2.451349,2.436805,5
-0.164354,2.495035,1.069401,7
1.623506,-0.630643,-1.447347,5
2.054416,-2.223156,0.669957,3
1.871809,1.340042,0.984386,2
1.987221,-0.947437,-0.82924,3
-0.872359,1.167011,-2.990052,6
-1.75728,-0.780001,-1.345957,4
0.118092,2.312002,-2.56793,6
2.256152,1.090823,1.429301,2
2.295635,-1.225139,-0.166187,3
-3.209698,-0.322318,-0.20626,8
0.517646,2.32521,2.240865,7
1.570285,2.901268,2.037363,7
-1.552215,-1.273648,-1.413142,4
2.291942,-0.755688,-0.377009,3
2.370656,-0.230467,-0.631659,3
1.333677,-2.146845,-1.629479,9
0.297133,0.16494,-0.384978,7
0.058443,2.106791,0.198576,1
-4.381353,0.091822,-0.452814,8
2.070877,-1.158489,-0.202136,3
-4.439058,-2.658684,1.608006,0
2.228957,-1.207849,-0.468288,3
0.705689,0.777781,-0.863831,7
-2.901465,1.126277,0.230916,8
-0.306829,0.267148,-1.172925,4
2.14372,1.254656,2.234554,2
2.210007,1.217505,1.38432,2
2.287277,-2.534967,2.976514,1
-3.429674,1.921765,2.459159,5
-1.327516,-0.624768,-1.832525,4
1.480631,-1.994643,-1.773895,9
1.258779,2.201044,2.204382,7
-1.139569,-2.29843,-0.738216,4
1.471722,1.040365,1.509021,7
1.446902,1.885904,0.971188,7
1.160756,2.30406,0.437472,2
1.101205,2.450391,0.791964,2
1.047085,2.022027,1.11306,7
1.692972,0.800035,1.216043,7
-0.291654,0.547856,-2.409339,6
-4.149923,0.483057,-1.17852,8
2.298111,-0.659347,-0.424409,3
1.763937,-2.803347,2.708896,1
0.087722,-2.169999,-0.026374,4
1.55961,-3.312997,2.481705,1
0.070077,1.521857,-3.358675,6
-1.700232,-0.449216,-1.373927,4
0.23637,2.773775,1.412956,7
-0.183897,1.078038,-3.04883,6
0.866395,-1.447404,-2.479124,5
-1.566836,-1.839217,-0.959741,4
-3.0279,1.764405,2.929805,5
-2.786664,-0.739174,1.188368,8
-0.352977,-2.627214,0.325714,4
1.273631,2.017734,1.581473,2
1.406643,2.513471,1.027819,1
-1.164979,-0.089825,-2.549279,6
1.725465,-1.661002,-1.127739,9
-0.969236,-2.05435,0.204635,4
-0.925019,0.610348,-2.784825,6
0.369288,2.313274,0.269546,8
-4.225272,-2.179494,1.48033,0
2.669742,-0.50854,-0.519238,3
0.702127,-2.479383,-0.418351,9
0.777611,2.663601,1.580807,7
0.033536,2.20897,1.108299,7
1.714176,1.661289,1.142769,2
-1.430923,-0.804644,-1.867576,4
0.766658,2.046743,1.17907,7
-3.83468,1.167566,-0.658452,8
1.506333,2.606662,1.311478,2
0.186786,2.420781,1.298005,7
1.477184,2.478717,1.067829,2
0.911425,-0.163576,-2.738366,5
2.01336,-0.881027,-0.888619,3
1.496788,-0.610369,-2.651017,5
-1.340446,-1.932751,-0.585442,4
1.98703,-2.440527,-0.368421,9
-0.292058,1.272455,-3.553096,6
-3.69621,-2.654695,1.72327,0
1.207542,2.165536,0.435757,2
1.990861,-0.798051,-0.847964,3
2.439058,-0.607998,-1.153232,3
-3.128773,-3.344397,1.869034,0
0.657545,-2.617153,-0.827099,9
2.178512,-0.513874,-1.091507,3
0.489409,2.144797,1.729406,7
1.346182,-0.660457,-0.932578,3
-4.633982,-1.510284,1.168054,0
-4.377944,-2.295324,1.779724,0
2.686418,-0.387943,-1.035336,3
1.495623,-2.806638,2.569506,1
2.087147,-1.419924,-1.26641,9
2.138505,0.221014,1.211636,2
3.067311,1.253537,1.532157,1
2.491086,1.600959,1.493854,2
2.745306,-1.281431,-0.92696,5
-1.240387,0.535646,-2.42625,6
2.201337,-0.213982,-1.094952,3
-3.479689,2.073314,1.250032,5
0.840283,1.20918,-2.187488,6
1.674731,-3.030809,2.497374,1
2.024027,-0.730377,-0.724158,3
-1.258722,0.774288,-2.925342,6
1.36387,-1.874265,-2.135539,9
1.882845,1.374784,1.382149,7
1.726384,-2.935072,2.675239,1
-3.584207,-1.676832,0.713902,0
-1.605955,0.920806,-2.976011,6
1.571286,-1.961637,-0.289798,9
-0.757516,-0.533978,-1.187263,4
-1.144198,-0.115155,-2.653417,4
2.068357,-0.984358,-1.702925,5
0.572565,2.218685,0.102059,2
0.761611,3.020003,-0.14957,2
2.206194,-2.575904,2.912698,1
2.521675,-0.477955,2.494262,1
2.556295,-1.642217,0.191716,3
0.447388,2.188943,-0.187942,2
2.193429,-1.491352,0.676573,7
0.595477,1.897555,1.353753,7
-0.010718,2.245649,0.966744,7
1.496542,-2.920989,1.781777,1
-3.650221,-2.507996,0.901041,0
0.703958,1.417351,-2.07729,6
-0.925604,0.224668,-2.340051,6
-2.700352,2.403037,2.709821,5
-1.078262,0.096833,-2.219054,6
2.374266,-1.099907,-0.439721,3
-2.406938,1.808553,2.982018,5
2.465184,0.24292,-0.391856,1
-2.755663,1.674548,-1.764192,0
-0.047904,1.185922,-2.633261,6
-0.808202,0.70139,-2.889986,6
1.156216,-0.126173,-0.925235,3
-3.676877,0.878773,-1.142885,8
-1.14826,-1.903042,-0.169354,4
1.477617,2.554544,0.317995,8
-2.774404,1.755647,0.928281,8
1.556415,-2.301097,0.636571,7
1.996142,-0.899339,-1.662736,5
-2.980788,1.249781,-2.048458,0
-1.26795,0.712136,-2.215618,6
2.456755,-1.603949,-1.358902,9
-3.510972,-1.023469,1.20596,8
0.83147,-2.437711,-1.303816,9
1.220839,-3.284019,2.497274,1
1.726103,-2.794168,2.357129,1
1.482493,2.098952,0.560844,2
-4.417177,-2.34714,1.315337,0
2.371754,-0.274238,-0.209379,3
-1.176767,-0.118345,-2.465115,4
1.583099,-3.114889,2.449887,1
1.639582,-2.234171,0.698426,7
-4.130981,-3.076556,2.470815,0
1.081371,-2.134349,-1.490263,9
2.02332,-1.747301,-1.256904,9
-1.662876,0.662266,-2.387312,6
-0.823189,-2.393294,0.358338,4
2.459956,-1.755873,-1.693735,9
-0.229401,1.302897,-3.626302,6
0.027549,1.28907,0.108899,8
-1.639084,-1.411377,-1.092301,4
-3.529834,-2.758662,1.838912,0
-3.936506,0.860959,0.136568,8
0.440719,-2.169183,-0.482169,9
-2.482214,0.719236,0.493234,8
1.382937,2.255728,1.459298,7
-0.416459,2.545293,0.13163,8
-3.26728,1.233592,-1.5017,0
2.038419,1.757827,1.367991,2
-0.439994,-0.319991,-1.985676,4
-3.01859,-3.795694,3.201817,0
1.825548,-0.075007,-0.45646,1
1.588146,-0.894516,0.108108,3
2.191687,-0.861877,-0.461544,3
1.653745,-0.887223,-1.043918,9
