@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.860241,-1.971066,1.040154,-1.94717,0.692603,0
2.110443,0.331453,1.271375,0.146141,1.13772,7
2.063823,-0.981417,-0.1186,1.139975,-0.071598,3
2.055708,-0.814914,-0.972562,-0.674769,-0.18727,3
-3.738832,-0.248745,-0.449312,0.344889,0.363108,0
1.51571,3.034297,0.021172,0.171644,-0.330244,2
1.500152,-3.268024,1.965992,0.792105,-0.483607,1
1.573153,-2.424494,-1.365907,-0.420293,-0.428737,9
-4.103556,-0.802035,-0.490325,0.10507,0.882981,0
1.142467,-2.047301,-0.531146,1.430796,-1.042563,9
-4.119108,-0.851419,-0.726996,-0.063394,0.637818,0
1.254203,-1.065627,0.65255,0.743911,-2.33274,9
-0.922806,-1.746789,-1.35896,1.16988,0.67581,4
-0.441334,-1.478348,-1.499196,0.757486,0.873848,4
1.902982,2.481735,0.308227,0.046281,-0.197754,2
0.702469,2.34385,1.644666,0.716245,0.447321,7
1.52852,-2.749527,2.054439,1.383614,-0.736944,1
0.95555,1.781671,1.424043,0.557213,1.17953,7
0.374732,2.075978,0.118568,-1.495702,0.106555,8
1.811841,-0.780683,-1.08435,-0.274808,0.353422,3
-1.422408,-1.681074,-1.61738,-0.254537,0.827521,4
2.659311,2.259436,0.827307,-0.79812,0.089958,1
-3.736598,0.011573,-1.298308,0.591834,0.210298,0
1.875142,2.305902,0.552319,-0.16588,-0.303142,1
-3.800774,-1.480395,0.168516,-1.468489,1.249346,0
-2.961112,2.124657,2.661034,-0.505078,0.188072,5
1.925163,-2.433815,2.15175,0.29804,-0.064418,1
-1.352627,-0.50148,-2.026124,-1.159275,1.679152,6
1.686702,-0.628134,-2.073817,0.849425,-1.026132,5
-2.049306,0.045013,-1.92198,1.984432,-0.131353,4
1.168018,2.102868,1.371385,0.826444,0.489962,2
2.174473,-2.238407,2.259151,-0.076008,-0.05368,1
-3.921351,-1.500229,0.289905,-0.587697,1.299741,0
0.83746,2.772693,-0.942522,1.151327,-0.107888,2
1.170155,2.337688,0.119258,0.927432,-0.576637,2
1.258263,-2.17756,-0.343289,-1.185158,1.162799,9
-2.841693,-0.803037,1.310933,-1.332276,-3.386309,8
2.235728,-0.832246,1.862182,1.838899,-1.986498,1
1.784189,0.440707,1.161246,1.884853,0.814674,2
1.44771,-1.619816,-1.664018,-0.812257,-0.533457,9
0.043618,2.798652,0.907,0.063391,0.30424,7
2.007978,-0.722772,-0.457689,0.324189,0.09486,3
2.389159,-1.302553,-0.570223,-1.189533,-0.148413,3
0.652758,-2.008612,-1.976106,1.28981,0.013293,9
-2.520571,1.499282,0.062144,0.641787,0.384228,8
1.421838,1.398496,1.261734,-0.455884,1.107412,7
-0.713948,0.716341,-1.242878,2.423879,0.297402,4
1.751768,-0.129336,-0.313126,0.131238,-0.029403,1
-0.548242,0.829315,-3.072778,0.052075,0.702632,6
1.763859,-0.893506,-0.239688,1.429837,-4.015069,9
-4.433462,0.050207,1.989748,1.054239,-2.57021,5
2.300546,2.154714,2.026164,-1.404233,0.333142,7
-3.920051,-0.101775,-0.390499,0.514689,0.93133,0
-0.895947,1.5333,-3.067118,0.954917,-0.805264,6
1.173253,-3.437414,2.27573,1.531917,-1.249739,1
2.435492,-1.486404,0.412473,0.136837,0.037104,3
-3.806565,-2.750112,2.150584,-1.782208,-0.080003,0
1.766235,-2.18567,-2.149811,0.677084,-1.751273,9
0.760458,2.422432,-0.452121,-0.670532,-0.035904,8
2.574534,-0.411937,-1.123737,-2.531632,0.400601,3
-1.151569,-0.387634,-1.832537,2.014509,0.237514,4
-0.076365,2.538517,0.941756,0.568859,0.253427,7
2.026121,-1.378315,-0.207399,0.212091,0.07879,3
1.382068,-2.342554,-1.334496,0.38626,0.304836,9
1.386565,-3.135445,2.586339,1.215946,-1.055015,1
-3.09165,2.257538,1.214307,-0.018698,-0.265342,5
-0.681419,-2.862713,-0.205918,-0.715851,1.73106,4
1.907781,-1.621489,0.927878,0.144787,-2.263178,8
0.27072,-1.738763,-1.777506,-0.604744,0.863338,4
2.292692,-1.286228,1.936188,-0.705211,1.620767,7
-0.631204,-1.804887,-1.134226,0.689674,0.758192,4
1.78958,2.323503,0.824623,1.283343,-0.061804,1
0.123631,1.68481,-3.152907,-0.297941,-0.476876,6
-0.700913,-1.616976,-1.727007,0.28562,1.137123,4
1.591955,-2.633761,2.157868,2.09236,-0.299421,1
-4.639729,-1.230974,0.309244,0.033966,0.273109,0
0.764554,2.113842,0.948041,1.746385,-0.164888,2
0.242064,1.548809,-1.693762,2.194381,-1.348381,4
-0.367852,-4.375402,3.368932,2.146776,-2.983993,1
1.848944,-0.805218,-2.180174,-1.245863,0.68232,5
-2.156155,-1.186198,-1.530578,1.341194,0.50657,4
1.746605,1.632933,0.987831,0.599561,0.915357,7
2.167391,1.409618,1.375619,1.774744,-0.035486,2
2.444526,1.876111,1.295822,0.077874,-0.103314,2
-3.747547,2.079105,1.647592,-0.034662,-0.228517,5
1.433171,-1.506688,-0.285161,1.137705,0.375107,3
-3.183427,0.027456,0.324796,-1.650717,-3.008888,8
-1.072543,-2.087882,0.779795,0.968805,2.115728,4
-4.098167,-2.991338,2.025753,-1.466436,0.049221,0
2.25595,1.622517,1.556702,0.470466,0.429291,2
1.759191,-2.055793,1.035391,0.011294,1.789103,7
1.627407,2.608092,0.309072,0.197101,-0.214004,2
-0.097765,2.145746,-2.192441,-0.861884,-0.831688,6
-3.108698,-3.377603,2.04115,-1.790465,-0.479291,0
-4.153453,-1.146573,-0.554711,-0.620488,0.972008,0
-0.555847,2.593288,0.746639,0.599545,0.905922,7
1.849948,-2.4765,1.510466,2.114764,-0.479027,1
-2.781748,2.436831,2.985995,-1.185969,0.358888,5
1.660546,-0.519951,-0.443601,0.866525,0.37779,3
0.426288,2.293702,1.30672,0.25119,0.588815,7
0.43196,2.390598,0.998728,0.732149,0.479282,7
-3.82308,0.259027,-1.037288,-0.613869,-3.012964,8
2.207243,-1.437516,0.183097,-0.242465,-0.021692,3
2.153197,-2.490531,2.634982,0.918796,-1.542266,1
1.963787,-1.099877,-0.649927,-0.348721,0.170584,3
2.169398,-0.338931,0.097951,-0.210884,-0.590731,3
-2.89829,2.320707,1.596257,-1.173236,-1.07674,5
-2.6637,2.416731,2.688263,-0.728302,0.02956,5
-3.335024,2.569904,0.897578,-0.299701,0.065847,5
1.787622,-0.287201,0.297609,-0.252442,-3.633435,9
2.164568,1.371508,2.294619,-0.381797,0.20275,7
1.429699,-2.063008,-1.791316,-0.27031,0.37523,9
1.548102,2.388951,1.516986,0.843108,-0.381498,2
0.743328,1.816828,1.528801,-0.25039,1.043445,7
1.329158,2.520092,0.823583,1.544034,-0.663243,2
1.795666,1.578404,0.766662,1.750341,0.276628,2
-2.92243,1.201822,0.505051,-0.815191,-1.936707,8
2.269702,-1.168061,-0.334408,-0.883401,0.271836,3
-1.806905,2.806601,0.361342,0.546783,0.870942,8
-2.561087,2.128223,2.492733,-0.925005,0.972697,5
0.703321,1.58016,1.027943,0.179918,1.005983,7
0.250467,-1.259312,-1.713036,2.185012,-1.034954,9
-4.404079,-1.836567,1.151602,-0.862686,0.649348,0
1.527113,1.858576,1.35285,1.28723,-0.667802,2
-3.278069,2.479909,1.796999,-0.766143,-0.377848,5
1.535479,2.241117,0.632657,1.313313,0.098158,2
1.791894,1.95018,0.945902,0.043006,-0.390466,2
-1.864035,-0.956196,-0.985393,1.007859,1.346008,4
2.05959,-1.471799,0.146549,-0.563693,0.4476,3
2.103653,-0.115019,-1.699309,-1.054033,-1.038335,5
2.089825,-0.875483,1.888721,0.92406,1.180271,3
1.259634,-2.13034,-1.134811,0.66922,1.349087,9
1.486306,-1.238625,-1.171889,-0.410893,0.420759,3
0.665082,2.055981,-3.09352,-0.058933,-1.880063,6
-0.627857,-0.023057,-1.299232,2.720044,0.689786,4
1.536912,-3.432884,2.77344,0.355021,-1.057737,1
-1.700798,3.027329,0.706913,0.420005,0.096712,7
-0.137188,2.559032,1.269964,0.27437,0.619033,7
-1.149298,-4.011823,4.977325,0.294836,-3.277042,9
-0.503067,1.777778,-3.173687,1.144878,-0.688076,6
-0.524035,-2.289571,-0.819225,-0.03449,1.353864,4
-2.211418,-3.792798,4.615818,0.300079,-3.296797,9
2.129197,-2.498019,1.722306,1.060152,-0.450184,1
-1.626311,0.873384,-2.707497,1.002216,-0.288038,6
-3.494699,1.716324,2.979825,0.176196,-0.295916,5
2.280588,1.68126,1.707217,1.392626,-0.00804,2
-0.077487,1.611293,-2.831831,-1.48318,-0.556766,6
-2.588985,2.526558,2.320965,-0.60555,0.21058,5
-1.173237,-1.991803,-0.218527,0.579805,1.405764,4
0.71461,-3.236475,-1.093385,-0.001582,-0.736892,9
-2.024621,1.888839,-2.420231,1.065151,-0.4745,0
-3.701458,1.908305,1.665211,-0.127755,-0.548831,5
0.394634,2.869371,1.348915,-0.347507,-0.246295,7
-0.03247,0.72231,-0.971297,1.029618,-1.965385,8
1.451228,-2.026047,-2.114096,1.074043,-1.630385,9
-3.248971,0.174577,-1.33542,0.179217,0.868257,0
1.553858,2.214474,1.271451,1.151462,-0.124931,2
-3.417513,0.283189,0.738271,-0.182186,-1.425406,8
1.501542,-0.639716,-2.783863,-0.297218,-0.669882,5
1.420654,-0.192999,-2.085924,-0.284444,-0.416867,5
-2.88879,0.827827,-1.80141,0.751357,0.561114,0
-2.738179,2.354727,2.346835,-0.856686,0.530071,5
1.887599,-0.444229,-1.272868,-1.935164,0.931878,3
0.81132,0.360957,-0.161586,0.675419,-0.814647,8
1.916349,-0.516724,-0.734069,-0.648271,-0.069899,3
-0.738984,-1.494594,-0.812862,1.442116,1.189136,4
0.979482,-3.511747,2.134123,1.546389,-0.55306,1
-3.208932,2.316027,1.243988,-0.707113,-0.72454,5
-0.583345,1.148606,-3.278584,-0.837659,-0.504562,6
2.460636,-2.012755,1.87165,-0.68328,-0.133395,1
-3.158314,-2.808533,3.338943,-0.367874,-2.551399,0
2.169667,-0.293429,-0.331711,-0.900471,-0.352729,3
-1.645792,-1.227682,-1.672217,1.163503,0.425097,4
1.258151,2.336157,-0.172698,0.944362,-0.82277,2
0.849028,2.126254,1.302296,-0.275491,0.787771,7
2.047518,-1.640881,0.707144,1.770204,0.210267,3
2.13704,-0.189616,-2.187978,-1.348075,0.083544,5
-3.540487,0.117385,0.133857,-1.287646,-4.019135,8
-1.593381,0.340041,-2.411414,-0.401124,0.428227,6
-1.768689,-0.445098,-1.340662,1.867681,0.680271,4
2.980428,-0.215056,0.779626,-2.329652,-1.087726,1
-3.082992,-0.512812,0.785919,-2.277283,-4.042861,8
-4.316979,-0.826883,-0.153292,0.000692,-2.285903,8
-1.020533,-0.798348,-1.65096,2.677594,0.480346,4
-0.55487,-3.434188,5.498207,-0.466708,-3.022364,9
-1.483714,0.53591,-2.41704,0.532501,0.464428,6
-3.465459,0.507194,-0.069766,-0.686661,-2.969176,8
1.388192,2.569914,0.194112,1.168377,-0.5003,2
-2.707211,-3.660735,3.996169,-2.624104,-1.577824,0
1.543315,-2.333975,-1.046078,-0.636071,-0.232179,9
-0.134145,1.698069,-2.460137,-1.369522,-0.120846,6
2.086049,-1.355486,-1.118871,-1.60945,0.210354,9
1.949685,1.751942,1.218694,1.456436,0.565872,2
2.146081,-1.032632,-0.252435,-0.702283,0.024841,3
1.713197,2.319923,1.031708,0.958208,-0.480649,2
2.286243,-0.917208,-0.429276,-0.5545,0.169699,3
-2.179784,-1.565789,-1.068933,-1.806249,0.971736,0
2.393727,-0.726011,-1.442965,-0.372658,-2.037706,5
-1.821275,2.340686,0.23706,-1.622831,0.820649,8
0.253808,2.083291,-2.775898,-0.428887,-0.985419,6
2.291393,-0.913247,-0.437103,-1.255302,0.583367,3
0.415977,0.216526,-0.147098,-1.953743,-0.697371,8
1.538615,-0.467411,-0.461571,-0.145211,-0.329022,3
1.791276,-2.815903,3.003469,-0.305722,-0.960061,1
-3.534722,0.504018,1.108842,0.488,-0.673731,8
0.922055,1.603724,1.893536,-0.373853,1.365085,7
-0.024494,1.793714,-2.958413,-0.255033,-0.291206,6
0.284199,2.122761,-2.892266,0.435504,-1.219586,6
2.530624,-0.367377,-1.502181,-1.146589,-1.148518,5
-3.203971,1.972376,2.196425,-0.423636,-0.677781,5
-0.908455,-2.067908,0.587867,-0.888134,2.182523,4
-3.550176,1.795005,1.711393,0.017943,-1.644507,5
2.887313,-1.93497,1.102445,-0.790015,-1.0894,1
-4.403699,-1.429118,0.322106,0.159931,0.262683,0
-2.12996,1.789184,3.978351,-1.523087,0.670488,5
-1.61021,-1.562202,-0.865826,1.849071,0.993664,4
-2.101593,-1.926169,-0.334526,2.087288,1.155714,4
-1.058127,0.504045,-2.358444,-0.510189,0.663038,6
-1.010774,-1.90861,-0.047229,2.181158,1.458874,4
1.187095,-3.845756,2.860005,0.968165,-1.443076,1
1.105208,-0.07421,-2.682669,-0.662511,0.237749,5
-0.573663,1.074302,-3.351427,0.133489,0.357002,6
-0.677387,0.398249,-0.749181,3.000023,0.532705,4
1.448565,-3.239846,2.104588,1.619984,-0.92791,1
0.393016,2.470832,1.173103,-0.565376,0.854716,7
1.757665,-2.388205,1.973352,2.101161,-1.786692,1
-4.001192,-1.238626,-0.300374,-1.214163,1.057038,0
2.000602,-1.915745,-1.004769,-0.476402,1.334053,9
-3.794794,1.630243,1.820126,-0.036913,-0.568743,5
-0.953107,-2.905198,-0.26382,0.751139,1.609914,4
1.671159,-1.901819,0.80999,0.946052,-2.850069,8
0.471735,2.639057,0.0007,0.939902,-0.519762,2
-4.000068,-2.155961,1.318711,-1.897661,0.510891,0
-0.729539,-2.439285,0.265657,1.268836,1.661253,4
-1.137553,0.492283,-2.605705,-1.244199,-0.030537,6
2.164376,2.069214,1.175507,-0.56727,0.075163,2
-2.227424,-2.560422,0.820015,0.995545,1.138289,4
1.966202,-1.361619,1.065342,0.018654,1.328058,7
1.771113,-2.572214,1.264772,1.321975,1.158929,7
-1.708124,-0.094234,-1.153135,2.685066,0.721868,4
-1.607142,0.233463,-2.131238,-0.290742,0.719493,6
0.000993,-3.028828,-0.804294,2.39025,-1.104824,9
1.250375,1.120298,0.611847,-0.180116,0.186994,7
2.075206,-2.356334,-0.929686,-0.015495,-1.096917,9
2.380068,-1.11692,-0.516029,-0.723924,0.425685,3
2.422306,-1.254903,1.799322,0.83763,-0.858132,1
1.355228,2.736101,1.360545,-2.299353,0.123742,7
2.749073,1.15323,2.521853,-0.126462,0.108834,2
1.734963,0.904819,2.62209,-0.247512,1.723914,7
2.260489,0.579074,1.395886,0.743753,0.7728,2
-0.821433,1.139623,-1.866099,2.598649,-0.268012,4
-2.335808,2.636444,1.365668,-0.75517,0.1804,5
0.870358,2.289453,-0.008144,2.181675,0.031528,2
-3.071863,2.36876,2.30021,-0.595625,0.001694,5
1.100089,2.346918,0.387595,1.766437,-0.117544,2
0.16358,-0.149888,-1.693829,1.02178,-1.357818,4
2.20667,-1.78092,1.562521,0.727752,-0.634013,1
-3.126296,-2.199012,0.782237,-1.053116,1.475017,0
-3.184428,-3.672904,3.887128,-2.251778,-2.21784,0
2.160739,-0.362745,-0.527191,-0.633124,0.019614,3
-1.507457,-2.33187,-0.128755,1.782058,1.140692,4
1.448018,1.190583,-0.071862,0.020239,-1.317416,8
-3.199683,2.290262,1.771875,-0.883971,-0.407472,5
-1.093604,-2.20932,-0.17624,2.179677,1.299169,4
-3.412466,0.580533,-1.521889,0.44829,0.584687,0
-4.123439,-0.836774,-0.798852,-0.546755,0.673211,0
1.000274,1.995,-2.441553,-1.282534,-1.34206,6
-3.370514,0.810811,-1.330098,-0.93136,-2.677762,8
1.678419,1.641988,0.647178,1.674564,0.219693,2
1.013198,-0.447015,-2.836292,0.038102,0.116584,5
-0.999975,-0.441857,-1.979572,1.707326,0.247702,4
2.210649,-1.128901,-0.596345,-0.872514,-0.096069,3
1.831488,2.120062,1.503496,-1.723501,1.048116,7
1.771992,2.953983,1.327843,-1.78002,0.585232,7
-1.324613,-0.647768,-1.583759,2.182197,0.629555,4
2.493143,2.166484,0.432282,-1.326348,-0.397773,2
-0.818046,2.193046,1.014667,-0.111154,1.126286,8
-1.379048,0.755962,-2.875113,0.436931,0.167014,6
2.241828,-1.866442,1.959483,-1.271012,0.499357,1
1.494769,-2.096129,-1.15406,-0.161755,-2.166365,9
-4.24848,-2.071875,1.407886,-0.823971,0.376987,0
-4.081508,-1.475381,0.33922,-0.923083,0.985159,0
2.279036,-0.9911,-0.097644,-0.24875,0.777267,3
-3.80504,0.482717,0.610589,0.60361,-0.857406,8
0.762416,1.473047,1.367989,-0.047835,1.033897,7
-0.864313,-2.618747,-0.43281,0.260129,1.614434,4
1.643744,-1.414675,2.079945,1.82382,-0.473456,1
-3.931076,1.444429,1.738728,0.676814,-0.327989,5
1.534759,-0.876982,-0.867402,-0.01191,0.984404,3
-0.953688,0.052268,-2.316699,-0.93467,0.434096,6
1.313753,-3.76578,3.347692,0.279763,-1.488624,1
1.427177,0.918948,0.363873,0.14404,-1.064523,8
-2.997896,-0.734845,1.410826,-1.525082,-2.238788,8
0.24081,1.647598,1.322423,0.019342,0.966673,7
2.548707,-1.046582,-1.231672,-1.633539,0.09293,9
2.571486,1.03666,1.66199,-0.63929,0.837826,7
0.776251,1.945868,1.075099,0.139862,0.919936,7
2.183109,-0.692221,-2.385693,-0.164284,-1.104953,5
1.738301,-2.726088,2.907392,0.508742,-1.089059,1
2.555903,-1.562494,2.644118,-1.304596,0.355299,1
-1.054319,-0.914718,-1.144248,2.552881,1.0526,4
-4.354572,-1.749341,0.41979,-0.567949,0.766608,0
0.981228,-1.92422,-2.494592,0.495627,-0.643422,9
-0.346508,1.086083,1.308783,-1.010762,2.688238,8
1.331555,2.429271,0.923037,0.672783,0.033219,2
0.905192,0.79864,0.486783,0.086852,-1.572488,8
-0.636168,-0.90148,-2.237588,0.86071,0.358002,4
1.017802,1.872308,0.920057,0.15262,1.044691,7
0.950128,2.08384,-2.8317,-0.419338,-1.591479,6
-1.387241,-0.999698,-1.591361,0.899407,1.000479,4
-0.83746,1.190983,-3.219151,-0.418617,-0.09556,6
-4.096611,-1.03079,-0.431762,-0.292611,0.891148,0
0.211061,1.897376,0.848616,0.233857,1.20516,7
-4.180148,1.092825,1.850049,0.437681,-1.422995,5
2.04783,-2.5254,1.844511,1.51692,-0.585042,1
1.872923,1.318992,1.064443,2.09447,0.160334,2
0.413884,-2.547114,-1.286253,2.010158,-0.262456,9
2.877935,1.364009,0.830527,-2.309298,0.034178,2
2.131578,0.025779,-0.754969,-2.637744,0.089523,1
1.77431,1.691565,0.950113,-0.565529,-0.262615,2
1.404778,-1.79177,-1.277563,0.495883,1.410123,9
-1.181195,1.120779,-2.730195,1.466463,-0.202567,6
1.543244,-0.792416,-0.678851,0.22232,-0.151105,3
-0.822448,0.780386,-3.100774,-0.643216,-0.305931,6
1.914528,2.410268,0.521054,0.576979,0.852744,2
-1.11349,-1.214894,-1.765638,0.768869,0.376715,4
1.853077,-1.399781,-0.698286,-0.047701,0.20395,3
1.868525,2.034943,1.414034,-1.096167,0.903218,7
2.272525,1.611706,1.498702,0.772595,-0.396538,1
1.848852,1.205837,2.093325,-0.052598,1.704766,7
0.307967,0.146178,-2.63169,-0.579767,0.166305,6
-0.91708,1.256306,-3.089861,-0.298308,-0.110447,6
1.674126,-2.104842,-1.109833,0.687317,-0.781546,9
-1.535611,-1.501259,-0.597893,0.885116,1.312959,4
1.439508,-3.324115,2.556429,0.572659,-0.287335,1
-3.756918,0.506016,-0.715961,0.285802,-0.929862,8
1.774931,-0.600245,-2.156955,-0.087548,-2.441714,9
-0.897788,-2.731642,-0.489496,0.041312,1.794265,4
-0.614272,-2.513176,0.181661,0.324916,1.808136,4
1.980265,2.273671,0.820077,0.655469,0.199042,1
2.041585,1.462231,1.491021,1.218438,0.553178,2
-1.611809,-0.958283,-2.714581,0.107469,-0.319684,4
-1.234771,-0.066299,-2.313511,1.97378,-0.605815,4
-1.245993,-2.293018,0.067704,1.57112,1.479334,4
-2.857693,1.240453,-2.281386,1.056537,0.021544,0
-1.676934,1.819267,-2.732185,0.850039,-0.562713,0
2.134653,-0.577358,-0.347793,-0.229139,0.184473,3
-3.479995,-0.568443,-0.466591,-1.679936,-2.88202,8
1.735451,1.586756,1.180118,-0.527982,0.910818,7
-3.835099,1.833711,1.562044,0.008323,-0.430261,5
-0.772658,0.772829,-3.098011,0.127826,0.285567,6
2.819757,-0.67095,-0.161764,-0.679995,-1.246958,5
-1.565316,-2.23951,-0.378283,2.338579,1.310907,4
-0.185313,-1.931147,-0.213935,1.631393,1.885597,4
0.818868,-2.571254,-1.067488,-0.283457,0.564052,9
2.943045,-0.694364,-0.954862,-1.37704,-0.782457,5
1.570546,-0.435048,-0.391502,-0.114788,-0.395269,3
2.487688,-0.975318,-0.961695,-1.336579,-0.629135,3
-1.578536,-1.310461,-2.393643,-0.286806,-0.199529,4
0.806911,-2.042461,-0.667857,1.366346,0.989118,9
-2.990108,1.425575,0.008365,-0.202199,-0.709786,8
0.295094,-1.847318,-0.373879,0.54208,-1.890947,9
-1.911483,-0.899621,-0.937191,1.04164,1.382838,4
1.408056,-1.212079,-1.153658,1.172555,-2.856245,9
2.069894,-0.369771,0.291601,0.594816,-3.896028,9
0.334237,1.779861,-2.962052,-0.172261,-0.457116,6
0.478662,-1.917136,-1.431923,1.838675,0.12033,9
-3.519392,-3.096014,2.050994,-1.780166,-0.078402,0
-2.857192,1.29218,0.718682,-1.248061,-2.687659,8
0.977016,2.604549,-0.005915,1.35496,-0.159608,2
1.439038,-3.522752,2.443179,0.909726,-1.136457,1
2.340623,-0.58536,-0.429905,-1.603789,-0.07306,3
1.544032,-1.403712,-0.430176,0.235102,-2.113082,9
-3.5703,0.081521,0.008573,-0.783193,-4.093369,8
-4.426106,0.931959,1.978393,0.623535,-2.144472,5
-3.610149,0.821267,-1.538935,1.056321,-0.006124,0
-3.921373,-0.647166,-0.74024,-0.165749,0.919418,0
1.535531,2.364377,0.777848,0.504426,-0.256311,2
2.468134,1.868541,0.828404,-0.218756,0.197705,2
2.353813,-1.295412,-0.182525,-0.679629,-0.113848,3
0.736633,1.787149,0.385036,1.499695,-0.454464,2
-0.850708,1.759378,-0.401206,0.359765,1.08376,8
-4.142841,-1.697167,-0.245178,-0.821923,0.523902,0
1.76314,-2.972864,2.501126,0.184142,-0.920817,1
-4.398362,-2.440763,1.656191,-1.042332,0.106307,0
1.640582,-2.881163,2.150341,1.2755,-0.713298,1
1.131871,-3.584017,2.172903,1.171851,-0.555784,1
1.830151,2.156216,1.468185,-0.889601,0.561141,7
-3.970707,-2.76839,2.091635,-1.823613,0.050666,0
2.028036,-2.134951,0.932935,0.840739,-3.275421,8
-0.381435,1.570698,-0.47962,0.654742,1.332901,8
2.351445,1.706405,1.387843,0.793832,0.807469,1
-0.483076,1.786655,1.301878,1.079428,0.090277,7
-1.223171,-1.935221,-0.154185,1.829916,1.620975,4
0.313809,0.443368,-0.124719,-0.68625,0.037359,7
2.318474,1.144471,1.710266,-1.54694,0.694677,7
-3.638817,-0.014527,-0.959825,-0.046816,0.998675,0
1.824878,1.73389,0.889962,1.124519,0.492164,2
2.181677,-1.056249,-1.929119,-0.435581,-1.243119,5
2.78071,-1.515834,1.830532,-1.767199,-0.884795,1
0.482125,1.088711,-2.306855,-1.859877,0.196316,6
1.521049,-0.41497,-0.549159,1.708693,-4.276271,9
1.154,1.381157,0.111918,-0.437003,0.079672,7
1.564357,0.59008,0.525445,0.707026,-0.016943,7
-4.08781,-1.514114,0.518882,-0.475849,1.028712,0
-0.54914,2.156307,-2.603305,-0.444672,-0.602278,6
1.347238,2.022681,0.236752,1.887533,0.246368,2
-1.360255,-1.644834,-0.962321,2.113198,1.202753,4
1.800236,-2.528376,1.760623,1.453391,-0.521076,1
-1.057633,-1.779111,-0.668501,1.80651,1.566898,4
2.08886,-0.990698,0.05694,-0.850607,0.308554,3
-0.997028,0.586613,-2.661173,-0.144784,0.573033,6
1.784553,-1.105774,-0.93283,-0.608049,0.345499,3
1.808976,2.532691,0.836928,0.425122,-0.296161,2
-3.481018,1.757364,1.9457,0.076768,0.188807,5
2.031664,1.558631,1.044373,0.928347,0.68488,2
-3.352751,2.058243,2.261659,0.027231,0.035902,5
-0.301669,1.28677,-3.37774,0.581336,-0.236849,6
-2.940204,0.785717,-1.422479,0.993746,0.062005,0
-4.006772,-2.856671,2.075911,-1.689193,0.184886,0
1.069028,2.348126,0.800743,-0.033194,-0.962936,8
1.611395,-1.06573,-0.761218,0.57081,-0.01722,3
-2.526181,2.650339,1.945003,-0.490056,-0.011437,5
-4.162078,-1.233112,-0.321844,-0.342029,0.996538,0
-4.305545,-1.443989,0.197226,-0.744885,1.153958,0
1.809877,2.271677,0.917489,0.045378,-0.18078,2
1.994995,-1.075568,-0.778607,-0.409144,0.035818,3
-2.194354,2.13195,2.894094,-1.098911,0.806567,5
2.070239,0.764261,1.125148,0.080007,1.29753,7
-3.897613,1.610376,1.972167,0.230187,-0.678941,5
1.362258,-3.139621,2.035645,2.362259,-1.393,1
1.247815,-0.04585,-2.341638,-1.24126,0.103909,5
2.75837,-1.102667,0.679831,-0.937164,-0.46892,3
2.06487,-0.659359,-0.468813,-0.623017,-0.449179,3
-0.981659,1.551122,0.028662,-0.273794,1.992026,8
0.210443,2.609376,0.604596,-1.267213,0.188382,7
2.372435,-0.761475,-0.473565,-1.056547,-0.120028,3
-4.82389,-0.774059,-0.120307,0.443405,0.392099,0
0.695831,-4.36485,3.314707,2.090174,-1.796823,1
-2.323598,0.188725,-1.958168,-0.102842,0.752493,6
1.527636,-1.554779,-1.594043,-0.753091,1.229386,9
-4.008467,-1.12841,-0.662263,-0.789351,1.202988,0
2.245615,-0.705673,-0.992152,-1.513479,0.123393,3
-1.890685,-0.78748,-0.953321,2.446009,1.006551,4
0.659467,1.851761,-2.46263,-1.465958,-1.216535,6
0.778752,1.804121,-2.278907,-1.579212,-0.476802,6
-3.790131,-2.733208,1.847589,-1.595917,0.862473,0
-3.080616,-3.128811,2.392673,-1.552404,0.603837,0
0.385961,1.657331,-2.728944,-0.661245,-0.525837,6
-4.307108,-3.035783,2.60227,-0.857231,-0.359336,0
-2.970166,-2.818878,1.610702,-1.62556,0.542802,0
-3.506133,1.75856,1.668848,0.090724,0.773849,5
2.085895,1.716323,1.075344,1.48587,-0.08709,1
1.840559,-0.198748,0.606456,2.513403,0.499031,2
-3.281138,1.519906,2.443486,-0.861663,-0.4908,5
-0.109849,2.07025,1.250196,0.248524,0.696694,7
