@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.35-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.897267,0.757505,7
-0.793804,0.016403,6
2.098282,-1.070121,3
2.723485,-1.278871,1
2.227865,2.126881,1
-0.829102,2.079032,8
-3.772965,-0.039649,0
-4.642406,-1.567902,0
-2.407581,1.667318,5
1.967058,1.00957,7
1.364035,-3.633378,1
-3.082375,0.862889,8
2.382509,-1.103611,3
-3.814366,-1.279539,0
1.883141,-2.008143,9
2.521093,2.053023,2
-3.477385,0.167622,0
0.042488,-3.438131,9
2.063751,-0.98211,1
2.136084,-1.936634,9
2.248666,-1.90307,1
2.365758,-0.598336,3
-3.103829,2.277485,5
-0.423136,1.745625,6
-1.098736,1.257232,6
2.121685,-1.216099,3
2.447975,-2.268704,1
-1.116826,0.989585,6
1.895938,2.430654,2
-0.143486,0.75284,6
0.171958,2.505686,8
-1.884973,1.758341,5
-3.679588,0.396125,8
2.318043,-1.395406,3
-1.290497,-2.117129,4
0.974544,1.799352,2
-1.671467,-1.333368,4
1.346682,2.1808,2
2.241798,-0.702539,3
-0.884131,-1.098618,4
1.725036,-0.196164,5
-1.54819,-1.981579,4
2.496622,1.628944,2
-3.55476,0.764963,0
2.166428,-0.682381,3
2.863867,0.466642,1
1.23299,-3.743463,1
1.349993,-3.524693,1
-0.027221,1.914759,6
0.438936,2.149684,2
-3.500349,-2.660665,0
0.77536,0.342823,7
0.00491,2.527551,8
1.461555,-0.039603,5
-3.462338,1.254862,5
2.184441,2.236855,2
1.692409,-2.734116,1
2.594047,1.592102,2
1.671614,-1.432531,9
-1.859197,1.048636,8
-4.025974,-0.83105,0
1.949532,-2.582753,1
-1.0608,-1.811873,4
-1.245659,0.760925,6
1.743385,2.328346,2
0.782889,1.36181,7
-1.104665,-2.292605,4
1.688669,2.252803,2
-0.321792,2.16142,8
0.70293,-1.367872,9
-0.787833,0.36789,4
1.283413,2.430631,2
-1.620156,-0.966944,0
-3.403558,-0.377586,8
-4.556164,-2.300299,0
-0.670066,0.312225,6
-3.48889,0.57118,0
-4.337952,-3.233474,0
0.605999,0.454084,8
2.020742,0.852297,7
2.581657,-0.579535,3
0.470723,1.84049,7
0.089405,2.630908,7
2.007857,-0.656007,3
0.977748,-1.604824,9
0.818035,2.717653,7
-1.160057,0.806661,8
-0.647652,1.101545,6
-1.57244,-1.628296,4
0.893622,2.754767,7
0.86898,2.287016,2
-4.568856,-1.893202,0
2.73592,-1.543291,1
-3.261865,-0.770789,8
-3.608171,1.025393,8
1.591947,1.524051,7
-0.892775,-0.266341,4
0.874955,2.424434,7
2.245933,-0.459718,5
1.541165,2.264697,7
1.958646,1.652488,7
0.262879,1.578041,7
2.689488,-1.754285,1
1.685235,1.442037,2
-2.766485,2.369335,5
1.919405,-2.880228,1
1.786446,2.482568,2
2.391289,-0.660413,3
2.694669,0.199639,5
0.779339,-2.198531,9
-4.29807,-0.781167,0
-0.559031,0.725473,6
1.416331,-2.44807,1
1.250089,-3.612923,1
-1.461172,0.459679,6
2.094231,-0.560616,5
1.995575,1.455502,2
1.665455,2.6071,1
2.62838,-0.112541,3
1.895601,-0.564673,3
1.229026,2.480389,7
0.195116,2.378644,7
2.393523,0.403268,1
-3.864647,-0.566321,0
2.380799,-0.349403,3
1.004513,3.062838,7
-1.671477,-2.27643,4
-1.347935,-1.166684,4
2.696902,-0.628103,5
1.332367,2.107079,2
-3.391277,2.293007,5
1.427495,-3.255616,1
-3.768796,0.142303,0
-2.343998,1.508353,8
2.529145,1.800544,2
-3.537067,1.105644,8
0.298486,2.393497,7
1.299648,2.270445,2
2.285781,1.608985,2
-0.206573,1.523033,6
-0.940728,-1.610793,4
-0.09873,2.582463,7
2.198604,-0.870756,3
-4.144994,-1.149962,0
0.984284,-1.357776,9
1.600449,2.507813,7
1.418912,-1.042369,9
0.794228,0.439992,8
-0.187429,2.477313,7
-0.655745,-2.081306,4
1.946321,0.235643,9
1.959711,-1.672869,9
-3.590862,-0.008188,8
0.550442,-3.843376,1
-0.65374,1.847762,8
-0.829051,0.577703,6
-0.126761,-1.66433,9
-2.082684,1.951873,0
-1.623058,0.768242,6
0.911149,1.375804,2
-1.135018,-0.222221,4
1.612145,2.37902,2
-4.284503,-1.04869,0
-3.275085,1.213212,8
2.163557,-0.203904,5
2.764442,0.804756,2
2.12203,-1.974296,8
-0.671296,-1.080738,4
0.14544,2.631815,7
-3.462533,-3.117511,0
-3.463372,2.108358,5
1.099319,-1.495237,9
0.696304,2.08372,7
-2.356608,0.799657,0
-4.595167,-1.438112,0
-3.763893,0.111919,0
2.414114,1.314512,7
1.685514,0.682554,7
2.269938,-1.022832,3
1.099592,1.554275,2
-4.14847,-0.294523,0
-3.386443,-1.091917,8
2.375288,-1.856726,1
2.528707,-0.513598,3
1.952454,-0.820198,3
1.879178,-2.071505,9
0.791129,-2.862076,9
0.077091,1.905775,7
2.111997,-2.115674,9
2.341965,-0.930129,3
0.942513,-2.429198,9
-1.284671,-0.095361,6
0.871616,2.227214,2
1.345566,1.107083,7
0.68686,2.123226,6
-1.378695,0.570535,6
1.755307,-2.200481,7
-2.682497,1.073734,0
1.934652,-2.211004,9
0.825336,2.500462,2
-1.102397,0.064471,4
2.536582,-0.592588,3
-4.104787,-0.120272,0
-0.137588,1.81795,7
1.333796,2.696279,2
-4.349723,-1.683016,0
-3.773155,1.681854,5
2.449404,1.807618,2
2.214154,1.237012,2
1.315424,-3.957255,1
0.943834,-1.629002,9
-1.096248,-1.681272,4
-2.120735,-3.954574,9
1.606548,-0.95523,9
-4.234523,0.337864,8
0.317802,-2.5109,4
-3.744623,1.904698,5
2.410551,-0.713299,1
0.201764,-3.101048,9
-1.224134,0.597628,6
-3.725483,-1.583149,8
0.048129,-1.386998,9
1.75968,-0.725056,3
1.664161,-1.934453,9
1.17907,-1.447118,9
0.790119,-2.284116,9
-0.339811,-2.50084,4
-1.563071,-3.94286,9
0.856381,2.534064,7
-3.918279,-0.824879,0
-1.225464,-1.397555,4
2.302323,-1.84251,1
-1.575571,0.244059,6
-0.811786,1.041873,6
-2.238417,0.121286,6
-3.043952,1.121678,0
2.623171,-0.553611,5
-2.86,0.40874,8
2.245229,-0.714806,3
-2.654202,2.078858,5
1.047501,-2.572975,9
2.663938,1.692154,2
2.049386,2.102305,2
1.15039,-1.509873,3
1.862976,1.947202,2
1.997801,-0.735788,3
0.139897,-2.337159,9
-0.49795,-1.068462,4
-3.436583,-1.118746,8
2.330575,-1.512013,9
-1.388996,-0.349121,6
1.875028,1.657239,7
1.874715,-1.505976,7
1.188069,2.518137,1
1.223315,1.724226,2
-0.11854,2.400516,8
2.500272,1.114943,2
1.65209,-1.419797,9
1.870391,-2.55854,1
-3.649808,-3.279669,0
1.775539,2.044536,7
1.407021,2.650888,2
-1.61115,2.023963,8
0.709309,2.091357,2
-2.01626,-0.329887,4
1.73535,-1.17346,3
2.603199,-1.502349,1
0.610677,2.778499,7
1.869631,-1.053132,3
1.880375,-1.00124,3
1.41961,-2.301658,9
-1.540047,-2.024905,4
1.606558,1.777477,7
0.868577,2.740212,7
1.07879,-2.331188,9
1.177905,2.566393,7
1.849194,-0.470231,3
2.131746,1.292044,7
-1.73686,0.072222,6
2.093821,1.631898,2
-1.626562,-1.022119,4
2.228973,-0.620902,3
-4.091227,-3.061053,0
1.664218,-2.628304,1
-4.048487,-1.228766,0
-0.821065,-3.539847,9
-1.27271,1.138139,6
-0.687742,-2.949014,4
1.814565,-2.598156,1
2.010799,1.829163,2
1.958058,-1.55932,7
0.649408,0.426986,8
-3.639907,0.327349,0
1.651406,-3.027764,1
0.106359,-0.496069,4
-0.565608,2.357448,7
1.842601,-2.458422,1
0.842485,2.096256,7
-0.908512,-1.521486,4
2.446989,-1.362073,1
2.962057,0.336177,8
0.326937,1.807817,7
2.003789,1.890027,2
1.03777,-3.671863,1
1.967795,-0.666854,3
-1.220236,0.671798,6
1.848155,-2.77089,1
1.63283,2.127708,2
0.192991,-1.904037,9
1.83536,-1.148571,3
-0.622133,-0.897052,4
-4.058967,-2.356755,0
-2.264738,1.189299,0
0.510841,-1.561395,9
1.911663,-0.979365,3
-0.811161,2.569265,8
-0.4961,1.555906,6
-0.727705,1.199675,6
1.406784,-3.245238,1
-0.32648,-2.885063,9
2.562572,-0.796776,3
2.309106,-1.150654,3
1.23449,-3.429125,1
0.150949,0.500603,7
0.68357,2.09532,6
0.998679,-0.823292,9
1.554996,-0.509295,1
2.520304,0.044833,5
0.771935,2.384781,7
-0.439917,1.580317,6
-0.102123,2.005604,8
-1.503559,0.97114,6
-3.764723,1.826756,5
-0.82314,-2.319082,4
1.999189,1.58727,2
-1.978412,0.7511,6
-3.943456,-0.902979,0
-3.740478,-3.276968,0
1.726449,2.187007,2
1.780634,-2.076546,9
1.512131,1.447852,7
-3.805172,-3.562196,0
0.037043,-2.214227,9
2.176705,1.017903,2
-1.300271,-0.855716,4
-3.06054,2.402334,5
2.52712,-1.37894,3
2.421788,-1.531959,9
0.240952,2.634603,2
-1.287088,1.115204,6
2.67395,-1.829788,1
0.248596,-2.357984,9
3.105392,1.086482,1
2.15721,-0.819609,3
-0.03683,1.296201,6
2.026323,-1.651845,9
1.293425,-3.360971,1
-1.239359,-2.058283,4
2.742166,0.0261,3
2.180925,-1.679317,7
-0.460076,-2.093338,4
1.118105,2.008953,6
-3.932564,1.591565,5
-3.412172,-1.685406,0
-4.162352,-2.371623,0
-0.745726,0.530244,6
1.048413,1.688971,8
1.509826,1.269514,7
0.390464,2.456637,2
1.904484,1.700834,7
1.871137,-0.681133,5
1.167167,1.729104,7
-2.849107,0.562624,8
2.149835,-1.658871,7
1.569905,1.612566,2
1.665485,0.331317,1
1.425622,-0.949782,5
2.414801,-0.63995,3
2.477094,1.396343,1
0.898226,2.260269,6
1.815808,-1.35834,9
-3.755912,-3.050628,0
-3.199065,-0.288516,8
-0.600605,0.212218,4
-3.804027,-2.617826,0
-0.44379,-3.099478,4
1.972016,1.567821,7
-1.948354,1.008942,0
1.188019,2.710634,2
1.546623,-3.15452,1
-4.134528,-1.954649,0
1.607567,-2.070049,7
0.108019,-3.230538,9
1.840209,-1.687086,7
1.749243,-0.689612,3
-1.397866,-2.384175,4
-1.292857,-1.924962,4
2.497088,-0.419287,3
1.86502,1.141013,7
1.97136,-2.282334,1
0.940389,1.509482,7
1.386018,2.072487,2
1.976013,1.599922,2
-1.224384,-1.983651,4
0.086914,2.14689,7
2.340119,-0.940475,3
-4.400899,-1.886184,0
1.874066,2.020528,8
1.259892,0.89416,1
1.498464,-2.758607,1
0.770087,2.190253,2
-2.976149,0.679417,0
-3.577484,0.760888,8
-2.103413,-1.692896,0
2.206812,-1.535052,9
-3.932194,-1.833445,0
-4.130756,-1.127558,0
0.864705,-2.351584,9
-0.580152,0.925334,6
2.262973,-2.358221,1
-1.696118,-0.26637,6
0.236901,1.89574,6
-3.19326,-3.981221,0
1.818724,-1.674164,7
0.899727,-2.767058,9
-0.259753,-2.197481,4
-3.896498,-0.791331,0
-2.19366,-1.885841,4
2.31253,-0.032812,1
0.694482,1.905322,8
-0.25909,-2.63906,4
-0.146744,1.833074,8
-3.638485,0.721862,8
1.668212,-1.687398,9
0.617574,-2.379933,9
1.433801,3.020274,2
2.434734,-0.441331,3
0.589655,-2.71366,9
1.213885,1.782852,2
1.472174,2.001134,7
1.932519,-0.547908,5
-0.864872,-2.117109,4
-0.641825,1.533969,8
2.349315,-0.445811,3
1.702825,-1.917958,9
-0.010108,2.22172,8
-0.036402,1.647502,6
2.066835,2.048789,2
1.869177,-1.739671,8
1.495057,-3.426068,1
1.688802,-0.59227,5
1.432857,2.407867,1
-0.844924,-1.657796,4
-3.847423,-0.116831,0
0.411049,1.973165,7
-0.554823,0.704058,6
-2.845689,2.373485,5
-3.681244,-0.157775,8
0.053718,-4.351848,1
-0.406507,1.67646,6
2.103829,-0.351775,3
2.095612,1.954718,2
-1.895646,-0.077011,6
2.504344,1.473735,1
-4.425801,-1.668682,0
-0.776782,2.231472,7
-4.255493,-0.962666,0
-2.756007,1.5438,8
0.793414,3.094352,2
-4.301431,-1.351581,0
1.970826,2.214411,1
1.184149,-3.042768,9
1.517776,-1.499629,9
-1.104961,0.252843,4
1.349125,2.304775,2
1.653664,-3.350402,1
-0.153252,1.90465,6
0.734679,2.592637,2
1.591741,-3.177747,1
1.882728,-1.72526,9
-3.085223,1.291041,8
-0.496752,1.601757,6
1.512834,2.859362,2
0.537998,2.073362,6
-1.733395,0.325963,5
-3.122567,0.031246,8
-4.029749,1.538297,5
1.434988,-1.927257,9
2.326005,-2.460655,1
1.350634,2.723919,2
1.117119,-1.071407,9
2.545534,-0.622586,3
2.646267,-0.626008,5
-0.332434,2.407658,8
-0.404265,2.723377,8
-3.795398,1.063093,8
2.006566,1.99702,2
-1.014979,1.676726,8
1.902887,1.729502,2
-0.700464,1.548535,6
2.631399,-0.735664,3
-0.034854,1.507204,6
1.289209,1.7491,7
0.707079,0.537608,7
-1.199276,-0.231183,4
2.026723,-0.420387,3
-1.535349,-1.583572,4
-3.906708,-0.409443,0
-1.850259,-3.66165,9
-3.680845,-1.757138,0
1.712853,-2.808894,1
0.989847,1.919856,2
-2.912482,1.395779,8
-0.205668,1.91472,8
0.284843,-1.902894,9
0.549731,1.057923,8
-1.831075,-1.691713,4
-3.189398,-3.762672,0
-3.359822,1.887161,5
2.159861,-2.040325,1
1.199686,-0.735705,5
-0.319273,-2.384633,4
-1.931875,1.54896,8
0.375417,2.143716,2
-0.083236,-2.768087,4
1.353839,2.341776,2
1.899964,-0.512732,3
1.433366,-2.313376,7
2.800001,1.349585,2
-3.651461,1.993914,5
1.966491,1.247273,7
2.74186,1.373666,1
1.900642,1.57471,7
0.5482,-3.425498,9
-4.331884,-2.87672,0
1.904931,-2.800799,1
0.347484,2.374435,2
2.58995,1.101137,2
1.849642,2.278029,7
1.113857,-3.473962,1
1.161096,-1.971059,9
-1.111825,1.337236,6
0.807463,-4.443737,1
1.272414,2.63531,1
-1.360194,-1.203317,4
1.856658,-0.573715,5
0.546641,2.133424,6
-1.247917,0.7538,6
1.597216,-3.232453,1
2.349842,0.955841,7
3.336561,0.567007,1
-0.676156,0.279435,4
1.91226,-1.134125,3
2.287339,-1.585494,7
2.604617,0.557548,1
2.60653,0.789363,1
-3.636622,1.908831,5
-1.249105,-0.40373,4
2.429708,-0.7522,3
1.020196,-2.193982,9
-1.82931,-0.464995,4
2.658627,1.183357,1
2.518456,-1.946039,1
-3.406875,1.961282,5
-3.177269,1.870663,5
1.313439,2.645361,2
1.39066,1.617501,7
2.977939,-0.956747,5
2.270126,1.409793,2
-0.729502,0.659152,6
0.44471,2.440363,7
2.228919,1.962893,1
-0.494861,2.199356,7
-0.428714,1.720266,6
1.821974,-2.565099,1
3.30089,-0.966494,1
1.66118,-1.745108,9
2.145099,2.015886,2
1.124736,-0.602467,3
-1.25476,2.841248,8
-4.557855,-2.329746,0
0.251436,1.348991,8
-3.441918,-2.66719,0
1.063827,3.106066,7
0.384583,0.515157,8
-3.306422,1.920852,5
-1.429115,-1.681435,4
1.605274,2.459661,2
2.313534,0.293636,2
2.486804,1.701078,2
-4.08839,-2.929893,0
-3.616405,0.916144,0
1.129107,1.817358,2
-1.729028,-0.49394,6
1.866269,2.723658,7
-4.096789,1.122101,5
1.662772,1.405456,7
-4.183791,-1.090751,0
0.374868,2.047487,6
1.075864,-0.908227,9
-0.274665,2.699895,7
-3.566042,-0.358629,0
-0.252421,-1.326685,4
1.741083,2.402501,2
-3.933698,1.713793,5
2.764486,-1.118722,3
2.64423,-0.278693,3
1.49863,0.18213,5
1.26166,-1.491724,9
2.132321,1.911208,2
-4.195011,-1.500639,0
1.36609,-3.399325,1
2.263507,-1.085811,3
-2.861851,1.414515,8
-4.342514,-2.412539,0
-2.597922,-0.51142,8
0.985211,1.332354,7
1.860049,-2.588074,9
-1.777739,-3.859056,0
1.675277,-0.236513,7
-3.46421,0.743876,8
0.685481,-1.855797,9
1.078581,2.301351,2
-0.638383,1.826955,8
1.438425,3.151795,2
-4.303871,-0.793563,0
-3.113616,1.180672,0
-4.421378,-1.267887,0
-1.686381,0.463829,6
-3.043533,-1.280491,8
1.71789,-1.977893,9
1.549517,2.125352,2
0.710699,2.539899,7
1.524949,2.084404,2
1.632299,-0.250745,3
-1.053736,-1.39421,4
0.321702,-2.357596,9
2.351628,-1.094747,3
2.822136,-0.945376,1
-1.249471,0.636746,6
-1.560284,-1.666685,4
2.24624,-1.727049,9
-3.76732,0.351861,0
-4.353338,-2.815744,0
2.520165,-1.611018,1
-0.934721,1.910574,6
2.4792,2.095969,2
1.750218,-0.257754,3
1.693257,-1.267462,3
-0.869147,0.424712,6
2.00558,2.075861,7
0.991035,-0.633145,3
0.654804,2.742076,2
-0.824381,-1.657215,4
1.559646,-2.509375,1
2.380428,-0.465675,3
-1.027636,0.445025,4
0.921321,1.982885,1
1.263423,1.8629,7
2.337671,-1.37418,7
-4.20807,-1.900883,0
1.018824,2.052364,7
0.907252,2.58256,2
-2.599611,0.797462,8
1.905544,-1.976988,9
-2.046059,1.877592,5
2.62861,-0.501446,5
-1.354396,-0.754634,4
-1.795744,2.956692,8
2.170571,1.918763,7
0.294566,-2.82726,4
-3.531853,-2.034426,0
-4.260941,-0.627364,0
2.10865,-0.838245,3
1.626964,-0.273689,3
2.668567,-0.870458,3
1.983968,-1.131584,3
1.922796,-0.056042,8
-0.743311,0.721739,6
-0.555359,-2.520322,4
-1.058469,1.729425,6
1.840942,-1.808758,7
-0.022214,-2.507894,9
-2.693375,-1.571868,4
1.650454,2.35165,2
0.396845,2.277843,2
1.865215,1.1886,7
1.659243,-1.573667,9
0.804574,1.407579,1
2.37898,-0.788542,3
1.9126,-1.020927,3
1.272191,2.230183,2
1.397681,2.73903,1
0.489802,-3.987456,1
0.377838,1.753502,7
2.991727,0.089676,8
-0.91393,-1.431105,4
2.185065,-2.249039,1
-1.52716,-2.044654,4
0.744283,1.680585,7
1.957536,-1.146476,3
1.728375,-0.499615,5
-3.093009,2.394414,5
1.004203,1.391938,6
1.271941,2.182942,2
2.486977,0.993742,2
-2.935846,0.974629,0
2.290621,0.3617,2
2.275793,-0.599194,5
2.013032,-1.478764,8
2.459926,-1.808872,1
0.957855,2.909767,7
-2.320346,-1.731267,4
1.621891,-1.986322,9
0.128503,2.48842,7
2.366987,-0.685185,3
1.389761,0.604068,8
1.703571,-2.025702,9
1.7371,-1.897727,9
2.392902,-1.056065,3
0.58612,2.093969,2
-0.178738,2.375101,8
-4.375732,-1.637675,0
-1.434303,-2.478974,4
0.114838,-3.158708,9
-1.043358,-0.432715,4
2.304883,-0.020055,5
-1.099688,-1.926994,4
0.185228,1.818345,8
1.289578,1.488139,7
-4.226463,-1.329733,0
-3.256401,2.094995,5
2.327868,-2.106905,1
-1.03951,1.500007,6
1.913052,-2.63686,1
-0.626976,1.475553,6
-4.161783,-2.35209,0
-3.399796,-1.301497,8
-1.41441,-0.978786,4
1.821171,-1.552598,3
-0.177783,1.296915,1
0.852123,2.339963,7
1.046797,1.394877,7
2.132252,-2.330619,1
-3.69455,-2.587662,0
-3.717346,1.799038,5
2.392367,-1.318799,1
-3.832299,-1.932523,0
2.214763,1.148322,8
1.800195,2.31809,1
-1.116377,-1.779785,4
-3.861432,-0.198561,0
1.441323,-2.883334,1
2.735422,-1.744029,1
-2.372795,2.780244,5
2.299767,-0.920828,3
1.666504,1.222471,7
-0.226293,2.061048,6
-1.388242,-0.056506,6
-3.975202,-1.684788,0
1.492999,2.705232,2
2.570476,1.491336,2
-2.897686,1.629872,8
-0.580529,0.921512,6
0.992995,2.737824,2
1.105435,2.417303,2
1.070265,-2.42108,9
2.109971,-0.20063,1
-0.878669,1.479296,6
2.191445,-1.237643,3
2.119957,1.719001,2
-3.59461,-0.919686,8
1.927659,-2.108243,9
-1.438531,0.20894,6
-3.595683,-0.907976,8
2.49356,-0.252615,5
-3.229253,-3.267833,0
-0.503144,2.423588,7
-1.800874,0.149263,6
2.184323,-2.051857,1
2.212618,-1.877204,9
-1.555218,-1.370103,4
2.206981,2.371598,2
2.126868,-1.089653,3
1.819968,-0.908069,3
-3.303261,-2.65121,0
-0.667166,0.700462,4
2.363592,1.364152,7
0.608347,-0.535417,5
1.639701,-2.469866,1
1.459301,-1.42864,3
-2.687075,0.98486,5
-4.39197,-1.212466,0
-1.501311,-1.365685,4
1.65329,2.128288,2
1.715591,2.345662,2
1.399231,-0.595423,3
-3.713871,0.92027,8
2.203062,1.943935,2
1.256986,2.669543,2
1.735402,-0.7128,3
1.26968,-1.223263,9
-4.202707,-0.764933,0
2.223647,-1.895843,1
1.601568,2.170883,1
2.030568,1.597036,2
-1.221895,0.287481,6
0.892783,0.624325,8
1.394723,-2.774911,1
1.744476,-0.53735,3
1.374699,-0.177828,5
-1.622256,-0.785332,4
-1.226093,-0.047369,6
0.899154,1.943955,7
1.502,2.085941,7
-2.368232,0.875288,0
1.600921,-0.879202,3
-0.266562,1.726371,6
-1.451416,1.699399,0
1.102494,-0.542545,5
0.668045,-1.563766,9
2.057202,-2.427404,1
1.017942,3.391909,7
-1.418633,-1.601037,4
1.265361,2.920298,2
0.713563,2.221673,6
2.446208,-1.662824,9
-3.860791,-1.098185,8
-2.857783,2.171779,5
2.310507,0.501723,1
2.6516,1.079335,2
2.616541,1.157066,2
-2.938652,2.301607,5
-0.828365,1.410932,6
-1.612912,0.046368,6
2.035967,1.276255,7
2.530045,-0.942359,1
0.806382,2.186539,2
-0.250986,2.401792,8
-4.137057,-2.062886,0
1.14272,1.558121,8
2.355959,-0.807824,3
-0.644086,1.816936,6
2.296659,-0.281309,5
-1.3359,-0.635696,4
-1.219304,0.636838,6
1.631047,-2.7686,1
-1.181645,0.802491,6
-1.372787,-2.25614,4
1.599104,-3.27903,1
2.248172,2.340308,2
-1.347333,-1.846332,4
2.001288,-0.676627,5
1.143317,-2.810556,1
-4.040906,1.090927,5
-1.600111,-1.07524,4
2.404197,-2.485636,1
-4.282845,-1.854209,0
1.10598,-1.975974,9
-2.448972,2.076859,8
1.173788,-0.210678,5
1.144545,-1.841347,9
-0.393745,2.21884,6
2.449696,-1.567224,3
1.979189,-0.237222,3
-4.328286,-0.531815,0
1.876885,-2.571589,9
2.437733,-1.343744,7
-3.269233,0.912353,5
1.742102,-2.53798,1
-1.692507,0.275949,6
0.502696,2.274137,7
0.142142,0.098794,7
1.588568,2.098862,2
1.357193,-2.512256,9
-1.831354,0.175759,6
-3.030446,-0.637855,8
2.055021,-1.148026,3
2.214671,1.529956,2
-4.136782,-2.549008,0
-1.794991,1.573928,5
2.074237,-0.087016,9
-3.932673,-1.754559,0
-0.19316,2.345958,6
-1.459303,0.221663,6
2.131056,-0.830203,3
1.522567,2.200107,2
-1.144045,0.239048,6
1.612511,-2.816608,9
2.159744,-2.216338,9
-3.599926,-1.660057,0
2.415071,-0.406949,3
-3.275322,1.764405,5
1.630657,-1.69932,9
2.105472,0.163111,2
1.539183,1.254814,7
2.048094,1.17885,7
1.470174,-0.599852,3
2.319426,1.363988,2
-1.002985,1.678497,6
1.375864,-0.712948,5
0.326863,2.477179,7
2.14429,-1.409832,7
-1.268357,-4.555893,9
0.209562,1.344331,6
1.517426,2.531316,2
-2.933106,-0.485956,8
-3.67194,1.70935,5
1.641727,2.938433,7
-3.389369,1.969715,5
1.491323,2.474454,2
-0.988284,0.999639,6
-0.339757,2.195179,7
2.286078,-2.293757,1
1.153707,3.041643,7
-0.463818,1.88924,6
-1.296122,0.65608,6
2.444505,-0.536071,1
2.25427,-1.886906,1
-1.848643,1.870711,5
1.878226,2.324598,2
0.827497,1.291186,8
-1.278488,-2.108205,4
-3.262146,-0.189555,8
1.983866,0.181996,1
1.978987,1.759103,1
-3.035849,1.125608,5
0.172044,1.622595,7
-2.962529,-1.190147,0
1.932839,-1.730117,9
-2.726303,1.919092,5
-4.004727,1.452061,5
-3.369052,0.454999,0
1.758919,1.532714,2
1.178617,2.670154,2
1.582991,-1.113829,9
-1.51138,0.513913,6
1.696403,2.923107,7
-4.636162,-2.368149,0
-3.691012,1.975745,5
1.574296,2.053562,2
3.130734,-0.385228,5
2.426318,-0.977467,3
-0.265641,1.834967,8
1.905025,2.313023,2
1.362826,-2.738183,9
1.715461,-1.017927,9
-3.462064,1.554681,5
2.285983,-0.124527,5
1.322966,-2.632255,9
1.10674,1.285279,7
-3.506811,2.006663,5
0.371629,-3.398862,9
1.955942,-0.705452,9
-3.297824,1.743703,5
2.381828,-1.915059,1
-4.133966,1.226392,5
-0.646731,-2.88475,4
2.057885,-1.887738,8
-0.529374,-2.627789,4
1.944869,-2.336184,1
1.654332,-0.668885,3
-1.437308,2.140563,8
-0.938704,-1.720478,4
1.141085,0.925468,8
-2.193406,2.203391,8
2.283488,1.339313,7
2.450528,-0.470037,3
-2.530799,1.768504,8
-2.093895,-2.663861,4
-1.393637,-1.516983,4
1.816635,-1.783911,7
1.650994,1.806033,2
-1.641123,-0.737467,4
0.356141,2.565624,7
1.826336,-1.694576,1
-1.215284,-0.936172,4
0.311238,2.113345,7
1.11162,0.658451,1
0.109763,2.084239,8
2.736239,-1.438868,3
-3.774021,-0.438405,0
-0.98502,-0.258338,4
0.687462,2.741079,2
1.854783,2.165476,2
1.546737,-2.025731,9
0.690136,2.496827,2
2.55265,0.392915,1
2.241884,-1.034642,3
1.060341,0.134017,8
1.687592,-0.492946,9
-0.24693,2.018378,7
-3.458548,1.94043,5
-0.265475,0.836235,6
2.196838,2.188642,2
-4.246072,-2.38412,0
2.588384,-1.136356,3
1.402904,-3.214453,1
1.605285,1.680273,7
1.459788,0.709397,8
-0.997128,0.829551,6
0.949085,1.153031,8
0.866491,2.461726,2
0.522335,2.512656,7
-0.589363,1.638729,6
-0.577504,-2.207263,4
1.944586,-1.459171,9
1.598724,2.568023,2
0.750535,-2.339058,9
1.665443,-1.229606,9
1.696384,-1.813809,7
2.640428,-1.748386,1
-2.227958,-2.686215,4
1.281806,-3.272343,1
-4.064828,-0.817021,0
-3.241168,-3.255709,0
2.115557,-0.412927,3
2.594775,0.206633,1
0.223146,-2.558945,9
0.221163,-2.461161,9
2.815134,-0.76412,5
1.490339,1.622151,7
1.849101,-0.843104,3
1.74403,2.175317,2
-1.390794,0.333874,6
1.819578,1.781793,2
-1.09811,-1.929379,4
1.853202,0.741361,1
-4.256274,1.195639,5
2.732469,-0.715454,5
0.17037,1.848336,6
0.552446,1.355327,8
1.626364,2.417157,2
-3.558147,0.293849,0
1.780633,2.520346,2
-3.163808,0.560417,0
-3.451988,1.896319,5
2.963798,-0.846435,1
-4.435127,-2.559081,0
-4.385851,1.243186,5
-4.035181,-0.46368,0
-1.279386,-1.789114,4
2.501631,-0.709413,5
-3.235033,2.461071,5
-2.989435,1.86663,5
-3.256041,1.162826,8
-3.961816,-0.338959,0
1.162254,2.269011,2
-2.545588,2.334853,5
2.775981,-1.344594,1
1.001662,-2.657078,9
2.173236,-1.012437,3
1.495545,2.102867,2
1.789617,-0.697427,1
0.082804,-2.29207,9
1.297052,-2.188878,9
-1.374826,0.358705,6
2.075529,-0.829636,3
-3.569128,1.528311,5
-0.766205,-1.715663,4
-3.957038,-0.011032,8
-3.875795,-1.782229,0
-3.526633,0.251878,8
1.854139,-0.897697,3
2.979118,0.201695,8
2.073557,0.174107,2
1.099007,2.163674,7
-0.739076,-0.005014,4
-0.873377,-1.198639,4
-0.875909,-2.073153,4
2.39411,-1.186413,5
1.219601,3.067934,2
