@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute -0.524input1+0.439input5+0.395input11+0.364input13-0.217input15... numeric
@attribute -0.671input2-0.359input12+0.355input9-0.343input10-0.247input5... numeric
@attribute -0.477input1-0.476input7-0.454input13-0.359input16-0.218input8... numeric
@attribute -0.643input3-0.497input15-0.405input9-0.266input12-0.174input4... numeric
@attribute -0.478input6-0.445input16+0.359input7-0.324input4-0.294input14... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-1.402922,-0.517736,-1.177234,1.411187,1.064067,0.25208,-0.184076,2.060423,0.155064,-0.160321,4
1.365464,-1.475392,-1.520156,-0.624905,0.748245,0.152939,-0.271872,-0.531558,0.836964,0.499882,9
2.374535,-0.978239,-0.427112,-0.768262,0.344549,1.575568,0.454011,0.231268,0.089464,0.267712,3
-1.764232,0.372887,-2.128132,0.333864,0.634081,0.235464,0.494227,1.366461,0.884592,0.367322,6
0.431399,2.720022,0.938024,-0.664636,0.62949,-0.221802,-0.645171,0.932998,-0.707876,0.471472,7
-3.933403,-3.174336,2.911532,-1.381263,0.028859,-0.429327,0.023905,1.030444,0.232285,0.49586,0
2.056678,-1.915193,-1.106766,-0.523891,0.86631,0.164411,0.111881,-0.782907,0.637298,-0.070747,9
0.035027,-1.741662,-1.894301,0.45539,0.283894,-0.704882,-0.141797,0.620716,-0.925404,-1.162099,4
2.3123,-0.776524,-0.179523,-1.425208,0.179246,1.129005,0.628236,0.210472,0.017921,0.129861,3
-3.310745,2.004604,2.407271,-0.574106,-0.514739,-0.385292,-1.458961,-0.088317,-0.092654,-0.578836,5
-1.25918,-1.950572,-0.89059,0.073122,1.155297,-1.296365,-0.631086,-0.085205,-0.668029,0.452923,4
1.322424,-0.784445,0.59296,0.664527,-2.706449,0.619143,-1.83034,0.082221,0.262464,-0.810877,9
-1.087535,-1.297448,-0.349942,0.157691,1.680441,-0.622225,-0.604526,1.298269,-0.134137,-0.197627,4
1.01459,1.04168,-2.379288,-1.759945,-0.878917,0.410579,1.033215,-0.304069,-0.550148,0.434504,6
2.512925,-1.158758,1.654106,-1.410202,-0.382463,-0.301987,-0.4383,0.195439,0.834565,-0.350844,1
1.096378,2.062996,1.457159,1.127384,-0.092543,-0.195329,-0.566998,0.377995,0.15948,0.416923,2
2.25991,-0.550852,-1.743526,-0.845202,-1.506297,-0.255509,-0.828822,0.309645,-0.573411,-0.794613,5
1.475567,-3.301694,2.567837,1.293429,-1.521975,-0.157461,1.401373,-0.32798,-0.071871,0.530537,1
-4.275594,-1.499226,0.614378,-0.499273,0.420124,0.580856,1.322563,0.148558,0.088507,-0.128817,0
1.338802,-2.193819,-1.226066,-0.365751,0.996861,-0.382421,0.258326,-0.878998,0.127551,0.234312,9
-4.221445,-2.486591,2.1536,-1.195589,0.115323,-0.083635,0.51393,0.930112,0.282436,0.569658,0
-4.249183,-2.413019,1.201591,-1.307839,1.183164,-0.048107,-0.583946,1.182318,0.010889,-0.046937,0
1.99304,-0.646818,-0.409717,-1.259913,-0.01497,1.070517,0.482464,0.360717,0.373852,-0.014421,3
-1.550433,-0.7783,-1.474052,2.043299,0.482212,0.104664,-0.277549,0.784017,-0.558179,0.463142,4
-0.825882,-1.307841,-1.05741,1.937305,1.117448,0.289053,-0.396712,0.791754,-0.117725,-0.194014,4
-4.277406,-1.968536,1.194803,-0.67368,0.426428,0.493892,0.773693,0.617724,0.103107,0.201323,0
2.434413,-0.716801,-0.295895,-0.873597,-0.398624,0.643616,-0.598477,-0.601643,0.52486,-0.034345,3
1.88225,-0.909789,-0.598833,-0.044825,0.117896,1.572732,-0.52841,0.698168,0.43749,-0.525779,3
2.213143,-1.98112,1.560943,0.840236,-0.236096,0.755716,-0.198199,-0.850773,-0.597653,-0.113669,1
1.971298,-1.80674,-1.843127,-0.884891,-0.625229,-1.260866,0.733779,-0.380431,-0.831333,-0.342035,9
-0.747991,1.716071,-2.522813,-1.151514,-0.538466,-0.820544,-0.136938,0.454265,0.894989,0.166896,6
0.28792,2.549553,-0.756816,1.286757,0.007531,-0.026432,-0.865934,0.705316,-0.249315,0.60303,2
2.530913,-1.074665,-1.039537,-1.477386,-0.196558,-1.436097,0.302463,-0.922805,-0.026726,0.148563,9
1.635086,-2.375643,-1.336473,-0.69398,0.370128,-0.678387,0.404712,-1.491955,-0.193527,0.560429,9
0.640451,2.669167,-0.029464,0.657441,-0.8356,-0.3095,0.104743,0.561297,-0.658961,1.244437,2
-2.000327,1.716244,3.440718,-1.585735,1.401931,-0.376948,-0.672922,-0.481399,0.958241,-0.572393,5
1.291881,-0.441288,-1.877481,0.397919,-0.081483,0.298574,-0.153013,1.616032,0.442409,-1.623635,5
-4.536143,-1.174091,-0.11161,-0.170764,0.591542,0.788471,0.719304,0.00139,0.090371,-0.44004,0
2.773522,-0.21558,-0.695291,-1.895837,-0.06467,0.572655,-0.401919,-0.122182,-0.394754,0.380336,3
-1.042679,-1.743783,-0.412192,2.143002,1.413628,0.162272,-0.371837,0.301266,-0.391277,0.446459,4
-0.331533,1.503104,0.976465,0.027386,2.156401,-1.2792,2.191094,0.123673,-0.220779,-0.628175,8
1.562522,1.960474,0.606463,1.484688,-0.093165,0.300645,-1.40275,0.193012,0.208752,0.236534,2
-3.594234,1.566887,2.444675,-0.061344,-0.882695,-0.829048,-0.929859,0.168335,0.159805,-0.55698,5
-0.877907,1.689743,-2.713705,-0.871983,-0.575188,-0.467393,0.12701,0.145601,0.823363,0.091259,6
1.647448,1.965859,1.48816,-1.334763,1.038755,0.806997,0.052591,0.889232,-0.476971,-0.165702,7
-1.813603,-2.794624,0.055006,1.765824,1.122399,-0.238468,-1.001657,0.23722,-0.437044,0.592503,4
-0.100469,1.506675,-0.956121,-1.794316,2.19248,-1.896748,1.327956,0.133805,0.146486,-0.860897,8
-0.451501,0.923861,-2.886346,0.556529,0.041371,0.474312,0.253873,1.058442,1.190065,0.439578,6
2.461087,-0.572998,-0.472768,-1.089056,-0.566163,1.028219,0.449247,-0.236456,0.123048,0.420765,3
-4.218345,1.300561,2.273671,0.257268,-1.923293,-0.86865,-0.901881,0.746531,-0.222785,-0.290347,5
0.93251,2.288636,1.295009,-0.38105,0.832889,0.788738,-0.308847,0.236251,-0.905261,0.061004,7
-3.068456,-3.169787,3.091364,-1.523813,-0.047021,-0.78917,0.228062,1.412648,0.093947,0.57171,0
1.900212,-1.217792,-1.338488,0.143155,-2.752368,-0.66331,-0.364086,0.329732,-0.789238,-1.251004,9
1.864767,-2.637262,1.876488,1.704869,-1.029091,0.705185,0.426175,-1.039444,-0.99316,0.314463,1
-0.507715,1.340913,-3.3067,0.418221,-0.556187,-0.138049,0.332813,0.185234,0.372699,1.045291,6
2.492659,-1.958465,1.967093,-0.619585,-0.330551,0.205024,-0.125965,-0.134039,0.261915,-0.319898,1
-1.012005,-2.141592,-0.613543,0.604025,1.618778,-0.587638,-0.64174,0.520227,0.166957,0.055502,4
0.977297,2.02146,1.223693,0.008967,1.18654,0.968615,0.131157,0.184393,-0.514535,0.31792,7
1.683303,-1.971443,-1.089754,-0.697714,0.837136,-0.032609,-0.211935,-0.891984,0.797501,-0.020135,9
2.202299,-2.625567,1.625463,1.186929,-0.77665,0.822376,1.074135,-0.696763,-0.270125,0.166447,1
-0.940303,0.063321,-2.248111,1.4981,-0.433232,-0.059431,-0.415933,0.546267,-0.657257,0.446052,4
-1.167705,1.214046,-2.298058,0.621541,0.215024,1.189051,0.616305,0.455507,0.68039,-0.958777,6
2.121063,-1.475674,1.794192,-0.386363,1.728349,-0.254367,-1.960222,-0.363559,1.145328,-1.119041,7
1.99004,1.43468,1.399973,1.903373,0.160692,-0.19723,0.530274,0.31756,0.826523,-0.016044,2
0.881741,2.164147,0.637207,1.54152,-0.028388,0.092081,-0.812876,0.58247,0.16945,0.311603,2
-0.674611,-1.352626,-2.317216,0.572481,0.498604,-0.778073,-0.252053,0.092192,-1.216354,-0.2674,4
2.381182,0.680202,1.512217,0.438618,1.074102,0.554357,-0.79673,-0.18976,-0.511686,0.314802,2
-3.746839,1.919053,1.268586,0.113101,-0.58197,-0.930612,-1.685634,0.153311,-0.095648,-1.17871,5
-0.515979,1.832643,0.91468,-0.185342,1.208383,-1.63537,2.302819,-0.535066,-0.457542,-0.925545,8
2.175667,-0.368193,-0.616157,-1.803447,0.324116,0.950724,0.565612,0.392334,-0.502439,0.379548,3
-1.063947,1.192683,-3.434873,0.534469,-0.749007,0.164513,0.466569,-0.187555,0.806854,0.934716,6
1.173668,-0.948004,-1.98661,-1.028348,1.282634,-0.671879,0.580217,-0.076372,0.271104,0.016156,5
2.768392,-0.624167,-1.111927,-0.97863,-1.545634,0.73917,-1.254528,-0.323495,-0.51839,-0.518089,5
2.557329,-1.002316,1.546964,-0.039333,-0.307615,0.624022,-0.490377,-0.343207,-0.727563,-0.212106,1
-2.007987,2.961035,0.457055,0.317582,0.545751,-0.542187,-0.459729,-0.608258,0.310003,-0.532856,8
0.887303,-1.814852,-0.483126,0.862211,0.714553,1.18199,-0.727225,0.406974,1.669706,0.023946,9
-3.244746,1.330501,-0.424022,0.294973,-1.326388,0.826955,-0.187539,-1.625133,0.360464,-0.129211,8
-0.860918,-1.671339,-2.11052,-0.112738,0.988756,-0.877399,-0.135988,0.312543,-0.292331,0.230964,4
0.974525,-1.39065,-2.535804,0.638456,-1.186865,-1.586355,0.662259,-0.23887,-0.342164,-0.746807,9
2.995365,1.498176,1.630594,-0.662851,-0.499029,-1.170223,1.048277,0.376316,-0.816054,0.393818,1
0.290341,-2.309237,-1.344159,0.600137,0.688639,-1.516483,-0.223508,-0.764681,-0.733399,-0.709206,9
-0.97833,0.585472,-2.803191,-0.924873,-0.15514,-0.008983,0.496725,0.286747,0.456068,0.635798,6
0.833372,-1.781694,-0.805934,0.523209,1.20389,0.762288,-0.353453,-0.284036,1.450563,0.540628,9
0.336537,-1.808894,0.053482,1.085686,-1.514118,0.682152,-2.705203,-0.60557,1.808724,-0.28417,9
-1.140155,-0.628146,-1.191436,2.499545,0.731941,0.490857,-0.685817,0.729935,-0.191706,-0.437464,4
-1.436495,-1.197,-1.086742,1.597431,0.890586,0.318944,-0.354539,1.144888,-0.45742,0.102725,4
-3.860865,-0.089333,-0.537575,0.576506,0.664478,1.240354,1.195162,-0.166565,0.105508,-0.869681,0
-3.630445,0.150695,-1.119991,0.12006,0.540556,1.035932,1.118093,-0.015391,0.073652,-0.769926,0
1.839381,-0.594498,-0.635611,-0.378302,-0.142937,1.423146,-0.126288,0.453438,0.412266,0.055351,3
-1.136593,-0.944489,-1.599486,1.838488,0.512789,-0.10481,-0.320315,0.649668,-0.479558,0.250599,4
0.38953,1.520143,1.305418,0.683123,0.68987,0.771116,0.601206,0.041049,-0.477557,-0.294053,7
-0.331648,-1.825992,-1.438206,0.163446,0.908586,-1.149501,-0.434404,0.406623,-0.567201,0.20646,4
2.111866,1.920529,1.465562,0.571884,-0.037266,-0.180343,0.282516,0.01308,-0.181942,0.766385,2
-1.405908,0.025572,-2.558393,-1.307477,0.497459,-0.359057,0.433495,0.978758,-0.038212,0.795901,6
1.427781,-2.650324,-0.813485,-0.502366,-0.23655,-2.050705,0.467271,-0.768808,0.600922,-0.288943,9
-3.777617,1.742394,2.063329,0.072042,-0.472121,-0.499631,-1.807552,0.019715,0.048815,-0.684762,5
-3.97824,-1.651674,0.219476,-1.310523,1.154486,-0.735915,0.10638,0.826513,-0.370928,-0.253807,0
-3.912803,1.253164,2.33923,0.041718,-2.557143,-0.89051,-0.433578,0.799361,-0.384781,0.243775,5
-1.507999,-0.075238,-2.171086,-1.641707,0.562273,0.122687,0.760281,0.216599,-0.29289,0.62509,6
-2.638545,0.947603,0.617512,-0.842374,0.410115,1.936173,-0.086115,-2.067752,1.036192,0.459541,8
-1.354542,0.336505,-2.203808,-0.175915,0.730654,0.361811,0.524267,1.269134,1.004763,0.266367,6
1.637424,-3.419705,2.452152,0.492288,-0.765106,-0.500088,1.061951,0.033427,0.449772,-0.233372,1
1.632306,1.358391,-0.701941,-2.100336,-0.072441,-2.499189,-1.679763,0.303114,0.27112,0.05204,1
-3.824925,-1.133141,-0.667378,-0.762275,0.88028,0.43054,0.23535,0.356142,0.257705,-0.550315,0
2.676962,-0.073944,0.151453,-0.715785,-1.412082,-0.013743,-2.013528,-0.452454,0.455429,-0.588028,5
-4.134644,-0.257135,-0.544024,1.065226,0.325844,1.399617,0.462933,0.171422,0.052951,-0.319845,0
1.177951,-2.179118,-1.315437,-0.451266,-0.414514,-1.81108,0.223481,-0.661819,0.746968,0.273231,9
-0.475945,1.302024,-2.458979,-1.471123,-0.467196,-0.476675,0.016844,0.555301,0.551736,0.849788,6
2.061366,-1.739097,1.172313,-0.361841,1.447778,0.548091,-0.817173,-0.252071,0.79175,-0.70295,7
-1.346409,0.887748,-2.627709,1.56719,-0.08242,0.741622,0.466085,0.682663,1.02662,0.863357,6
-2.496537,-3.992775,4.210357,-2.220742,-2.716465,-1.562892,0.975221,0.877022,0.113921,1.19602,0
-0.583514,1.863395,-2.974674,-0.370571,-1.070139,-0.184087,0.03873,-0.20176,0.379423,0.418906,6
3.204917,1.139253,1.924984,-1.546389,1.431443,0.058616,0.679214,0.946538,-1.312962,0.335345,1
-3.453273,2.095592,1.42782,-0.320782,-0.29812,-0.714487,-1.358236,-0.395148,-0.118296,-0.739722,5
-3.631627,2.032238,0.875949,-0.556727,-2.00589,-1.056574,-0.709259,0.218721,-0.795249,0.111294,5
-3.545912,1.537397,2.139906,-0.3059,-1.154284,-0.669325,-1.319664,-0.048566,-0.584969,-0.347687,5
-0.383222,2.25254,1.110519,0.534793,0.523429,0.891424,-0.81791,-0.312565,-0.582751,-0.504642,7
-0.450174,-2.110906,0.309261,0.285404,1.923632,-0.397621,-0.900179,0.445201,0.401702,-0.00102,4
0.478833,1.752199,-3.135101,0.095953,-0.368746,-0.604872,-0.091177,-0.090951,0.887337,0.134733,6
-3.02035,1.96794,2.557005,-0.600746,0.007687,-0.256892,-1.338115,0.070911,-0.140237,-0.831947,5
0.877575,2.643395,0.07897,1.343343,-0.039066,0.012949,-0.350455,0.773601,0.022562,0.851469,2
1.231866,0.348308,0.891405,1.234779,1.229245,-1.31627,-0.782618,0.686191,1.57599,0.149535,1
-0.585401,2.34323,0.79574,0.627855,0.9478,0.35299,-0.552736,0.574695,-0.571784,0.210502,7
0.932684,2.602916,1.773168,-1.105387,0.720536,0.17165,-0.268604,0.701638,-0.921515,-0.263227,7
-1.953445,1.628007,0.549236,0.918414,1.04542,-0.387601,1.377951,-2.50649,0.218994,-0.109103,8
1.096092,-0.705378,0.699073,0.895678,1.379937,-1.660729,-0.336619,0.436072,1.370644,0.477635,1
1.903924,-1.626266,-1.469005,-0.551055,-2.368335,0.504985,-0.874653,-0.233821,-0.803413,-0.119625,9
-1.176012,-0.488124,-2.134952,1.611159,-0.153186,-0.457881,-0.555402,0.50409,-0.671699,-0.086427,4
1.850876,1.798876,1.27084,0.854331,0.239335,-0.472825,0.351779,0.00037,0.089003,0.538083,2
1.457662,2.050666,1.186104,1.75159,0.033762,-0.791438,0.207373,0.519031,1.048687,0.006487,2
1.523368,2.70339,1.072297,1.211386,-0.31108,-0.439135,0.597423,0.923804,0.52748,0.60809,2
-0.927962,-0.261826,-1.400157,2.896382,0.507038,0.426535,-0.582373,0.73169,-0.670211,-0.558708,4
1.274242,-1.873904,-0.488496,-0.36135,-1.377196,0.370637,-1.86471,-0.302014,0.340364,0.191865,9
1.357956,-1.982734,0.502935,0.511179,-2.337677,0.666982,-1.666873,0.223762,0.619775,-0.164391,9
-3.202285,0.178772,0.269315,-0.873708,-0.563724,2.032469,-0.335521,-2.432236,0.569414,0.784587,8
-3.766447,0.809599,0.369431,0.790965,-1.665931,1.726335,-0.708111,-0.428559,0.786783,-0.22204,8
-0.196632,2.161727,-2.673587,-0.976426,-0.454448,-0.748771,-0.075058,0.222659,1.111481,0.0029,6
2.152586,-1.311919,1.922054,1.704779,-1.040918,0.147571,0.479945,-0.305674,-0.255353,-0.026009,1
1.893157,-1.186843,1.609872,0.228248,1.453688,0.199346,-1.772679,-0.626871,0.594647,-0.610198,7
0.246198,1.921598,-2.758829,-0.422532,-0.655206,-0.626022,0.386945,0.18474,0.412497,0.001463,6
0.70826,-1.661428,-2.048483,1.367159,-1.059974,-1.647043,0.653044,-0.656756,-2.0908,-1.047516,9
0.635192,-1.90672,-2.100788,0.600265,-1.120205,-1.348653,0.797227,-0.059799,-0.499739,-0.935041,9
1.151492,-3.442473,2.173354,2.101622,-1.180596,0.187607,1.164288,-0.718074,-0.229929,0.622228,1
-3.613151,2.216861,1.175858,-0.085125,-0.480916,-0.97734,-1.119681,-0.417538,0.096133,-0.700679,5
0.173862,1.186705,-3.279218,0.829201,-0.753365,-0.039161,0.350652,-0.05362,0.142302,0.27581,6
2.490279,-1.937531,2.384614,-0.777425,-0.174827,-0.207081,-0.221345,0.005494,0.869496,-0.522505,1
-3.553389,0.105352,0.165763,-0.671713,-3.908866,0.95376,-0.281207,0.089069,-0.015269,0.795672,8
1.76923,2.360078,1.049435,0.693402,-0.378826,-0.467676,0.285188,-0.133816,0.27468,0.312632,2
-1.314162,0.885264,-2.911243,0.3229,-0.014163,0.207629,0.621519,0.514999,0.816178,0.361337,6
2.549617,0.645516,0.499866,-2.422095,-1.351012,-1.130735,0.910636,0.735947,0.061894,-0.843174,8
0.924828,-3.336252,1.749384,1.278211,0.11344,-0.513574,0.531312,-0.300239,0.822262,-0.124003,1
-0.645802,1.817436,-0.343362,0.183776,1.146732,-1.426926,1.961851,-0.954374,-0.433603,-0.806398,8
2.113611,-1.445091,-1.080601,-1.713136,0.585229,-0.276697,-0.499118,-1.283535,0.009656,0.936747,9
2.214295,-1.941798,1.32251,0.678352,-3.654086,-0.207019,2.333606,1.27163,1.856149,-0.430514,8
1.657325,-1.818114,-0.589118,-1.569971,0.749951,-0.357716,-0.801714,-1.25403,0.077018,0.841744,9
2.476567,-1.412527,0.261035,-0.144976,-0.081795,1.207081,0.831204,-0.217546,1.051335,0.023157,3
0.651707,2.785258,1.576526,0.184938,0.312471,0.22854,-0.024528,0.453735,0.155754,-0.354219,7
1.249011,0.452376,0.432072,0.382254,0.596589,2.634187,0.166226,-1.350965,-0.941774,0.582513,7
0.620325,2.104813,-1.967041,-1.365537,-0.516649,-1.300188,-0.617928,-0.059252,1.113243,0.096142,6
1.810314,1.962096,1.494019,1.058896,0.274847,-0.102298,0.466263,0.059348,0.291325,0.903108,2
-0.410301,0.259388,-2.355056,-0.886932,0.482997,0.053472,0.198309,1.34509,0.396882,0.619728,6
1.006453,-3.32495,1.801087,1.074478,0.10863,-0.671314,0.621847,-0.434157,0.871784,-0.019618,1
-4.688508,-1.637358,0.280803,-0.749401,0.46722,0.346072,1.107482,0.250889,0.281626,-0.205452,0
0.064061,2.152481,-2.4368,-0.90779,-0.527852,-0.917367,-0.283546,0.140083,1.111939,0.375993,6
1.739916,-0.866918,-0.770071,-0.074215,-0.038677,1.545111,-0.213836,0.721422,0.238587,-0.18573,3
-0.465857,1.806811,-2.641281,-0.983386,-0.374919,-0.787813,-0.04259,0.428889,1.0267,0.15227,6
-1.501033,2.569963,0.192244,-0.883954,1.008606,-1.242233,0.054635,-1.653905,0.102323,0.141996,8
2.885952,-1.008671,0.778556,-1.269289,-1.316956,-0.114762,0.464012,0.014189,0.387113,0.289325,1
-0.877766,0.599117,-2.678258,-0.500649,0.135102,0.127266,0.31564,1.205748,0.670959,0.626181,6
-3.646086,-0.808734,-1.308575,-0.840376,0.605415,-0.016856,0.12285,-0.056629,-0.238402,-0.916876,0
2.067167,-2.565185,1.558017,2.183286,-1.262598,0.836061,0.838538,-1.128853,-0.884894,0.159291,1
1.723733,2.01433,-1.381401,-1.517908,-1.802333,-0.991631,0.459241,-0.036822,0.349421,0.052232,6
0.37622,2.468399,1.489343,-0.057571,0.200199,0.189276,-0.33223,0.418434,-0.717147,-0.392411,7
2.47213,-0.817361,-0.486434,-1.553875,0.54504,0.655641,0.492393,-0.001797,-0.386656,0.388509,3
-0.241268,-2.279435,-0.934422,0.316235,1.18445,-0.807326,-0.844051,0.29091,-0.320279,-0.501663,4
-2.840984,-3.266519,1.582577,0.799814,-0.580767,-0.542064,-1.408525,-1.246896,0.382866,2.278123,0
1.373712,2.955208,-0.568957,0.063864,-0.433666,-0.476436,-1.019357,0.270234,-0.795865,1.278242,2
-1.012843,1.910286,-0.2092,-0.504093,1.952422,-1.777132,1.424274,-1.051415,-0.382915,-0.748795,8
1.964179,-1.770614,-0.912512,0.090202,0.013515,0.685819,-0.703547,0.155688,0.754767,-0.628378,9
1.671704,-0.70682,-0.526399,0.456598,-0.284658,1.451457,-0.016346,0.81965,0.589785,-0.27779,3
1.715311,-2.753219,-0.496113,0.787985,-1.226661,1.200241,-1.479367,0.045686,0.509565,-0.55506,9
1.643845,-0.300902,1.018143,1.631973,2.044121,-1.64432,-0.842257,-1.275728,0.645213,-0.192337,2
1.906489,1.246254,1.437282,-0.945453,0.788816,0.970381,-0.291272,-0.098419,0.067607,-1.033875,7
2.047166,0.449603,1.422541,-0.452796,1.773027,1.450857,0.605943,0.003023,-0.626545,-0.034455,7
-1.136925,2.373614,0.642888,1.177306,0.371508,0.299155,-0.307243,0.626935,-0.189611,-0.133781,7
1.605126,-2.331995,1.03123,1.109217,1.719578,0.678903,-0.557402,-0.780251,0.469517,-0.760517,7
2.075717,-0.739538,1.437758,2.117463,-1.707265,0.303025,0.477668,-0.347565,-0.398303,0.188084,1
-0.54023,-2.808711,0.032895,0.454291,1.538903,-1.073143,-1.178169,0.159221,0.561948,-0.270137,4
1.003697,1.869161,1.01706,1.343725,0.217535,0.14926,-0.623097,0.439374,-0.003701,0.376819,2
2.489364,-0.980389,-0.686508,-1.610775,-0.202157,0.68436,0.442873,-0.043473,-0.703146,0.374249,3
-3.199454,2.121394,1.586577,-0.163028,0.671103,-0.3257,-0.475048,-0.66241,0.66772,-0.222472,5
0.478601,-4.280072,3.323547,1.501135,-2.450322,-1.484085,2.168867,0.712796,0.417614,0.333708,1
2.446588,-0.023209,2.131891,1.226506,-0.806852,-0.460298,1.628504,0.823051,0.548959,0.245154,1
-0.771965,1.618702,-3.110861,0.289302,-0.678794,-0.17651,0.270887,-0.171755,0.625032,0.656731,6
0.162508,2.094766,-2.484916,0.045412,-0.69884,-0.862553,-0.358753,-0.431595,0.89562,0.449199,6
1.541707,2.378703,0.633241,1.472629,-0.075993,-0.546815,-0.275367,0.528979,0.772328,0.225869,2
2.322778,0.857963,1.338424,-1.265608,1.170682,0.99167,-0.53375,-0.159125,0.28153,-0.592456,7
0.571123,-1.751757,-1.70692,0.816838,-0.132705,-1.963245,-0.143325,-0.767583,-1.099455,-0.936808,9
-3.990336,0.722046,-0.395127,0.354926,-1.350064,0.922404,-0.564799,-1.311776,1.2077,-0.248332,8
0.039114,1.144194,-2.613319,-1.15909,-0.254888,-0.46091,0.095892,0.375864,0.776844,0.767405,6
1.901953,-1.881744,-1.000629,-1.449084,0.582858,-0.408792,-0.853819,-1.564117,0.037904,0.660834,9
2.09253,-1.282177,-1.28991,0.080245,-1.39885,1.067291,-1.141666,0.570126,-0.480797,-1.301723,5
-3.790528,-0.310818,-0.712939,-0.098412,0.193831,0.467492,1.69629,-0.072881,0.17183,-0.351319,0
-3.305464,-1.993138,0.272002,-2.484329,-3.150787,-0.86169,0.749545,1.112844,-1.39901,0.359857,8
3.288491,0.087494,2.222477,-1.186616,-0.208778,-0.601993,0.864269,1.02093,-0.78551,0.130983,1
-1.220803,-0.942433,-0.717664,2.765672,1.218514,0.291804,-0.264011,0.982597,-0.447271,0.080292,4
1.258882,-2.753603,3.42373,0.646211,-0.81289,-1.550853,1.058073,0.163889,1.549715,0.315856,1
-3.373241,-2.261489,1.831453,-1.078171,1.08679,-0.482827,-0.150161,1.558357,-0.138551,0.015085,0
-1.273591,1.999397,1.397318,0.031111,0.571532,-1.117658,1.913531,-1.035314,-0.326581,-0.716966,8
1.978431,0.12403,0.959233,1.91949,0.709306,0.326376,0.158752,-0.201253,0.117377,-0.197591,2
0.487939,-0.002874,-0.451978,-1.863594,0.565706,2.006153,0.535585,-0.033238,-0.787692,0.439279,7
0.177977,1.944926,-0.31279,-0.201518,0.607411,-1.644178,2.345807,-0.455,-0.948107,-0.949604,8
2.012408,-1.488775,-1.271925,-1.417677,0.497965,-0.61968,0.852494,-0.787982,-0.336158,0.480653,9
1.582595,2.163449,1.716543,-1.475031,1.157668,0.461408,-0.208191,0.816448,0.09311,-0.542403,7
2.388505,-0.645616,-0.547155,-1.797273,-0.30516,0.638798,0.753607,-0.142998,-0.369298,0.462806,3
0.843003,-3.756096,2.426839,1.44282,-0.497099,-0.8328,0.780645,0.00992,0.759439,-0.28797,1
1.325891,2.247004,-1.689111,-1.003154,-0.456538,-1.403534,-0.824581,-0.441333,0.513902,0.582178,6
-1.2416,0.50391,-2.528224,0.441667,0.623101,-0.026341,0.339929,1.378254,1.044893,0.502603,6
1.410466,2.299063,0.467001,0.914186,-0.704724,-0.200634,-0.495725,0.287754,-0.276618,0.386114,2
-1.098057,2.355119,0.026434,-0.196573,1.550196,-1.694585,0.743578,-0.890784,0.019236,-0.875871,8
2.016007,-1.500656,1.232691,0.349958,1.281657,0.304366,-1.618133,-0.734434,-0.068846,-0.729075,7
1.92249,-0.64857,0.016983,1.039406,-0.878898,2.042288,-0.741564,-0.723863,0.015343,0.119512,3
-3.206752,-0.620654,-1.612794,-0.944465,0.500722,-0.143463,0.115367,0.43808,0.013496,-0.503868,0
1.900749,-0.604011,-0.470411,0.959697,-0.812211,1.867297,-0.304869,0.02432,0.313731,-0.143346,3
2.211063,-0.431085,-0.955709,-1.863945,0.828277,0.860001,-0.006201,0.126476,-0.702137,0.565092,3
1.468599,-3.105449,2.293594,0.618121,-0.315398,-0.37442,0.095177,-0.297004,0.451993,-0.222825,1
1.32503,-2.644439,-0.937158,-0.467155,0.609917,-0.436644,-1.338775,-1.968961,0.139121,0.075752,9
-3.080811,0.13877,-0.991157,-1.612509,-3.328652,1.020392,-0.608447,-0.804232,-0.996124,0.620073,8
-1.017456,0.23039,-2.521628,-1.208367,0.893638,-1.443975,0.022161,1.672879,0.363403,-0.050102,6
1.456407,-3.57755,2.529168,0.996226,-1.242916,-0.305277,1.010543,-0.305165,-0.091037,0.168301,1
1.05408,1.791277,0.564726,2.280242,0.449023,-0.111644,-0.13988,0.674541,1.018195,0.037036,2
-2.510599,1.282846,-2.49886,0.508506,-0.775779,0.348092,1.839057,-1.11893,-0.435453,-1.23249,0
0.929467,2.050782,-2.2599,-0.610277,-0.955626,-0.948863,-0.70607,-0.505479,0.559137,0.727854,6
